Time,CursorX,CursorY,MeteorX,MeteorY
2024-02-14 10:42:38.446,0.00,0.00,0.00,0.00
2024-02-14 10:42:38.448,0.00,0.00
2024-02-14 10:42:38.548,0.00,0.00
2024-02-14 10:42:38.648,0.03,0.00
2024-02-14 10:42:38.749,0.08,0.00
2024-02-14 10:42:38.849,0.08,-0.15
2024-02-14 10:42:38.949,0.08,-0.38
2024-02-14 10:42:39.049,0.28,-0.58
2024-02-14 10:42:39.149,0.75,-0.68
2024-02-14 10:42:39.250,0.98,-0.68
2024-02-14 10:42:39.350,-2.54,-1.31
2024-02-14 10:42:39.451,-10.18,-3.67
2024-02-14 10:42:39.551,-24.15,-6.51
2024-02-14 10:42:39.651,-34.17,-6.31
2024-02-14 10:42:39.751,-34.17,-4.30
2024-02-14 10:42:39.852,-33.42,-2.09
2024-02-14 10:42:39.952,-24.05,-3.69
2024-02-14 10:42:40.052,-10.40,-16.88
2024-02-14 10:42:40.153,-6.91,-20.70
2024-02-14 10:42:40.253,4.27,-17.31
2024-02-14 10:42:40.354,16.58,-12.59
2024-02-14 10:42:40.455,12.24,-4.82,5.21,2.55,
2024-02-14 10:42:40.556,-7.16,1.28,4.94,2.42,
2024-02-14 10:42:40.656,-13.77,9.12,4.67,2.29,
2024-02-14 10:42:40.757,-13.77,9.12,4.40,2.15,
2024-02-14 10:42:40.857,41.81,9.62,4.13,2.02,
2024-02-14 10:42:40.957,41.81,9.62,3.86,1.89,
2024-02-14 10:42:41.058,30.75,-3.92,3.60,1.76,
2024-02-14 10:42:41.159,-4.52,-39.72,3.33,1.63,
2024-02-14 10:42:41.259,-0.33,-39.72,3.06,1.50,
2024-02-14 10:42:41.359,7.81,-39.72,2.79,1.36,
2024-02-14 10:42:41.460,7.81,-39.72,2.52,1.23,
2024-02-14 10:42:41.560,7.81,-39.72,2.25,1.10,
2024-02-14 10:42:41.660,6.23,-39.72,1.98,0.97,
2024-02-14 10:42:41.761,-3.72,-39.07,1.71,0.84,
2024-02-14 10:42:41.861,-14.20,-39.05,1.44,0.70,
2024-02-14 10:42:41.962,-21.83,-39.72,1.17,0.57,
2024-02-14 10:42:42.062,-26.53,-39.72,0.90,0.44,
2024-02-14 10:42:42.162,-26.76,-37.24,0.63,0.31,
2024-02-14 10:42:42.263,-22.91,-28.77,0.36,0.18,
2024-02-14 10:42:42.363,-18.27,-19.85,0.09,0.05,
2024-02-14 10:42:42.464,-17.44,-14.80,-0.18,-0.09,
2024-02-14 10:42:42.564,-17.44,-11.98,-0.45,-0.22,
2024-02-14 10:42:42.667,-16.71,-7.79,-0.77,-0.38,
2024-02-14 10:42:42.768,-13.49,-2.66,-1.04,-0.51,
2024-02-14 10:42:42.868,-6.43,-2.06,-1.31,-0.64,
2024-02-14 10:42:42.969,3.12,-7.51,-1.58,-0.77,
2024-02-14 10:42:43.069,12.79,-17.71,-1.85,-0.90,
2024-02-14 10:42:43.170,15.75,-24.72,-2.12,-1.04,
2024-02-14 10:42:43.270,14.20,-25.45,-2.39,-1.17,
2024-02-14 10:42:43.370,5.35,-23.02,-2.66,-1.30,
2024-02-14 10:42:43.470,-8.04,-19.37,-2.93,-1.43,
2024-02-14 10:42:43.571,-22.21,-18.49,-3.19,-1.56,
2024-02-14 10:42:43.671,-34.17,-20.50,-3.46,-1.70,
2024-02-14 10:42:43.772,-34.17,-25.08,-3.73,-1.83,
2024-02-14 10:42:43.872,-34.17,-25.43,-4.00,-1.96,
2024-02-14 10:42:43.973,-34.17,-22.06,-4.27,-2.09,
2024-02-14 10:42:44.073,-31.33,-21.86,-4.54,-2.22,
2024-02-14 10:42:44.173,-22.89,-25.05,-4.81,-2.35,
2024-02-14 10:42:44.274,-13.44,-32.34,-5.08,-2.49,
2024-02-14 10:42:44.374,-8.59,-36.03,-5.35,-2.62,
2024-02-14 10:42:44.475,-5.33,-39.65,-5.62,-2.75,
