Time,CursorX,CursorY,MeteorX,MeteorY
2023-11-06 12:13:30.772,0.00,0.00,0.00,0.00
2023-11-06 12:13:30.783,0.00,0.00,0.00,0.00,
2023-11-06 12:13:32.050,1.59,-0.53,0.00,0.00,
2023-11-06 12:13:32.150,1.56,-0.62,0.00,0.00,
2023-11-06 12:13:32.252,1.47,-0.61,0.00,0.00,
2023-11-06 12:13:32.353,1.47,-0.61,0.00,0.00,
2023-11-06 12:13:32.453,1.47,-0.61,0.00,0.00,
2023-11-06 12:13:32.555,1.86,-0.75,0.00,0.00,
2023-11-06 12:13:32.661,2.31,-0.97,0.00,0.00,
2023-11-06 12:13:32.763,2.40,-1.06,0.00,0.00,
2023-11-06 12:13:32.867,2.43,-1.11,0.00,0.00,
2023-11-06 12:13:33.003,2.43,-1.11,0.00,0.00,
2023-11-06 12:13:33.106,2.43,-1.11,0.00,0.00,
2023-11-06 12:13:33.208,2.43,-1.11,0.00,0.00,
2023-11-06 12:13:33.313,2.43,-1.11,0.00,0.00,
2023-11-06 12:13:33.426,2.43,-1.11,0.00,0.00,
2023-11-06 12:13:33.526,2.43,-1.11,0.00,0.00,
2023-11-06 12:13:33.630,2.43,-1.11,0.00,0.00,
2023-11-06 12:13:33.733,2.43,-1.11,0.00,0.00,
2023-11-06 12:13:33.833,2.34,-1.11,0.00,0.00,
2023-11-06 12:13:33.935,2.31,-1.11,0.00,0.00,
2023-11-06 12:13:34.036,2.31,-1.11,0.00,0.00,
2023-11-06 12:13:34.148,2.31,-1.11,0.00,0.00,
2023-11-06 12:13:34.251,2.31,-1.11,0.00,0.00,
2023-11-06 12:13:34.354,2.31,-1.11,0.00,0.00,
2023-11-06 12:13:34.454,2.31,-1.11,0.00,0.00,
2023-11-06 12:13:34.556,2.31,-1.11,0.00,0.00,
2023-11-06 12:13:34.657,2.31,-1.11,0.00,0.00,
2023-11-06 12:13:34.758,2.31,-1.11,0.00,0.00,
2023-11-06 12:13:34.861,2.31,-1.11,0.00,0.00,
2023-11-06 12:13:34.966,2.31,-1.11,0.00,0.00,
2023-11-06 12:13:35.067,2.31,-1.11,0.00,0.00,
2023-11-06 12:13:35.169,2.31,-1.11,0.00,0.00,
2023-11-06 12:13:35.270,2.31,-1.11,0.00,0.00,
2023-11-06 12:13:35.371,2.31,-1.11,0.00,0.00,
2023-11-06 12:13:35.473,2.31,-1.10,0.00,0.00,
2023-11-06 12:13:35.574,2.31,-1.10,0.00,0.00,
2023-11-06 12:13:35.675,2.31,-1.10,0.00,0.00,
2023-11-06 12:13:35.778,2.31,-1.10,0.00,0.00,
2023-11-06 12:13:35.881,2.31,-1.10,0.00,0.00,
2023-11-06 12:13:35.982,2.31,-1.10,0.00,0.00,
2023-11-06 12:13:36.083,2.31,-1.10,0.00,0.00,
2023-11-06 12:13:36.185,2.31,-1.10,0.00,0.00,
2023-11-06 12:13:36.287,2.31,-1.10,0.00,0.00,
2023-11-06 12:13:36.389,2.31,-1.10,0.00,0.00,
2023-11-06 12:13:36.489,2.31,-1.10,0.00,0.00,
2023-11-06 12:13:36.591,2.31,-1.10,0.00,0.00,
