Time,CursorX,CursorY,MeteorX,MeteorY
2023-11-06 14:32:47.050,0.00,0.00,0.00,0.00
2023-11-06 14:32:47.069,0.00,0.00,0.00,0.00,
2023-11-06 14:32:49.541,-0.03,-0.03,0.00,0.00,
2023-11-06 14:32:49.855,0.27,-0.07,0.00,0.00,
2023-11-06 14:32:50.114,0.94,-0.29,0.00,0.00,
2023-11-06 14:32:50.233,1.49,-0.41,0.00,0.00,
2023-11-06 14:32:50.371,2.14,-0.72,0.00,0.00,
2023-11-06 14:32:50.477,2.66,-1.08,0.00,0.00,
2023-11-06 14:32:50.581,2.80,-1.19,0.00,0.00,
2023-11-06 14:32:50.690,2.80,-1.19,0.00,0.00,
2023-11-06 14:32:50.834,2.80,-1.23,0.00,0.00,
2023-11-06 14:32:50.938,1.93,-1.51,0.00,0.00,
2023-11-06 14:32:51.075,0.69,-1.38,0.00,0.00,
2023-11-06 14:32:51.235,0.68,-1.19,0.00,0.00,
2023-11-06 14:32:51.344,1.94,-1.01,0.00,0.00,
2023-11-06 14:32:51.447,3.10,-1.42,0.00,0.00,
2023-11-06 14:32:51.567,3.69,-1.82,0.00,0.00,
2023-11-06 14:32:51.675,3.84,-1.97,0.00,0.00,
2023-11-06 14:32:51.777,3.83,-2.03,0.00,0.00,
2023-11-06 14:32:52.035,3.38,-1.94,0.00,0.00,
2023-11-06 14:32:52.176,3.38,-1.94,0.00,0.00,
2023-11-06 14:32:52.279,3.38,-1.94,0.00,0.00,
2023-11-06 14:32:52.383,3.38,-1.94,0.00,0.00,
2023-11-06 14:32:52.488,3.38,-1.94,0.00,0.00,
2023-11-06 14:32:52.605,3.38,-1.94,0.00,0.00,
2023-11-06 14:32:52.707,3.38,-1.94,0.00,0.00,
2023-11-06 14:32:52.811,3.38,-1.94,0.00,0.00,
2023-11-06 14:32:52.915,3.38,-1.94,0.00,0.00,
2023-11-06 14:32:53.016,3.38,-1.94,0.00,0.00,
2023-11-06 14:32:53.118,3.38,-1.94,0.00,0.00,
2023-11-06 14:32:53.220,3.38,-1.94,0.00,0.00,
2023-11-06 14:32:53.323,3.38,-1.94,0.00,0.00,
2023-11-06 14:32:53.429,3.38,-1.94,0.00,0.00,
2023-11-06 14:32:53.532,3.38,-1.94,0.00,0.00,
2023-11-06 14:32:53.633,3.38,-1.94,0.00,0.00,
2023-11-06 14:32:53.733,2.48,-1.75,0.00,0.00,
2023-11-06 14:32:53.835,1.25,-1.75,0.00,0.00,
2023-11-06 14:32:53.941,0.89,-1.81,0.00,0.00,
2023-11-06 14:32:54.043,0.00,-2.28,0.00,0.00,
2023-11-06 14:32:54.144,-0.76,-2.74,0.00,0.00,
2023-11-06 14:32:54.247,-0.88,-2.80,0.00,0.00,
2023-11-06 14:32:54.349,-0.88,-2.80,0.00,0.00,
2023-11-06 14:32:54.453,-0.88,-2.80,0.00,0.00,
2023-11-06 14:32:54.556,-1.61,-2.15,0.00,0.00,
2023-11-06 14:32:54.659,-1.96,-1.03,0.00,0.00,
2023-11-06 14:32:54.772,-1.94,-0.50,0.00,0.00,
2023-11-06 14:32:54.873,-1.59,0.10,0.00,0.00,
2023-11-06 14:32:54.980,-1.42,0.05,0.00,0.00,
2023-11-06 14:32:55.083,-1.33,-0.04,0.00,0.00,
2023-11-06 14:32:55.189,-1.12,-0.15,0.00,0.00,
2023-11-06 14:32:55.298,-1.09,-0.19,0.00,0.00,
2023-11-06 14:32:55.400,-1.09,-0.19,0.00,0.00,
2023-11-06 14:32:55.503,-1.09,-0.19,0.00,0.00,
2023-11-06 14:32:55.607,-1.09,-0.19,0.00,0.00,
2023-11-06 14:32:55.709,-1.09,-0.19,0.00,0.00,
2023-11-06 14:32:55.811,-1.09,-0.24,0.00,0.00,
2023-11-06 14:32:55.915,-1.09,-0.24,0.00,0.00,
2023-11-06 14:32:56.016,-1.45,-0.74,0.00,0.00,
2023-11-06 14:32:56.120,4.39,1.25,0.00,0.00,
2023-11-06 14:32:56.224,5.50,1.25,0.00,0.00,
2023-11-06 14:32:56.335,5.50,1.25,0.00,0.00,
2023-11-06 14:32:56.445,6.83,1.25,0.00,0.00,
2023-11-06 14:32:56.545,6.83,1.25,0.00,0.00,
2023-11-06 14:32:56.648,6.83,1.25,0.00,0.00,
2023-11-06 14:32:56.748,6.83,1.25,0.00,0.00,
2023-11-06 14:32:56.849,6.83,1.25,0.00,0.00,
2023-11-06 14:32:56.954,6.83,1.25,0.00,0.00,
2023-11-06 14:32:57.054,6.83,1.25,0.00,0.00,
2023-11-06 14:32:57.155,6.83,1.25,0.00,0.00,
2023-11-06 14:32:57.256,6.83,1.25,0.00,0.00,
2023-11-06 14:32:57.357,6.83,1.25,0.00,0.00,
2023-11-06 14:32:57.458,6.83,1.25,0.00,0.00,
2023-11-06 14:32:57.563,6.83,1.25,0.00,0.00,
