Time,CursorX,CursorY,MeteorX,MeteorY
2023-11-06 16:35:59.727,0.00,0.00,0.00,0.00
2023-11-06 16:35:59.737,0.00,0.00,0.00,0.00,
2023-11-06 16:36:01.077,2.59,-1.33,0.00,0.00,
2023-11-06 16:36:01.180,2.94,-1.50,0.00,0.00,
2023-11-06 16:36:01.282,2.94,-1.51,0.00,0.00,
2023-11-06 16:36:01.388,2.94,-1.51,0.00,0.00,
2023-11-06 16:36:01.492,2.94,-1.51,0.00,0.00,
2023-11-06 16:36:01.595,2.94,-1.51,0.00,0.00,
2023-11-06 16:36:01.699,2.94,-1.51,0.00,0.00,
2023-11-06 16:36:01.802,2.94,-1.51,0.00,0.00,
2023-11-06 16:36:01.904,2.94,-1.51,0.00,0.00,
2023-11-06 16:36:02.026,2.49,-1.51,0.00,0.00,
2023-11-06 16:36:02.143,1.88,-1.63,0.00,0.00,
2023-11-06 16:36:02.248,1.81,-1.67,0.00,0.00,
2023-11-06 16:36:02.351,1.81,-1.67,0.00,0.00,
2023-11-06 16:36:02.454,1.84,-1.64,0.00,0.00,
2023-11-06 16:36:02.565,2.14,-1.52,0.00,0.00,
2023-11-06 16:36:02.678,2.31,-1.49,0.00,0.00,
2023-11-06 16:36:02.782,2.40,-1.49,0.00,0.00,
2023-11-06 16:36:02.882,2.44,-1.49,0.00,0.00,
2023-11-06 16:36:02.986,2.38,-1.51,0.00,0.00,
2023-11-06 16:36:03.092,1.79,-1.99,0.00,0.00,
2023-11-06 16:36:03.195,1.66,-2.23,0.00,0.00,
2023-11-06 16:36:03.298,1.58,-2.23,0.00,0.00,
2023-11-06 16:36:03.399,0.74,-2.21,0.00,0.00,
2023-11-06 16:36:03.500,-0.03,-2.10,0.00,0.00,
2023-11-06 16:36:03.601,-0.64,-2.04,0.00,0.00,
2023-11-06 16:36:03.702,-1.39,-2.01,0.00,0.00,
2023-11-06 16:36:03.805,-1.82,-1.94,0.00,0.00,
2023-11-06 16:36:03.909,-2.14,-1.94,0.00,0.00,
2023-11-06 16:36:04.010,-2.60,-1.87,0.00,0.00,
2023-11-06 16:36:04.110,-2.69,-1.86,0.00,0.00,
2023-11-06 16:36:04.214,-2.62,-1.82,0.00,0.00,
2023-11-06 16:36:04.317,-1.35,-1.74,0.00,0.00,
2023-11-06 16:36:04.417,-0.79,-1.76,0.00,0.00,
2023-11-06 16:36:04.522,-0.06,-1.86,0.00,0.00,
2023-11-06 16:36:04.624,1.03,-1.96,0.00,0.00,
2023-11-06 16:36:04.724,1.81,-1.97,0.00,0.00,
2023-11-06 16:36:04.824,2.71,-1.86,0.00,0.00,
2023-11-06 16:36:04.927,2.93,-1.85,0.00,0.00,
2023-11-06 16:36:05.030,2.08,-2.09,0.00,0.00,
2023-11-06 16:36:05.133,0.75,-2.36,0.00,0.00,
2023-11-06 16:36:05.235,-0.35,-2.44,0.00,0.00,
2023-11-06 16:36:05.335,-1.46,-2.46,0.00,0.00,
2023-11-06 16:36:05.437,-2.22,-2.37,0.00,0.00,
2023-11-06 16:36:05.541,-2.89,-2.19,0.00,0.00,
2023-11-06 16:36:05.645,-3.06,-2.01,0.00,0.00,
2023-11-06 16:36:05.757,-2.04,-1.87,0.00,0.00,
2023-11-06 16:36:05.860,-1.12,-1.94,0.00,0.00,
2023-11-06 16:36:05.966,-0.20,-2.14,0.00,0.00,
2023-11-06 16:36:06.069,0.26,-2.15,0.00,0.00,
2023-11-06 16:36:06.170,0.64,-2.11,0.00,0.00,
2023-11-06 16:36:06.272,0.89,-2.08,0.00,0.00,
2023-11-06 16:36:06.373,1.76,-2.01,0.00,0.00,
2023-11-06 16:36:06.476,2.44,-1.97,0.00,0.00,
