Time,CursorX,CursorY,MeteorX,MeteorY
2023-11-06 10:19:00.586,0.00,0.00,0.00,0.00
2023-11-06 10:19:00.596,0.00,0.00
2023-11-06 10:19:01.863,-0.06,-2.06
2023-11-06 10:19:01.971,-0.06,-2.07
2023-11-06 10:19:02.072,-0.06,-2.06
2023-11-06 10:19:02.175,-0.06,-2.16
2023-11-06 10:19:02.277,-0.06,-2.42
2023-11-06 10:19:02.380,-0.08,-2.65
2023-11-06 10:19:02.483,-0.10,-3.07
2023-11-06 10:19:02.587,-0.10,-3.46
2023-11-06 10:19:02.700,-0.10,-3.59
2023-11-06 10:19:02.805,-0.10,-3.70
2023-11-06 10:19:02.917,-0.10,-3.70
2023-11-06 10:19:03.025,-0.10,-3.75
2023-11-06 10:19:03.200,-0.28,-3.75
2023-11-06 10:19:03.297,-0.28,-3.75
2023-11-06 10:19:03.399,-0.28,-3.75
2023-11-06 10:19:03.501,-0.28,-3.75
2023-11-06 10:19:03.603,-0.28,-3.75
2023-11-06 10:19:03.704,-0.28,-3.75
2023-11-06 10:19:03.806,-0.25,-3.75
2023-11-06 10:19:03.906,0.06,-0.31
2023-11-06 10:19:04.010,0.11,-0.10
2023-11-06 10:19:04.112,0.11,-0.10
2023-11-06 10:19:04.216,0.14,0.60
2023-11-06 10:19:04.316,0.26,1.25
2023-11-06 10:19:04.418,0.26,1.25
2023-11-06 10:19:04.518,0.27,1.25
2023-11-06 10:19:04.622,0.27,1.25
2023-11-06 10:19:04.726,0.27,1.25
2023-11-06 10:19:04.830,0.27,1.25
2023-11-06 10:19:04.934,0.27,1.25
2023-11-06 10:19:05.037,0.27,1.25
2023-11-06 10:19:05.139,0.27,1.25
2023-11-06 10:19:05.241,0.27,1.25
2023-11-06 10:19:05.343,0.27,1.25
2023-11-06 10:19:05.447,0.26,1.25
2023-11-06 10:19:05.551,0.25,1.25
2023-11-06 10:19:05.660,-0.05,1.25
2023-11-06 10:19:05.761,-0.26,1.25
2023-11-06 10:19:05.863,-0.27,1.25
2023-11-06 10:19:05.964,-0.27,1.25
2023-11-06 10:19:06.068,-0.27,1.25
2023-11-06 10:19:06.178,5.82,1.25
2023-11-06 10:19:06.284,6.83,1.25
2023-11-06 10:19:06.387,6.83,1.25
2023-11-06 10:19:06.499,6.83,1.25
2023-11-06 10:19:06.607,6.83,1.25
2023-11-06 10:19:06.712,6.83,1.25
2023-11-06 10:19:06.826,6.83,1.25,0.00,0.18,
2023-11-06 10:19:06.930,6.83,1.25,0.00,0.39,
2023-11-06 10:19:07.031,6.83,1.25,0.00,0.59,
2023-11-06 10:19:07.134,6.83,1.25,0.00,0.80,
2023-11-06 10:19:07.236,6.83,1.25,0.00,1.00,
2023-11-06 10:19:07.346,6.83,1.25,0.00,1.22,
