Time,CursorX,CursorY,MeteorX,MeteorY
2023-11-06 16:41:58.702,0.00,0.00,0.00,0.00
2023-11-06 16:41:58.714,0.00,0.00,0.00,0.00,
2023-11-06 16:42:00.079,0.54,-0.65,0.00,0.00,
2023-11-06 16:42:00.185,0.54,-0.65,0.00,0.00,
2023-11-06 16:42:00.287,0.54,-0.65,0.00,0.00,
2023-11-06 16:42:00.390,0.54,-0.65,0.00,0.00,
2023-11-06 16:42:00.496,2.14,-0.89,0.00,0.00,
2023-11-06 16:42:00.602,3.17,-0.89,0.00,0.00,
2023-11-06 16:42:00.703,3.21,-0.89,0.00,0.00,
2023-11-06 16:42:00.804,3.30,-0.82,0.00,0.00,
2023-11-06 16:42:00.907,3.22,-0.66,0.00,0.00,
2023-11-06 16:42:01.009,2.00,-0.72,0.00,0.00,
2023-11-06 16:42:01.110,2.00,-0.72,0.00,0.00,
2023-11-06 16:42:01.215,2.00,-0.72,0.00,0.00,
2023-11-06 16:42:01.319,2.00,-0.72,0.00,0.00,
2023-11-06 16:42:01.420,2.00,-0.72,0.00,0.00,
2023-11-06 16:42:01.524,2.06,-0.72,0.00,0.00,
2023-11-06 16:42:01.625,3.21,-0.79,0.00,0.00,
2023-11-06 16:42:01.727,3.58,-0.98,0.00,0.00,
2023-11-06 16:42:01.832,2.83,-1.68,0.00,0.00,
2023-11-06 16:42:01.932,-0.12,-2.45,0.00,0.00,
2023-11-06 16:42:02.034,-0.55,-2.42,0.00,0.00,
2023-11-06 16:42:02.137,-0.55,-2.42,0.00,0.00,
2023-11-06 16:42:02.238,-0.55,-2.42,0.00,0.00,
2023-11-06 16:42:02.341,-0.55,-2.42,0.00,0.00,
2023-11-06 16:42:02.444,-0.55,-2.42,0.00,0.00,
2023-11-06 16:42:02.548,-0.55,-2.42,0.00,0.00,
2023-11-06 16:42:02.650,-0.55,-2.42,0.00,0.00,
2023-11-06 16:42:02.753,-0.55,-2.42,0.00,0.00,
2023-11-06 16:42:02.856,-0.55,-2.42,0.00,0.00,
2023-11-06 16:42:02.958,-0.55,-2.42,0.00,0.00,
2023-11-06 16:42:03.063,-0.55,-2.42,0.00,0.00,
2023-11-06 16:42:03.166,-0.53,-2.42,0.00,0.00,
2023-11-06 16:42:03.268,2.86,-2.09,0.00,0.00,
