Time,CursorX,CursorY,MeteorX,MeteorY
2024-02-20 11:58:54.857,0.00,0.00,0.00,0.00
2024-02-20 11:58:54.864,0.00,0.00
2024-02-20 11:58:54.965,0.00,0.00
2024-02-20 11:58:55.065,0.00,0.00
2024-02-20 11:58:55.166,0.00,0.00
2024-02-20 11:58:55.266,0.00,0.00
2024-02-20 11:58:55.367,0.00,0.00
2024-02-20 11:58:55.468,0.00,0.00
2024-02-20 11:58:55.568,0.00,0.00
2024-02-20 11:58:55.669,0.00,0.00
2024-02-20 11:58:55.769,0.00,0.00
2024-02-20 11:58:55.869,0.57,0.11
2024-02-20 11:58:55.969,4.32,-1.63
2024-02-20 11:58:56.070,4.73,-4.72
2024-02-20 11:58:56.171,4.32,-5.27
2024-02-20 11:58:56.271,4.32,-5.27
2024-02-20 11:58:56.371,3.73,-5.25
2024-02-20 11:58:56.472,0.59,-2.53
2024-02-20 11:58:56.572,-0.08,-1.65
2024-02-20 11:58:56.672,-0.08,-1.60
2024-02-20 11:58:56.773,-0.08,-1.60
2024-02-20 11:58:56.873,-0.36,-1.66,1.24,-0.03,
2024-02-20 11:58:56.973,-0.95,-1.96,1.14,-0.03,
2024-02-20 11:58:57.074,-1.03,-2.26,1.04,-0.03,
2024-02-20 11:58:57.174,-1.03,-2.28,0.94,-0.02,
2024-02-20 11:58:57.275,-0.74,-2.03,0.84,-0.02,
2024-02-20 11:58:57.376,-0.05,-1.74,0.74,-0.02,
2024-02-20 11:58:57.477,0.28,-1.77,0.64,-0.02,
2024-02-20 11:58:57.577,0.78,-1.09,1.07,0.62,
2024-02-20 11:58:57.678,0.93,0.24,1.23,1.95,
2024-02-20 11:58:57.778,0.98,0.33,1.27,2.04,
2024-02-20 11:58:57.879,0.98,0.25,1.27,1.96,
2024-02-20 11:58:57.979,0.71,-0.33,1.00,1.38,
2024-02-20 11:58:58.080,0.46,-0.71,0.75,1.00,
2024-02-20 11:58:58.180,1.25,-1.04,1.54,0.67,
2024-02-20 11:58:58.280,7.67,-1.82,7.13,-0.02,
2024-02-20 11:58:58.380,12.18,-2.41,7.13,-0.02,
2024-02-20 11:58:58.481,12.91,-2.41,7.13,-0.02,
2024-02-20 11:58:58.582,12.91,-2.41,7.13,-0.02,
2024-02-20 11:58:58.682,12.83,-2.41,7.13,-0.02,
2024-02-20 11:58:58.782,11.14,-2.28,7.13,-0.02,
2024-02-20 11:58:58.883,7.12,-1.57,7.13,-0.02,
2024-02-20 11:58:58.983,5.60,-1.06,7.13,-0.02,
2024-02-20 11:58:59.083,2.97,-0.90,7.13,-0.02,
2024-02-20 11:58:59.184,-0.68,-0.93,7.13,-0.02,
2024-02-20 11:58:59.285,-1.82,-1.03
2024-02-20 11:58:59.385,-2.01,-1.03
2024-02-20 11:58:59.486,-2.01,-1.03
2024-02-20 11:58:59.586,-2.01,-1.03
2024-02-20 11:58:59.687,-1.25,-0.95
2024-02-20 11:58:59.788,-0.59,-1.00
2024-02-20 11:58:59.888,-0.33,-1.17
2024-02-20 11:58:59.990,-0.30,-1.19
2024-02-20 11:59:00.090,-0.30,-1.19
2024-02-20 11:59:00.190,-0.30,-1.19
2024-02-20 11:59:00.290,-0.30,-1.27,3.39,2.06,
2024-02-20 11:59:00.391,-0.30,-1.38,3.31,2.00,
2024-02-20 11:59:00.491,-0.30,-1.41,3.22,1.95,
2024-02-20 11:59:00.591,-0.30,-1.41,3.14,1.90,
2024-02-20 11:59:00.692,0.63,-0.52,3.05,1.85,
