Time,CursorX,CursorY,MeteorX,MeteorY
2023-11-06 16:49:49.137,0.00,0.00,0.00,0.00
2023-11-06 16:49:49.149,0.00,0.00,0.00,0.00,
2023-11-06 16:49:50.437,2.89,-0.81,0.00,0.00,
2023-11-06 16:49:50.531,2.89,-0.81,0.00,0.00,
2023-11-06 16:49:50.633,2.86,-0.81,0.00,0.00,
2023-11-06 16:49:50.736,2.96,-0.78,0.00,0.00,
2023-11-06 16:49:50.841,3.68,-0.54,0.00,0.00,
2023-11-06 16:49:50.948,3.75,-0.62,0.00,0.00,
2023-11-06 16:49:51.064,1.06,-1.73,0.00,0.00,
2023-11-06 16:49:51.169,-0.57,-1.74,0.00,0.00,
2023-11-06 16:49:51.270,-1.36,-1.47,0.00,0.00,
2023-11-06 16:49:51.442,-1.42,-1.38,0.00,0.00,
2023-11-06 16:49:51.547,-2.71,-1.36,0.00,0.00,
2023-11-06 16:49:51.650,-3.08,-1.54,0.00,0.00,
2023-11-06 16:49:51.750,1.48,-2.26,0.00,0.00,
2023-11-06 16:49:51.852,2.33,-2.11,0.00,0.00,
2023-11-06 16:49:51.954,2.39,-2.08,0.00,0.00,
2023-11-06 16:49:52.056,-1.90,-2.03,0.00,0.00,
2023-11-06 16:49:52.158,-2.34,-1.92,0.00,0.00,
2023-11-06 16:49:52.260,1.31,-1.82,0.00,0.00,
2023-11-06 16:49:52.362,0.70,-1.82,0.00,0.00,
2023-11-06 16:49:52.467,-0.88,-1.81,0.00,0.00,
2023-11-06 16:49:52.569,2.71,-1.59,0.00,0.00,
2023-11-06 16:49:52.670,2.64,-1.54,0.00,0.00,
2023-11-06 16:49:52.771,-0.63,-2.27,0.00,0.00,
2023-11-06 16:49:52.874,-1.92,-2.23,0.00,0.00,
2023-11-06 16:49:52.974,-2.63,-2.27,0.00,0.00,
2023-11-06 16:49:53.076,1.80,-1.93,0.00,0.00,
2023-11-06 16:49:53.178,4.47,-1.97,0.00,0.00,
2023-11-06 16:49:53.282,4.81,-1.74,0.00,0.00,
2023-11-06 16:49:53.385,-0.29,-2.01,0.00,0.00,
2023-11-06 16:49:53.489,-2.50,-2.21,0.00,0.00,
2023-11-06 16:49:53.590,-2.66,-2.11,0.00,0.00,
2023-11-06 16:49:53.693,3.69,-2.05,0.00,0.00,
2023-11-06 16:49:53.795,4.61,-1.72,0.00,0.00,
2023-11-06 16:49:53.898,0.00,-1.58,0.00,0.00,
2023-11-06 16:49:54.000,-1.06,-1.77,0.00,0.00,
2023-11-06 16:49:54.101,4.12,-1.45,0.00,0.00,
2023-11-06 16:49:54.201,1.31,-1.55,0.00,0.00,
2023-11-06 16:49:54.303,-1.28,-1.99,0.00,0.00,
2023-11-06 16:49:54.407,2.51,-1.04,0.00,0.00,
2023-11-06 16:49:54.508,1.05,-1.32,0.00,0.00,
2023-11-06 16:49:54.612,-1.38,-1.89,0.00,0.00,
2023-11-06 16:49:54.715,3.26,-1.61,0.00,0.00,
2023-11-06 16:49:54.816,3.67,-1.61,0.00,0.00,
2023-11-06 16:49:54.918,-1.02,-1.95,0.00,0.00,
2023-11-06 16:49:55.020,-1.03,-1.87,0.00,0.00,
2023-11-06 16:49:55.124,2.87,-1.78,0.00,0.00,
2023-11-06 16:49:55.227,-0.40,-2.09,0.00,0.00,
2023-11-06 16:49:55.328,-2.29,-2.05,0.00,0.00,
2023-11-06 16:49:55.430,3.82,-1.59,0.00,0.00,
2023-11-06 16:49:55.531,3.33,-1.55,0.00,0.00,
2023-11-06 16:49:55.633,-0.37,-1.65,0.00,0.00,
2023-11-06 16:49:55.735,2.47,-0.98,0.00,0.00,
2023-11-06 16:49:55.838,2.80,-0.91,0.00,0.00,
2023-11-06 16:49:55.938,-0.84,-1.43,0.00,0.00,
2023-11-06 16:49:56.043,2.63,-1.34,0.00,0.00,
2023-11-06 16:49:56.145,3.85,-1.18,0.00,0.00,
2023-11-06 16:49:56.256,0.81,1.25,0.00,0.00,
2023-11-06 16:49:56.357,0.73,1.25,0.00,0.00,
2023-11-06 16:49:56.459,0.42,1.25,0.00,0.00,
2023-11-06 16:49:56.562,0.14,0.92,0.00,0.00,
2023-11-06 16:49:56.665,2.50,-2.00,0.00,0.00,
2023-11-06 16:49:56.769,4.71,-1.80,0.00,0.00,
2023-11-06 16:49:56.870,3.84,0.12,0.00,0.00,
2023-11-06 16:49:56.973,3.00,-0.33,0.00,0.00,
2023-11-06 16:49:57.076,3.31,-1.07,0.00,0.00,
2023-11-06 16:49:57.176,1.55,-1.20,0.00,0.00,
2023-11-06 16:49:57.276,0.71,-1.30,0.00,0.00,
2023-11-06 16:49:57.379,4.63,-1.12,0.00,0.00,
2023-11-06 16:49:57.482,2.53,-2.27,0.00,0.00,
