Time,CursorX,CursorY,MeteorX,MeteorY
2023-10-23 21:10:05.412,0.00,0.00,0.00,0.00
2023-10-23 21:10:05.425,0.00,0.00
2023-10-23 21:10:05.679,2.45,1.43
2023-10-23 21:10:05.779,2.45,1.43
2023-10-23 21:10:05.881,2.45,1.43
2023-10-23 21:10:05.987,2.45,1.43
2023-10-23 21:10:06.087,2.45,1.43
2023-10-23 21:10:06.191,2.45,1.43
2023-10-23 21:10:06.295,2.45,1.43
2023-10-23 21:10:06.397,0.70,-0.20
2023-10-23 21:10:06.500,-1.11,-1.35
2023-10-23 21:10:06.603,-0.92,-0.16
2023-10-23 21:10:06.703,-0.34,0.70
2023-10-23 21:10:06.808,3.26,2.37
2023-10-23 21:10:06.912,3.53,0.65
2023-10-23 21:10:07.014,-1.03,-0.07
2023-10-23 21:10:07.119,-1.48,2.19
2023-10-23 21:10:07.224,-0.25,3.46
2023-10-23 21:10:07.325,-2.98,2.47
2023-10-23 21:10:07.429,-3.89,2.24
2023-10-23 21:10:07.532,-2.15,2.84
2023-10-23 21:10:07.634,-1.51,2.75
2023-10-23 21:10:07.735,-6.08,2.76
2023-10-23 21:10:07.840,-5.07,-0.91
2023-10-23 21:10:07.944,-2.54,-3.65
2023-10-23 21:10:08.048,5.91,-1.54
2023-10-23 21:10:08.148,7.14,0.39
2023-10-23 21:10:08.249,4.93,3.06
2023-10-23 21:10:08.349,0.73,3.53
2023-10-23 21:10:08.452,-0.85,0.94
2023-10-23 21:10:08.554,1.39,0.03
2023-10-23 21:10:08.656,2.37,-0.60
2023-10-23 21:10:08.757,-1.95,-1.65
2023-10-23 21:10:08.858,0.36,2.66
2023-10-23 21:10:08.960,1.39,2.03
2023-10-23 21:10:09.061,0.86,1.48
2023-10-23 21:10:09.162,3.27,2.42
2023-10-23 21:10:09.263,3.48,2.66
2023-10-23 21:10:09.365,4.96,9.47
2023-10-23 21:10:09.466,5.05,9.65
2023-10-23 21:10:09.570,5.05,9.73
2023-10-23 21:10:09.675,7.94,13.70
2023-10-23 21:10:09.776,8.28,14.18
2023-10-23 21:10:09.878,8.22,14.51
2023-10-23 21:10:09.983,8.22,16.28
2023-10-23 21:10:10.085,8.22,16.98
2023-10-23 21:10:10.187,8.23,16.98
2023-10-23 21:10:10.291,8.29,17.02
2023-10-23 21:10:10.393,8.29,17.02
2023-10-23 21:10:10.494,8.29,17.02
2023-10-23 21:10:10.595,8.29,17.02,-0.08,0.00,
2023-10-23 21:10:10.695,8.29,17.02,-0.28,0.00,
2023-10-23 21:10:10.797,8.29,17.02,-0.49,0.00,
2023-10-23 21:10:10.899,8.29,17.02,-0.69,0.00,
2023-10-23 21:10:11.003,8.29,17.02,-0.90,0.00,
2023-10-23 21:10:11.105,8.29,17.02,-1.10,0.00,
2023-10-23 21:10:11.209,8.29,17.02,-1.31,0.00,
2023-10-23 21:10:11.311,8.29,17.02,-1.52,0.00,
2023-10-23 21:10:11.412,8.03,16.56,-1.72,0.00,
2023-10-23 21:10:11.519,-0.42,1.24,-1.93,0.00,
2023-10-23 21:10:11.622,-2.58,-2.04,-2.24,-0.62,
2023-10-23 21:10:11.725,-2.25,-1.77,-2.47,-1.15,
2023-10-23 21:10:11.827,-1.77,-0.85,-1.77,-0.85,
2023-10-23 21:10:11.927,-2.28,-0.78,-2.28,-0.78,
2023-10-23 21:10:12.030,-2.60,-0.68,-2.60,-0.68,
2023-10-23 21:10:12.131,-2.60,-0.68,-2.60,-0.68,
2023-10-23 21:10:12.231,-2.60,-0.68,-2.60,-0.68,
2023-10-23 21:10:12.336,-2.58,-0.68,-2.58,-0.68,
2023-10-23 21:10:12.439,-2.57,-0.68,-2.57,-0.68,
2023-10-23 21:10:12.541,-2.47,-0.68,-2.47,-0.68,
2023-10-23 21:10:12.646,-2.47,-0.68,-2.47,-0.68,
2023-10-23 21:10:12.749,-2.47,-0.68,-2.47,-0.68,
2023-10-23 21:10:12.852,-2.47,-0.68,-2.47,-0.68,
2023-10-23 21:10:12.954,-2.47,-0.68,-2.47,-0.68,
2023-10-23 21:10:13.056,2.34,0.73,2.34,0.73,
2023-10-23 21:10:13.160,12.01,3.01
2023-10-23 21:10:13.265,12.16,2.93
2023-10-23 21:10:13.370,12.11,2.90
2023-10-23 21:10:13.472,12.03,2.86
2023-10-23 21:10:13.576,12.03,2.86
2023-10-23 21:10:13.676,11.54,3.78
2023-10-23 21:10:13.777,9.86,13.26
2023-10-23 21:10:13.877,9.86,13.26
2023-10-23 21:10:13.979,9.83,13.45
2023-10-23 21:10:14.085,9.80,16.38
2023-10-23 21:10:14.189,9.60,16.91
2023-10-23 21:10:14.293,9.30,17.03
2023-10-23 21:10:14.397,8.91,17.01
2023-10-23 21:10:14.500,8.57,16.85
2023-10-23 21:10:14.605,8.58,16.85
2023-10-23 21:10:14.706,8.58,16.85
2023-10-23 21:10:14.813,8.58,16.85
