Time,CursorX,CursorY,MeteorX,MeteorY
2023-11-06 10:58:03.293,0.00,0.00,0.00,0.00
2023-11-06 10:58:03.306,0.00,0.00
2023-11-06 10:58:04.681,1.14,-0.59
2023-11-06 10:58:04.792,1.14,-0.59
2023-11-06 10:58:04.893,1.14,-0.59
2023-11-06 10:58:04.997,1.30,-0.63
2023-11-06 10:58:05.115,2.31,-0.68
2023-11-06 10:58:05.216,2.54,-0.69
2023-11-06 10:58:05.323,2.69,-0.70
2023-11-06 10:58:05.438,2.70,-0.70
2023-11-06 10:58:05.540,2.70,-0.70
2023-11-06 10:58:05.640,2.70,-0.70
2023-11-06 10:58:05.745,2.70,-0.70
2023-11-06 10:58:05.849,2.68,-0.71
2023-11-06 10:58:05.952,2.68,-0.71
2023-11-06 10:58:06.054,2.68,-0.71
2023-11-06 10:58:06.159,2.68,-0.71
2023-11-06 10:58:06.259,2.68,-0.71
2023-11-06 10:58:06.363,2.68,-0.71
2023-11-06 10:58:06.466,2.68,-0.71
2023-11-06 10:58:06.573,2.68,-0.74
2023-11-06 10:58:06.674,2.68,-0.74
2023-11-06 10:58:06.775,2.68,-0.74
2023-11-06 10:58:06.876,2.68,-0.74
2023-11-06 10:58:06.980,2.68,-0.74
2023-11-06 10:58:07.082,2.68,-0.74
2023-11-06 10:58:07.183,2.68,-0.74
2023-11-06 10:58:07.286,2.68,-0.74
2023-11-06 10:58:07.387,2.68,-0.74
2023-11-06 10:58:07.490,2.68,-0.74
2023-11-06 10:58:07.596,2.51,-0.78
2023-11-06 10:58:07.701,1.92,-0.99
2023-11-06 10:58:07.801,1.87,-0.99
2023-11-06 10:58:07.902,1.87,-0.99
2023-11-06 10:58:08.004,1.87,-0.99
2023-11-06 10:58:08.108,1.87,-0.99
2023-11-06 10:58:08.210,1.86,-0.99
2023-11-06 10:58:08.312,1.85,-0.99
2023-11-06 10:58:08.413,1.85,-0.99
2023-11-06 10:58:08.515,1.85,-0.99
2023-11-06 10:58:08.615,1.85,-0.99
2023-11-06 10:58:08.719,1.85,-0.99
2023-11-06 10:58:08.841,1.85,-0.99
2023-11-06 10:58:08.944,1.85,-0.99
2023-11-06 10:58:09.064,1.85,-0.99
2023-11-06 10:58:09.162,1.72,-0.99
2023-11-06 10:58:09.263,1.39,-0.96
2023-11-06 10:58:09.364,1.28,-0.96
2023-11-06 10:58:09.478,1.11,-1.00
2023-11-06 10:58:09.581,1.04,-1.03,0.00,0.04,
2023-11-06 10:58:09.681,1.04,-1.03,0.00,0.24,
2023-11-06 10:58:09.784,1.04,-1.03,0.00,0.44,
2023-11-06 10:58:09.888,1.04,-1.03,0.00,0.65,
2023-11-06 10:58:09.993,0.20,-0.54,0.00,0.86,
2023-11-06 10:58:10.105,-0.50,0.37,-0.11,0.94,
2023-11-06 10:58:10.210,-0.24,0.77,-0.24,0.77,
2023-11-06 10:58:10.319,-0.21,0.76,-0.21,0.76,
2023-11-06 10:58:10.423,-0.20,0.73,-0.20,0.73,
2023-11-06 10:58:10.528,-0.20,0.64,-0.20,0.64,
2023-11-06 10:58:10.630,-0.20,0.64,-0.20,0.64,
2023-11-06 10:58:10.731,-0.20,0.64,-0.20,0.64,
2023-11-06 10:58:10.834,-0.20,0.64,-0.20,0.64,
2023-11-06 10:58:10.937,-0.20,0.64,-0.20,0.64,
2023-11-06 10:58:11.042,-0.20,0.64,-0.20,0.64,
2023-11-06 10:58:11.153,-0.20,0.62,-0.20,0.62,
2023-11-06 10:58:11.255,-0.19,0.59,-0.19,0.59,
2023-11-06 10:58:11.359,-0.13,0.48,-0.13,0.48,
2023-11-06 10:58:11.461,0.50,-0.20,0.50,-0.20,
2023-11-06 10:58:11.564,0.73,-0.37,0.73,-0.37,
2023-11-06 10:58:11.667,0.78,-0.39,0.78,-0.39,
2023-11-06 10:58:11.772,0.78,-0.39,0.78,-0.39,
2023-11-06 10:58:11.875,0.78,-0.39,0.78,-0.39,
2023-11-06 10:58:11.979,0.78,-0.39,0.78,-0.39,
2023-11-06 10:58:12.084,0.78,-0.39,0.78,-0.39,
2023-11-06 10:58:12.186,0.78,-0.39,0.78,-0.39,
2023-11-06 10:58:12.289,0.78,-0.39,0.78,-0.39,
2023-11-06 10:58:12.392,0.78,-0.39,0.78,-0.39,
2023-11-06 10:58:12.495,0.78,-0.39,0.78,-0.39,
2023-11-06 10:58:12.595,0.78,-0.39,0.78,-0.39,
2023-11-06 10:58:12.696,0.78,-0.39,0.78,-0.39,
2023-11-06 10:58:12.798,0.78,-0.39,0.78,-0.39,
2023-11-06 10:58:12.899,0.78,-0.39,0.78,-0.39,
2023-11-06 10:58:13.002,0.78,-0.39,0.78,-0.39,
2023-11-06 10:58:13.104,0.78,-0.39,0.78,-0.39,
