Time,CursorX,CursorY,MeteorX,MeteorY
2024-03-28 12:23:50.393,0.00,0.00,0.00,0.00
2024-03-28 12:23:50.401,0.00,0.00
2024-03-28 12:23:50.501,0.00,0.00
2024-03-28 12:23:50.602,0.00,0.00
2024-03-28 12:23:50.702,0.00,0.00
2024-03-28 12:23:50.803,0.00,0.00
2024-03-28 12:23:50.903,0.00,0.00
2024-03-28 12:23:51.004,0.00,0.00
2024-03-28 12:23:51.104,-1.22,0.00
2024-03-28 12:23:51.204,-2.34,-0.26
2024-03-28 12:23:51.305,-2.60,-0.42
2024-03-28 12:23:51.405,-2.60,-0.42
2024-03-28 12:23:51.506,-2.60,-0.42
2024-03-28 12:23:51.607,-2.60,-0.42
2024-03-28 12:23:51.708,3.24,-1.31
2024-03-28 12:23:51.808,6.51,-2.85
2024-03-28 12:23:51.909,6.54,-2.88
2024-03-28 12:23:52.010,6.47,-2.85
2024-03-28 12:23:52.110,5.61,-2.40
2024-03-28 12:23:52.211,1.28,-0.54
2024-03-28 12:23:52.311,1.25,-0.54
2024-03-28 12:23:52.411,1.22,-0.54,-2.02,0.97,
2024-03-28 12:23:52.511,0.00,-0.77,-1.92,1.46,
2024-03-28 12:23:52.612,-0.45,-0.87,-1.83,1.95,
2024-03-28 12:23:52.713,-0.45,-0.87,-1.73,2.44,
2024-03-28 12:23:52.813,-0.64,-0.51,-1.64,2.93,
2024-03-28 12:23:52.914,-1.70,4.42,-1.84,5.98,
2024-03-28 12:23:53.014,-1.47,5.61,-1.61,7.17,
2024-03-28 12:23:53.114,-1.31,5.48,-1.45,7.04,
2024-03-28 12:23:53.215,-1.28,5.32,-1.42,6.88,
2024-03-28 12:23:53.316,-1.28,0.99,-1.42,2.55,
2024-03-28 12:23:53.416,-1.41,-2.79,-1.55,-1.23,
2024-03-28 12:23:53.516,-1.41,-2.82,-1.55,-1.26,
2024-03-28 12:23:53.616,-1.41,-2.82,-1.55,-1.26,
2024-03-28 12:23:53.717,-1.41,-2.82,-1.55,-1.26,
2024-03-28 12:23:53.817,-1.41,-2.82,-1.55,-1.26,
2024-03-28 12:23:53.918,-1.41,-2.82,-1.55,-1.26,
2024-03-28 12:23:54.019,-1.47,-3.72,-1.61,-2.16,
2024-03-28 12:23:54.119,-1.89,-6.12,-1.84,-3.57,
2024-03-28 12:23:54.220,-1.92,-6.44,-1.84,-3.57,
2024-03-28 12:23:54.320,-1.89,-6.44,-1.84,-3.57,
2024-03-28 12:23:54.422,-1.73,-6.09,-1.84,-3.57,
2024-03-28 12:23:54.522,0.00,-0.48,-1.84,-3.57,
2024-03-28 12:23:54.622,0.19,0.06,-1.84,-3.57,
2024-03-28 12:23:54.723,0.19,0.06,-1.84,-3.57,
2024-03-28 12:23:54.823,0.19,0.06,-1.84,-3.57,
2024-03-28 12:23:54.923,0.19,0.06,-1.84,-3.57,
2024-03-28 12:23:55.024,0.19,0.06,-1.84,-3.57,
2024-03-28 12:23:55.124,0.19,0.06
2024-03-28 12:23:55.225,0.19,0.06
2024-03-28 12:23:55.325,0.19,0.06
2024-03-28 12:23:55.425,0.19,0.06
2024-03-28 12:23:55.525,0.19,0.06
2024-03-28 12:23:55.626,0.19,0.06
2024-03-28 12:23:55.726,0.19,0.06
2024-03-28 12:23:55.827,0.19,0.06
