Time,CursorX,CursorY,MeteorX,MeteorY
2023-11-06 11:48:51.664,0.00,0.00,0.00,0.00
2023-11-06 11:48:51.673,0.00,0.00,0.00,0.00,
2023-11-06 11:48:52.917,2.68,-1.85,1.10,-0.59,
2023-11-06 11:48:53.020,2.55,-1.48,1.73,-0.89,
2023-11-06 11:48:53.121,2.48,-1.38,2.04,-0.93,
2023-11-06 11:48:53.242,2.78,-1.36,2.26,-0.95,
2023-11-06 11:48:53.346,2.94,-1.40,2.53,-0.96,
2023-11-06 11:48:53.446,2.67,-1.34,2.72,-1.35,
2023-11-06 11:48:53.547,0.90,-1.47,1.05,-1.43,
2023-11-06 11:48:53.649,0.32,-1.72,0.32,-1.72,
2023-11-06 11:48:53.754,0.31,-1.74,0.31,-1.74,
2023-11-06 11:48:53.855,0.31,-1.74,0.31,-1.74,
2023-11-06 11:48:53.960,0.31,-1.74,0.31,-1.74,
2023-11-06 11:48:54.064,0.31,-1.74,0.31,-1.74,
2023-11-06 11:48:54.165,0.31,-1.74,0.31,-1.74,
2023-11-06 11:48:54.265,0.31,-1.74,0.31,-1.74,
2023-11-06 11:48:54.367,0.34,-1.72,0.32,-1.73,
2023-11-06 11:48:54.470,1.54,-1.19,1.45,-1.21,
2023-11-06 11:48:54.574,1.92,-1.12,1.92,-1.12,
2023-11-06 11:48:54.676,1.92,-1.12,1.92,-1.12,
2023-11-06 11:48:54.780,1.96,-1.12,1.95,-1.12,
2023-11-06 11:48:54.882,2.01,-1.11,2.01,-1.11,
2023-11-06 11:48:54.983,2.01,-1.11,2.01,-1.11,
2023-11-06 11:48:55.086,2.01,-1.11,2.01,-1.11,
2023-11-06 11:48:55.190,2.01,-1.11,2.01,-1.11,
2023-11-06 11:48:55.294,1.82,-1.07,1.84,-1.07,
2023-11-06 11:48:55.403,0.82,-0.93,1.05,-0.93,
2023-11-06 11:48:55.507,-0.38,-1.10,-0.38,-1.10,
2023-11-06 11:48:55.611,-0.44,-1.12,-0.44,-1.12,
2023-11-06 11:48:55.713,-0.44,-1.12,-0.44,-1.12,
2023-11-06 11:48:55.814,-0.44,-1.24,-0.44,-1.23,
2023-11-06 11:48:55.918,-0.44,-1.26,-0.44,-1.26,
2023-11-06 11:48:56.022,-0.35,-1.29,-0.37,-1.29,
2023-11-06 11:48:56.127,-0.21,-1.29,-0.21,-1.29,
2023-11-06 11:48:56.229,-0.17,-1.29,-0.17,-1.29,
2023-11-06 11:48:56.331,-0.15,-1.29,-0.15,-1.29,
2023-11-06 11:48:56.432,-0.14,-1.29,-0.14,-1.29,
2023-11-06 11:48:56.533,-0.13,-1.29,-0.13,-1.29,
2023-11-06 11:48:56.634,-0.13,-1.29,-0.13,-1.29,
2023-11-06 11:48:56.735,-0.13,-1.29,-0.13,-1.29,
2023-11-06 11:48:56.840,-0.13,-1.29,-0.13,-1.29,
2023-11-06 11:48:56.944,-0.13,-1.29,-0.13,-1.29,
2023-11-06 11:48:57.048,-0.13,-1.29,-0.13,-1.29,
2023-11-06 11:48:57.151,-0.13,-1.29,-0.13,-1.29,
2023-11-06 11:48:57.254,1.70,-1.35,1.70,-1.35,
2023-11-06 11:48:57.357,3.40,-1.24,3.40,-1.24,
2023-11-06 11:48:57.459,3.51,-1.23,3.51,-1.23,
2023-11-06 11:48:57.563,3.51,-1.23,3.51,-1.23,
2023-11-06 11:48:57.665,3.51,-1.23,3.51,-1.23,
2023-11-06 11:48:57.767,3.51,-1.23,3.51,-1.23,
2023-11-06 11:48:57.871,3.51,-1.23,3.51,-1.23,
2023-11-06 11:48:57.972,3.51,-1.23,3.51,-1.23,
2023-11-06 11:48:58.073,3.51,-1.23,3.51,-1.23,
2023-11-06 11:48:58.176,3.51,-1.23,3.51,-1.23,
2023-11-06 11:48:58.276,3.51,-1.23,3.51,-1.23,
2023-11-06 11:48:58.380,3.51,-1.23,3.51,-1.23,
2023-11-06 11:48:58.483,3.18,-0.77,3.27,-0.90,
2023-11-06 11:48:58.586,2.31,0.16,2.35,0.16,
2023-11-06 11:48:58.688,2.11,0.09,2.12,0.09,
2023-11-06 11:48:58.789,2.11,0.08,2.11,0.08,
2023-11-06 11:48:58.896,2.11,0.08,2.11,0.08,
2023-11-06 11:48:58.998,2.11,0.08,2.11,0.08,
2023-11-06 11:48:59.099,2.11,0.08,2.11,0.08,
2023-11-06 11:48:59.204,2.11,0.08,2.11,0.08,
2023-11-06 11:48:59.306,2.11,0.08,2.11,0.08,
2023-11-06 11:48:59.410,2.12,-0.02,2.12,-0.02,
2023-11-06 11:48:59.514,4.81,-0.76,4.52,-0.73,
2023-11-06 11:48:59.617,5.96,-0.81,5.94,-0.81,
2023-11-06 11:48:59.720,6.09,-0.83,6.09,-0.83,
2023-11-06 11:48:59.821,6.10,-0.84,6.10,-0.84,
2023-11-06 11:48:59.923,6.11,-0.84,6.10,-0.84,
2023-11-06 11:49:00.043,6.83,-0.60
2023-11-06 11:49:00.146,6.83,-0.58
2023-11-06 11:49:00.247,6.83,-0.58
2023-11-06 11:49:00.347,6.83,-0.58
2023-11-06 11:49:00.450,6.33,-0.47
2023-11-06 11:49:00.551,3.40,-0.82
2023-11-06 11:49:00.654,2.74,-0.99
2023-11-06 11:49:00.757,2.74,-0.99
2023-11-06 11:49:00.863,2.74,-0.99
2023-11-06 11:49:00.964,2.74,-0.99
2023-11-06 11:49:01.067,2.74,-0.99
2023-11-06 11:49:01.171,2.74,-1.00
2023-11-06 11:49:01.272,2.74,-1.01
2023-11-06 11:49:01.374,2.74,-1.01
2023-11-06 11:49:01.475,2.74,-1.01
2023-11-06 11:49:01.576,2.53,-1.01
2023-11-06 11:49:01.679,-1.35,-1.69
2023-11-06 11:49:01.782,-2.77,-1.95
2023-11-06 11:49:01.886,-2.80,-1.95
2023-11-06 11:49:01.986,-2.82,-1.92
2023-11-06 11:49:02.090,-2.85,-1.85
2023-11-06 11:49:02.193,-2.86,-1.83
2023-11-06 11:49:02.294,1.87,0.33
2023-11-06 11:49:02.395,5.18,1.25
2023-11-06 11:49:02.496,5.16,1.25
2023-11-06 11:49:02.596,5.16,1.25
2023-11-06 11:49:02.699,6.53,1.25
2023-11-06 11:49:02.800,6.83,1.25,0.00,0.01,
2023-11-06 11:49:02.901,6.83,1.25,0.00,0.22,
2023-11-06 11:49:03.003,6.83,1.25,0.00,0.42,
2023-11-06 11:49:03.106,6.83,1.25,0.00,0.62,
2023-11-06 11:49:03.209,6.83,1.25,0.00,0.83,
2023-11-06 11:49:03.310,6.83,1.25,0.00,1.03,
2023-11-06 11:49:03.413,6.83,1.25,0.00,1.24,
2023-11-06 11:49:03.515,6.83,1.25,0.00,1.44,
2023-11-06 11:49:03.617,6.83,1.25,0.00,1.65,
2023-11-06 11:49:03.719,6.83,1.25,0.00,1.85,
2023-11-06 11:49:03.822,6.83,1.25,0.00,2.06,
