Time,CursorX,CursorY,MeteorX,MeteorY
2023-10-25 08:57:11.064,0.00,0.00,0.00,0.00
2023-10-25 08:57:11.079,0.00,0.00
2023-10-25 08:57:11.310,3.93,-0.04
2023-10-25 08:57:11.410,3.93,-0.04
2023-10-25 08:57:11.511,3.93,-0.04
2023-10-25 08:57:11.612,3.93,-0.04
2023-10-25 08:57:11.713,3.93,-0.04
2023-10-25 08:57:11.814,3.93,-0.04
2023-10-25 08:57:11.915,3.46,0.60
2023-10-25 08:57:12.015,0.10,1.24
2023-10-25 08:57:12.115,0.90,2.04
2023-10-25 08:57:12.216,2.25,0.33
2023-10-25 08:57:12.317,-0.48,-3.07
2023-10-25 08:57:12.417,-1.86,0.39
2023-10-25 08:57:12.518,0.13,2.01
2023-10-25 08:57:12.619,-0.03,1.69
2023-10-25 08:57:12.720,0.05,2.19
2023-10-25 08:57:12.821,0.05,2.19
2023-10-25 08:57:12.922,-0.39,4.10
2023-10-25 08:57:13.022,-0.55,5.29
2023-10-25 08:57:13.124,-0.59,5.42
2023-10-25 08:57:13.224,-0.66,6.24
2023-10-25 08:57:13.324,-0.79,6.98
2023-10-25 08:57:13.425,-0.79,6.99
2023-10-25 08:57:13.525,-0.74,6.98
2023-10-25 08:57:13.628,-0.55,6.97
2023-10-25 08:57:13.728,-0.48,7.06
2023-10-25 08:57:13.829,-0.44,7.07
2023-10-25 08:57:13.930,-0.44,7.07
2023-10-25 08:57:14.031,-0.44,7.07
