Time,CursorX,CursorY,MeteorX,MeteorY
2023-10-13 11:50:12.384,0.00,0.00,0.00,0.00
2023-10-13 11:50:12.396,0.00,0.00
2023-10-13 11:50:13.618,23.79,2.23
2023-10-13 11:50:13.720,23.79,2.23
2023-10-13 11:50:13.823,23.79,2.23
2023-10-13 11:50:13.924,23.79,2.23
2023-10-13 11:50:14.024,23.79,2.23
2023-10-13 11:50:14.126,23.79,2.23
2023-10-13 11:50:14.228,23.79,2.23
2023-10-13 11:50:14.330,23.79,2.23
2023-10-13 11:50:14.432,23.79,2.23
2023-10-13 11:50:14.533,23.79,2.23
2023-10-13 11:50:14.633,23.79,2.23
2023-10-13 11:50:14.735,23.79,2.23
2023-10-13 11:50:14.838,23.79,2.23
2023-10-13 11:50:14.938,23.79,2.23
2023-10-13 11:50:15.041,23.79,2.23
2023-10-13 11:50:15.143,23.79,2.23
2023-10-13 11:50:15.246,23.79,2.23
2023-10-13 11:50:15.348,23.79,2.23
2023-10-13 11:50:15.449,23.79,2.23
2023-10-13 11:50:15.552,23.79,2.23
2023-10-13 11:50:15.652,23.79,2.23
2023-10-13 11:50:15.754,23.79,2.23
2023-10-13 11:50:15.857,23.79,2.23
2023-10-13 11:50:15.960,23.79,2.23
2023-10-13 11:50:16.061,23.79,2.23
2023-10-13 11:50:16.161,23.79,2.23
2023-10-13 11:50:16.265,20.56,3.03
2023-10-13 11:50:16.367,7.29,5.43
2023-10-13 11:50:16.467,2.37,5.70
2023-10-13 11:50:16.569,4.99,3.27
2023-10-13 11:50:16.670,6.50,1.98
2023-10-13 11:50:16.773,6.50,1.98
2023-10-13 11:50:16.873,5.82,2.57
2023-10-13 11:50:16.975,4.92,0.48
2023-10-13 11:50:17.078,3.11,-1.63
2023-10-13 11:50:17.178,3.11,-1.63
2023-10-13 11:50:17.279,1.26,-0.43
2023-10-13 11:50:17.382,0.95,2.60
2023-10-13 11:50:17.485,1.72,2.60
2023-10-13 11:50:17.586,1.88,2.60
2023-10-13 11:50:17.686,4.28,1.25
2023-10-13 11:50:17.788,3.79,0.85
2023-10-13 11:50:17.891,3.79,0.85
2023-10-13 11:50:17.992,3.79,0.85
2023-10-13 11:50:18.125,-4.54,-2.34
2023-10-13 11:50:18.225,-4.54,-2.34
2023-10-13 11:50:18.327,-4.54,-2.34
2023-10-13 11:50:18.429,-4.54,-2.34
2023-10-13 11:50:18.530,-4.54,-2.34,0.06,0.00,
2023-10-13 11:50:18.630,-4.54,-2.34,0.26,0.00,
2023-10-13 11:50:18.730,-4.51,-2.29,0.46,0.00,
2023-10-13 11:50:18.830,-1.07,-0.74,0.66,0.00,
2023-10-13 11:50:18.931,-0.17,-0.78,0.70,-0.11,
2023-10-13 11:50:19.032,0.30,-0.89,0.64,-0.41,
2023-10-13 11:50:19.132,0.30,-0.89,0.30,-0.89,
2023-10-13 11:50:19.232,0.20,-0.85,0.20,-0.85,
2023-10-13 11:50:19.333,0.68,-0.73,0.68,-0.73,
2023-10-13 11:50:19.433,0.69,-0.73,0.69,-0.73,
2023-10-13 11:50:19.533,1.22,-0.61,1.22,-0.61,
2023-10-13 11:50:19.633,1.64,-0.63,1.64,-0.63,
2023-10-13 11:50:19.734,1.56,-0.60,1.56,-0.60,
2023-10-13 11:50:19.835,4.67,-0.14,4.67,-0.14,
2023-10-13 11:50:19.936,5.91,-0.13,5.91,-0.13,
2023-10-13 11:50:20.036,5.91,-0.13,5.91,-0.13,
2023-10-13 11:50:20.136,6.28,-0.12,6.28,-0.12,
2023-10-13 11:50:20.237,7.36,-0.33,7.36,-0.33,
2023-10-13 11:50:20.337,7.86,-0.33
2023-10-13 11:50:20.437,8.32,-0.33
2023-10-13 11:50:20.538,8.45,-0.35
2023-10-13 11:50:20.639,8.48,-0.36
2023-10-13 11:50:20.739,6.39,-0.43
2023-10-13 11:50:20.839,3.42,-0.56
2023-10-13 11:50:20.939,3.29,-0.57
2023-10-13 11:50:21.040,3.03,-0.53
2023-10-13 11:50:21.140,1.04,-0.09
2023-10-13 11:50:21.242,0.96,-0.08
2023-10-13 11:50:21.342,0.96,-0.08
2023-10-13 11:50:21.443,0.74,-0.08
2023-10-13 11:50:21.543,-0.04,-0.16
2023-10-13 11:50:21.644,-0.05,-0.16
2023-10-13 11:50:21.744,-0.05,-0.16
2023-10-13 11:50:21.844,-0.05,-0.14
2023-10-13 11:50:21.945,-0.18,-0.07
2023-10-13 11:50:22.045,-0.18,-0.07
2023-10-13 11:50:22.145,-0.09,-0.03
2023-10-13 11:50:22.245,-0.07,-0.01
2023-10-13 11:50:22.346,-0.03,0.05
2023-10-13 11:50:22.448,0.00,0.08
2023-10-13 11:50:22.548,0.00,0.08
2023-10-13 11:50:22.650,-0.03,0.07
2023-10-13 11:50:22.750,-0.03,0.05
2023-10-13 11:50:22.851,-0.03,0.05
2023-10-13 11:50:22.951,-0.03,0.05
2023-10-13 11:50:23.052,-0.03,0.05
2023-10-13 11:50:23.152,-0.03,0.05
2023-10-13 11:50:23.252,-0.03,0.05
2023-10-13 11:50:23.353,-0.03,0.05
2023-10-13 11:50:23.453,-0.03,0.05
2023-10-13 11:50:23.554,-0.03,0.05,-0.03,0.05,
2023-10-13 11:50:23.654,-0.03,0.05,-0.03,0.05,
2023-10-13 11:50:23.755,-0.03,0.05,-0.03,0.05,
2023-10-13 11:50:23.856,-0.03,0.05,-0.03,0.05,
2023-10-13 11:50:23.957,-0.03,0.05,-0.03,0.05,
2023-10-13 11:50:24.057,-0.03,0.05,-0.03,0.05,
2023-10-13 11:50:24.158,-1.34,-1.39,-1.34,-1.39,
2023-10-13 11:50:24.258,-2.32,-2.96,-2.32,-2.96,
2023-10-13 11:50:24.358,-2.32,-2.96,-2.32,-2.96,
2023-10-13 11:50:24.460,-2.47,-3.22,-2.47,-3.22,
2023-10-13 11:50:24.561,-3.05,-4.36
2023-10-13 11:50:24.661,-3.05,-4.39
2023-10-13 11:50:24.762,-3.05,-4.40
2023-10-13 11:50:24.863,-3.06,-4.45
2023-10-13 11:50:24.963,-3.07,-4.49
2023-10-13 11:50:25.064,-2.58,2.10
2023-10-13 11:50:25.164,-2.23,4.44
2023-10-13 11:50:25.265,-2.23,4.44
2023-10-13 11:50:25.366,-1.48,3.05
2023-10-13 11:50:25.467,-0.64,1.04
2023-10-13 11:50:25.568,-0.62,1.03
2023-10-13 11:50:25.669,-0.62,1.03
2023-10-13 11:50:25.770,-0.03,0.30
2023-10-13 11:50:25.870,0.03,0.23
2023-10-13 11:50:25.971,0.05,0.18
2023-10-13 11:50:26.072,0.08,0.14
2023-10-13 11:50:26.173,0.09,-0.01
2023-10-13 11:50:26.274,0.09,-0.03
2023-10-13 11:50:26.375,0.09,-0.03
2023-10-13 11:50:26.477,0.08,-0.04
2023-10-13 11:50:26.577,0.04,-0.07
2023-10-13 11:50:26.678,0.03,-0.05
2023-10-13 11:50:26.779,0.03,-0.04
2023-10-13 11:50:26.880,0.03,-0.04
2023-10-13 11:50:26.981,0.03,-0.04
2023-10-13 11:50:27.082,0.03,-0.04
2023-10-13 11:50:27.183,0.03,-0.04
2023-10-13 11:50:27.284,0.03,-0.04
2023-10-13 11:50:27.385,0.03,-0.04
2023-10-13 11:50:27.486,0.03,-0.04
2023-10-13 11:50:27.587,0.03,-0.04
2023-10-13 11:50:27.688,0.03,-0.04
2023-10-13 11:50:27.789,0.03,-0.04
2023-10-13 11:50:27.890,0.03,-0.04
