Time,CursorX,CursorY,MeteorX,MeteorY
2023-11-07 14:32:03.662,0.00,0.00,0.00,0.00
2023-11-07 14:32:03.673,0.00,0.00,0.00,0.00,
2023-11-07 14:32:05.406,3.71,-1.28,0.00,0.00,
2023-11-07 14:32:05.512,3.72,-1.27,0.00,0.00,
2023-11-07 14:32:05.616,2.79,-0.73,0.00,0.00,
2023-11-07 14:32:05.717,1.68,-0.44,0.00,0.00,
2023-11-07 14:32:05.818,1.86,-0.44,0.00,0.00,
2023-11-07 14:32:05.919,3.46,-0.31,0.00,0.00,
2023-11-07 14:32:06.020,3.77,-0.29,0.00,0.00,
2023-11-07 14:32:06.127,3.77,-0.29,0.00,0.00,
2023-11-07 14:32:06.231,4.30,-0.18,0.00,0.00,
2023-11-07 14:32:06.333,5.38,-0.29,0.00,0.00,
2023-11-07 14:32:06.437,4.41,-2.22,0.00,0.00,
2023-11-07 14:32:06.541,2.18,-2.58,0.00,0.00,
2023-11-07 14:32:06.645,3.12,-1.71,0.00,0.00,
2023-11-07 14:32:06.751,4.31,-1.66,0.00,0.00,
2023-11-07 14:32:06.854,1.96,-1.82,0.00,0.00,
2023-11-07 14:32:06.978,1.17,-1.91,0.00,0.00,
2023-11-07 14:32:07.083,-1.07,-2.47,0.00,0.00,
2023-11-07 14:32:07.187,-2.27,-2.52,0.00,0.00,
2023-11-07 14:32:07.299,-2.93,-2.45,0.00,0.00,
2023-11-07 14:32:07.401,-3.04,-1.91,0.00,0.00,
2023-11-07 14:32:07.502,-3.02,-1.50,0.00,0.00,
2023-11-07 14:32:07.607,-2.01,-1.43,0.00,0.00,
2023-11-07 14:32:07.708,1.01,-1.95,0.00,0.00,
2023-11-07 14:32:07.810,4.04,-2.32,0.00,0.00,
2023-11-07 14:32:07.912,4.98,-1.76,0.00,0.00,
2023-11-07 14:32:08.018,4.75,-0.08,0.00,0.00,
2023-11-07 14:32:08.129,2.82,-0.16,0.00,0.00,
2023-11-07 14:32:08.233,3.65,-0.54,0.00,0.00,
2023-11-07 14:32:08.338,3.65,-0.54,0.00,0.00,
2023-11-07 14:32:08.448,2.78,-0.69,0.00,0.00,
2023-11-07 14:32:08.551,2.10,-1.06,0.00,0.00,
2023-11-07 14:32:08.652,4.26,-1.16,0.00,0.00,
2023-11-07 14:32:08.759,4.19,-0.61,0.00,0.00,
2023-11-07 14:32:08.868,2.56,-0.26,0.00,0.00,
2023-11-07 14:32:08.978,3.11,-0.63,0.00,0.00,
2023-11-07 14:32:09.080,4.44,-0.55,0.00,0.00,
2023-11-07 14:32:09.196,3.52,-1.43,0.00,0.00,
2023-11-07 14:32:09.300,2.92,-1.94,0.00,0.00,
2023-11-07 14:32:09.415,3.42,-1.36,0.00,0.00,
2023-11-07 14:32:09.524,4.03,-1.36,0.00,0.00,
2023-11-07 14:32:09.625,4.04,-1.54,0.00,0.00,
2023-11-07 14:32:09.733,4.64,-1.06,0.00,0.00,
2023-11-07 14:32:09.835,4.58,-0.55,0.00,0.00,
2023-11-07 14:32:09.936,4.15,-0.47,0.00,0.00,
2023-11-07 14:32:10.036,3.58,-0.65,0.00,0.00,
2023-11-07 14:32:10.137,4.35,-1.05,0.00,0.00,
2023-11-07 14:32:10.242,4.31,-1.26,0.00,0.00,
2023-11-07 14:32:10.345,2.34,-1.37,0.00,0.00,
2023-11-07 14:32:10.449,3.40,-0.20,0.00,0.00,
2023-11-07 14:32:10.553,4.47,-1.37,0.00,0.00,
2023-11-07 14:32:10.663,2.89,-1.70,0.00,0.00,
2023-11-07 14:32:10.765,1.16,-0.58,0.00,0.00,
2023-11-07 14:32:10.865,0.07,-0.10,0.00,0.00,
2023-11-07 14:32:10.970,-0.55,0.37,0.00,0.00,
2023-11-07 14:32:11.073,-0.84,0.59,0.00,0.00,
2023-11-07 14:32:11.175,-0.01,-0.08,0.00,0.00,
2023-11-07 14:32:11.279,2.70,-0.87,0.00,0.00,
2023-11-07 14:32:11.381,4.06,-1.75,0.00,0.00,
2023-11-07 14:32:11.482,4.17,-1.85,0.00,0.00,
2023-11-07 14:32:11.583,5.70,-1.35,0.00,0.00,
2023-11-07 14:32:11.684,6.83,-0.49,0.00,0.00,
2023-11-07 14:32:11.786,6.83,-0.49,0.00,0.00,
2023-11-07 14:32:11.889,6.74,-0.63,0.00,0.00,
2023-11-07 14:32:11.999,3.15,-1.39,0.00,0.00,
2023-11-07 14:32:12.110,0.46,-1.57,0.00,0.00,
2023-11-07 14:32:12.211,0.04,-1.61,0.00,0.00,
2023-11-07 14:32:12.311,0.35,-1.55,0.00,0.00,
2023-11-07 14:32:12.416,0.35,-1.55,0.00,0.00,
2023-11-07 14:32:12.530,-2.32,-2.46,0.00,0.00,
2023-11-07 14:32:12.639,-5.67,-2.44,0.00,0.00,
2023-11-07 14:32:12.740,-5.94,-2.20,0.00,0.00,
2023-11-07 14:32:12.845,-6.08,-1.89,0.00,0.00,
2023-11-07 14:32:12.946,-4.82,-1.66,0.00,0.00,
2023-11-07 14:32:13.047,-2.92,-1.96,0.00,0.00,
2023-11-07 14:32:13.151,-1.48,-2.25,0.00,0.00,
2023-11-07 14:32:13.264,-0.29,-2.28,0.00,0.00,
2023-11-07 14:32:13.369,0.97,-2.15,0.00,0.00,
2023-11-07 14:32:13.472,1.93,-1.79,0.00,0.00,
2023-11-07 14:32:13.577,2.38,-1.24,0.00,0.00,
2023-11-07 14:32:13.679,2.41,-1.15,0.00,0.00,
