Time,CursorX,CursorY,MeteorX,MeteorY
2023-11-06 11:05:06.600,0.00,0.00,0.00,0.00
2023-11-06 11:05:06.614,0.00,0.00
2023-11-06 11:05:07.929,1.52,-1.08
2023-11-06 11:05:08.033,1.52,-1.09
2023-11-06 11:05:08.136,1.52,-1.09
2023-11-06 11:05:08.249,1.52,-1.09
2023-11-06 11:05:08.355,1.52,-1.09
2023-11-06 11:05:08.459,1.52,-1.09
2023-11-06 11:05:08.565,1.52,-1.09
2023-11-06 11:05:08.670,1.52,-1.09
2023-11-06 11:05:08.772,1.52,-1.09
2023-11-06 11:05:08.874,1.52,-1.09
2023-11-06 11:05:08.979,1.52,-1.09
2023-11-06 11:05:09.081,1.52,-1.09
2023-11-06 11:05:09.182,1.52,-1.09
2023-11-06 11:05:09.284,1.52,-1.09
2023-11-06 11:05:09.388,1.52,-1.09
2023-11-06 11:05:09.488,1.52,-1.09
2023-11-06 11:05:09.593,1.66,-1.08
2023-11-06 11:05:09.697,2.43,-1.00
2023-11-06 11:05:09.800,2.49,-1.00
2023-11-06 11:05:09.902,2.49,-1.00
2023-11-06 11:05:10.003,2.49,-1.00
2023-11-06 11:05:10.104,2.49,-1.00
2023-11-06 11:05:10.207,2.49,-1.00
2023-11-06 11:05:10.307,2.49,-1.00
2023-11-06 11:05:10.408,2.49,-1.00
2023-11-06 11:05:10.510,2.49,-1.00
2023-11-06 11:05:10.611,2.72,-0.88
2023-11-06 11:05:10.714,2.78,-0.83
2023-11-06 11:05:10.819,2.88,-0.48
2023-11-06 11:05:10.921,2.82,-0.31
2023-11-06 11:05:11.025,2.19,-0.14
2023-11-06 11:05:11.129,2.21,-0.24
2023-11-06 11:05:11.229,2.24,-0.30
2023-11-06 11:05:11.329,2.24,-0.30
2023-11-06 11:05:11.431,2.38,-0.30
2023-11-06 11:05:11.533,3.05,-0.70
2023-11-06 11:05:11.636,3.26,-1.01
2023-11-06 11:05:11.740,3.26,-1.03
2023-11-06 11:05:11.845,3.26,-1.03
2023-11-06 11:05:11.947,3.26,-1.03
2023-11-06 11:05:12.050,3.26,-1.03
2023-11-06 11:05:12.154,3.26,-1.03
2023-11-06 11:05:12.258,3.26,-1.03
2023-11-06 11:05:12.359,3.26,-1.03
2023-11-06 11:05:12.464,3.26,-1.03
2023-11-06 11:05:12.568,3.26,-1.03
2023-11-06 11:05:12.672,3.26,-1.03
2023-11-06 11:05:12.775,3.26,-1.03
2023-11-06 11:05:12.877,3.26,-1.03,0.14,0.00,
2023-11-06 11:05:12.977,3.26,-1.03,0.34,0.00,
2023-11-06 11:05:13.077,3.26,-1.03,0.54,0.00,
2023-11-06 11:05:13.180,3.26,-1.03,0.75,0.00,
2023-11-06 11:05:13.281,3.26,-1.03,0.95,0.00,
2023-11-06 11:05:13.383,3.26,-1.03,1.15,0.00,
2023-11-06 11:05:13.485,3.23,-1.47,1.36,0.00,
2023-11-06 11:05:13.590,3.11,-1.96,1.57,0.00,
2023-11-06 11:05:13.697,2.96,-2.04,1.78,0.00,
2023-11-06 11:05:13.799,2.04,-2.27,1.99,0.00,
2023-11-06 11:05:13.905,0.52,-2.06,2.20,0.00,
2023-11-06 11:05:14.007,-0.69,-1.92,2.40,0.00,
2023-11-06 11:05:14.111,-1.05,-1.72,2.61,0.00,
2023-11-06 11:05:14.215,-1.13,-1.68,2.82,0.00,
2023-11-06 11:05:14.317,-1.13,-1.68,3.02,0.00,
2023-11-06 11:05:14.417,-1.13,-1.68,3.22,0.00,
2023-11-06 11:05:14.521,-1.13,-1.68,3.43,0.00,
2023-11-06 11:05:14.625,-1.13,-1.68,3.64,0.00,
2023-11-06 11:05:14.728,-1.13,-1.68,3.84,0.00,
2023-11-06 11:05:14.832,-1.13,-1.68,4.05,0.00,
2023-11-06 11:05:14.932,-1.13,-1.68,4.25,0.00,
2023-11-06 11:05:15.036,-1.13,-1.68,4.46,0.00,
2023-11-06 11:05:15.137,-1.13,-1.68,4.66,0.00,
2023-11-06 11:05:15.240,-1.13,-1.68,4.87,0.00,
2023-11-06 11:05:15.343,-1.13,-1.68,5.07,0.00,
2023-11-06 11:05:15.452,-1.13,-1.68,5.29,0.00,
2023-11-06 11:05:15.552,-1.13,-1.68,5.49,0.00,
2023-11-06 11:05:15.655,-1.13,-1.68,5.70,0.00,
2023-11-06 11:05:15.756,-1.13,-1.68,5.90,0.00,
2023-11-06 11:05:15.861,-1.13,-1.68,6.11,0.00,
2023-11-06 11:05:15.965,-1.13,-1.68,6.32,0.00,
2023-11-06 11:05:16.068,-1.13,-1.68,6.53,0.00,
2023-11-06 11:05:16.170,-1.13,-1.68,6.73,0.00,
2023-11-06 11:05:16.280,-1.13,-1.68
2023-11-06 11:05:16.381,-1.13,-1.68
2023-11-06 11:05:16.481,-1.13,-1.68
2023-11-06 11:05:16.585,-1.13,-1.68
2023-11-06 11:05:16.688,-1.13,-1.68
2023-11-06 11:05:16.789,-1.13,-1.68
2023-11-06 11:05:16.891,-1.13,-1.68
2023-11-06 11:05:16.993,-1.70,-1.35
2023-11-06 11:05:17.097,-6.83,1.16
2023-11-06 11:05:17.199,-6.83,1.25
2023-11-06 11:05:17.301,-6.83,1.25
2023-11-06 11:05:17.407,-6.83,1.25
2023-11-06 11:05:17.512,-6.83,1.25
2023-11-06 11:05:17.613,-6.83,1.25
2023-11-06 11:05:17.714,-6.83,1.25
2023-11-06 11:05:17.815,-6.83,1.25,0.00,-0.01,
2023-11-06 11:05:17.916,-6.83,1.25,0.00,-0.22,
2023-11-06 11:05:18.016,-6.83,1.25,0.00,-0.42,
2023-11-06 11:05:18.120,-6.83,1.25,0.00,-0.62,
2023-11-06 11:05:18.222,-6.83,1.25,0.00,-0.83,
2023-11-06 11:05:24.216,-1.27,-0.22,0.00,-1.12,
2023-11-06 11:05:24.317,-1.27,-0.22,0.00,-1.32,
2023-11-06 11:05:24.420,-1.27,-0.22,0.00,-1.53,
2023-11-06 11:05:24.532,-1.27,-0.22,0.00,-1.75,
2023-11-06 11:05:24.633,-1.27,-0.22,0.00,-1.96,
2023-11-06 11:05:24.737,-0.74,-0.40,0.00,-2.16,
2023-11-06 11:05:24.838,-0.12,-0.52,0.00,-2.37,
2023-11-06 11:05:24.954,0.29,-0.33,0.00,-2.60,
2023-11-06 11:05:25.056,0.96,-0.55,0.00,-2.80,
2023-11-06 11:05:25.159,0.41,-2.25,0.00,-3.01,
2023-11-06 11:05:25.261,0.06,-3.15,0.06,-3.15,
2023-11-06 11:05:25.364,0.05,-3.35,0.05,-3.35,
2023-11-06 11:05:25.467,0.05,-3.41,0.05,-3.41,
2023-11-06 11:05:25.572,0.18,-2.79,0.18,-2.79,
2023-11-06 11:05:25.673,0.42,-0.93,0.42,-0.93,
2023-11-06 11:05:25.774,0.44,-0.84,0.44,-0.84,
2023-11-06 11:05:25.877,0.44,-0.84,0.44,-0.84,
2023-11-06 11:05:25.979,0.44,-0.84,0.44,-0.84,
2023-11-06 11:05:26.080,0.44,-0.84,0.44,-0.84,
2023-11-06 11:05:26.183,0.44,-0.84,0.44,-0.84,
2023-11-06 11:05:26.285,0.44,-0.84,0.44,-0.84,
2023-11-06 11:05:26.387,0.44,-0.84,0.44,-0.84,
2023-11-06 11:05:26.490,0.18,-0.98,0.18,-0.98,
2023-11-06 11:05:26.591,1.26,-0.87,1.26,-0.87,
2023-11-06 11:05:26.694,3.17,-0.40,3.17,-0.40,
2023-11-06 11:05:26.795,2.92,-0.52,2.92,-0.52,
2023-11-06 11:05:26.895,2.67,-0.52,2.67,-0.52,
2023-11-06 11:05:26.995,1.79,-0.60,1.79,-0.60,
2023-11-06 11:05:27.096,0.39,-0.62,0.39,-0.62,
2023-11-06 11:05:27.200,0.25,-0.62,0.25,-0.62,
2023-11-06 11:05:27.301,1.81,-0.37,1.81,-0.37,
2023-11-06 11:05:27.402,3.02,-0.14,3.02,-0.14,
2023-11-06 11:05:27.502,-0.77,-1.10,-0.77,-1.10,
2023-11-06 11:05:27.606,0.22,-0.80,0.22,-0.80,
2023-11-06 11:05:27.709,1.25,-0.36,1.25,-0.36,
2023-11-06 11:05:27.813,-0.03,-1.69,-0.03,-1.69,
2023-11-06 11:05:27.917,1.91,-0.94,1.91,-0.94,
2023-11-06 11:05:28.028,1.36,-1.52,1.36,-1.52,
2023-11-06 11:05:28.121,0.76,-1.57,0.76,-1.57,
2023-11-06 11:05:28.225,1.94,-1.07,1.94,-1.07,
2023-11-06 11:05:28.327,1.36,-1.36,1.36,-1.36,
2023-11-06 11:05:28.430,0.89,-1.54,0.89,-1.54,
2023-11-06 11:05:28.534,2.14,-1.37,2.14,-1.37,
2023-11-06 11:05:28.636,2.17,-1.37,2.17,-1.37,
2023-11-06 11:05:28.739,2.13,-1.03,2.13,-1.03,
2023-11-06 11:05:28.839,5.58,1.25,5.58,1.25,
2023-11-06 11:05:28.939,6.21,1.25,6.21,1.25,
2023-11-06 11:05:29.042,6.21,1.25,6.21,1.25,
2023-11-06 11:05:29.143,6.83,1.25
2023-11-06 11:05:29.243,6.83,1.25
2023-11-06 11:05:29.348,6.83,1.25
2023-11-06 11:05:29.449,6.83,1.25
2023-11-06 11:05:29.553,6.83,1.25
2023-11-06 11:05:29.656,6.83,1.25
2023-11-06 11:05:29.756,6.83,1.25
2023-11-06 11:05:29.858,6.83,1.25
2023-11-06 11:05:29.961,6.83,1.25
2023-11-06 11:05:30.063,6.83,1.25
