Time,CursorX,CursorY,MeteorX,MeteorY
2023-11-06 12:31:28.849,0.00,0.00,0.00,0.00
2023-11-06 12:31:33.117,2.67,-0.34,0.00,0.00,
2023-11-06 12:31:33.221,2.67,-0.34,0.00,0.00,
2023-11-06 12:31:33.324,2.67,-0.34,0.00,0.00,
2023-11-06 12:31:33.426,2.67,-0.34,0.00,0.00,
2023-11-06 12:31:33.526,2.67,-0.34,0.00,0.00,
2023-11-06 12:31:33.629,2.67,-0.34,0.00,0.00,
2023-11-06 12:31:33.729,2.67,-0.34,0.00,0.00,
2023-11-06 12:31:33.833,2.67,-0.34,0.00,0.00,
2023-11-06 12:31:33.937,2.67,-0.34,0.00,0.00,
2023-11-06 12:31:34.037,2.67,-0.34,0.00,0.00,
2023-11-06 12:31:34.138,2.67,-0.34,0.00,0.00,
2023-11-06 12:31:34.241,2.67,-0.34,0.00,0.00,
2023-11-06 12:31:34.342,2.67,-0.34,0.00,0.00,
2023-11-06 12:31:34.445,2.67,-0.34,0.00,0.00,
2023-11-06 12:31:34.546,1.94,-0.69,0.00,0.00,
2023-11-06 12:31:34.646,0.75,-1.07,0.00,0.00,
2023-11-06 12:31:34.746,0.11,-1.47,0.00,0.00,
2023-11-06 12:31:34.858,-0.53,-1.99,0.00,0.00,
2023-11-06 12:31:34.967,-0.62,-2.04,0.00,0.00,
2023-11-06 12:31:35.077,2.84,-1.59,0.00,0.00,
2023-11-06 12:31:35.178,4.10,-1.41,0.00,0.00,
2023-11-06 12:31:35.281,4.07,-1.41,0.00,0.00,
2023-11-06 12:31:35.392,1.87,-1.36,0.00,0.00,
2023-11-06 12:31:35.495,1.45,-1.34,0.00,0.00,
2023-11-06 12:31:35.597,0.78,-1.38,0.00,0.00,
2023-11-06 12:31:35.702,0.18,-1.39,0.00,0.00,
2023-11-06 12:31:35.806,0.14,-1.39,0.00,0.00,
2023-11-06 12:31:35.907,0.14,-1.38,0.00,0.00,
2023-11-06 12:31:36.010,0.14,-1.38,0.00,0.00,
2023-11-06 12:31:36.114,0.14,-1.38,0.00,0.00,
2023-11-06 12:31:36.214,0.14,-1.38,0.00,0.00,
2023-11-06 12:31:36.315,0.55,-1.31,0.00,0.00,
2023-11-06 12:31:36.416,1.31,-1.21,0.00,0.00,
2023-11-06 12:31:36.518,1.38,-1.21,0.00,0.00,
2023-11-06 12:31:36.622,1.62,-1.16,0.00,0.00,
2023-11-06 12:31:36.724,1.93,-1.16,0.00,0.00,
2023-11-06 12:31:36.826,1.97,-1.15,0.00,0.00,
2023-11-06 12:31:36.927,1.92,-1.14,0.00,0.00,
2023-11-06 12:31:37.027,-0.08,-1.10,0.00,0.00,
2023-11-06 12:31:37.131,-1.00,-1.26,0.00,0.00,
2023-11-06 12:31:37.234,-1.09,-1.27,0.00,0.00,
2023-11-06 12:31:37.336,-0.84,-1.25,0.00,0.00,
2023-11-06 12:31:37.437,0.10,-1.08,0.00,0.00,
2023-11-06 12:31:37.540,1.24,-1.04,0.00,0.00,
2023-11-06 12:31:37.642,2.27,-1.06,0.00,0.00,
2023-11-06 12:31:37.746,2.61,-1.04,0.00,0.00,
2023-11-06 12:31:37.846,-0.30,-1.20,0.00,0.00,
2023-11-06 12:31:37.951,-2.75,-1.50,0.00,0.00,
2023-11-06 12:31:38.056,-3.10,-1.55,0.00,0.00,
2023-11-06 12:31:38.168,-1.18,-1.16,0.00,0.00,
2023-11-06 12:31:38.269,0.84,-0.93,0.00,0.00,
2023-11-06 12:31:38.369,1.93,-0.94,0.00,0.00,
2023-11-06 12:31:38.471,1.94,-0.99,0.00,0.00,
2023-11-06 12:31:38.575,-1.96,-0.90,0.00,0.00,
2023-11-06 12:31:38.680,-2.54,-0.91,0.00,0.00,
2023-11-06 12:31:38.792,-0.20,-0.91,0.00,0.00,
2023-11-06 12:31:38.894,2.61,-0.77,0.00,0.00,
2023-11-06 12:31:38.998,2.67,-0.76,0.00,0.00,
2023-11-06 12:31:39.102,2.67,-0.76,0.00,0.00,
2023-11-06 12:31:39.204,5.73,1.25,0.00,0.00,
2023-11-06 12:31:39.308,6.83,1.25,0.00,0.00,
2023-11-06 12:31:39.408,6.83,1.25,0.00,0.00,
2023-11-06 12:31:39.509,6.83,1.25,0.00,0.00,
2023-11-06 12:31:39.611,6.47,1.25,0.00,0.00,
2023-11-06 12:31:39.712,6.05,1.25,0.00,0.00,
2023-11-06 12:31:39.812,6.83,1.25,0.00,0.00,
2023-11-06 12:31:39.916,6.83,1.25,0.00,0.00,
2023-11-06 12:31:40.022,6.83,1.25,0.00,0.00,
2023-11-06 12:31:40.125,6.83,1.25,0.00,0.00,
2023-11-06 12:31:40.226,6.83,1.25,0.00,0.00,
2023-11-06 12:31:40.333,6.83,1.25,0.00,0.00,
