Time,CursorX,CursorY,MeteorX,MeteorY
2023-11-06 12:22:44.438,0.00,0.00,0.00,0.00
2023-11-06 12:22:44.447,0.00,0.00,0.00,0.00,
2023-11-06 12:22:45.721,0.11,-0.18,0.00,0.00,
2023-11-06 12:22:45.824,0.24,-0.31,0.00,0.00,
2023-11-06 12:22:45.932,0.24,-0.32,0.00,0.00,
2023-11-06 12:22:46.034,0.24,-0.32,0.00,0.00,
2023-11-06 12:22:46.141,0.19,-0.23,0.00,0.00,
2023-11-06 12:22:46.245,0.40,-0.25,0.00,0.00,
2023-11-06 12:22:46.351,3.95,-0.85,0.00,0.00,
2023-11-06 12:22:46.456,4.14,-1.09,0.00,0.00,
2023-11-06 12:22:46.609,2.11,-1.41,0.00,0.00,
2023-11-06 12:22:46.710,3.08,-1.21,0.00,0.00,
2023-11-06 12:22:46.818,1.91,-1.53,0.00,0.00,
2023-11-06 12:22:46.933,3.36,-0.90,0.00,0.00,
2023-11-06 12:22:47.036,1.21,-1.48,0.00,0.00,
2023-11-06 12:22:47.137,3.28,-0.83,0.00,0.00,
2023-11-06 12:22:47.239,2.17,-1.22,0.00,0.00,
2023-11-06 12:22:47.340,3.07,-1.15,0.00,0.00,
2023-11-06 12:22:47.444,2.72,-1.43,0.00,0.00,
2023-11-06 12:22:47.544,2.75,-1.58,0.00,0.00,
2023-11-06 12:22:47.645,3.08,-1.58,0.00,0.00,
2023-11-06 12:22:47.748,2.93,-1.75,0.00,0.00,
2023-11-06 12:22:47.848,3.49,-1.47,0.00,0.00,
2023-11-06 12:22:47.951,2.76,-1.67,0.00,0.00,
2023-11-06 12:22:48.055,3.86,-1.47,0.00,0.00,
2023-11-06 12:22:48.165,3.15,-1.67,0.00,0.00,
2023-11-06 12:22:48.267,3.61,-1.53,0.00,0.00,
2023-11-06 12:22:48.370,3.34,-1.61,0.00,0.00,
2023-11-06 12:22:48.473,3.67,-1.53,0.00,0.00,
2023-11-06 12:22:48.575,3.63,-1.55,0.00,0.00,
2023-11-06 12:22:48.679,3.62,-1.55,0.00,0.00,
2023-11-06 12:22:48.782,3.62,-1.52,0.00,0.00,
2023-11-06 12:22:48.883,3.63,-1.50,0.00,0.00,
2023-11-06 12:22:48.984,3.63,-1.49,0.00,0.00,
2023-11-06 12:22:49.087,3.68,-1.44,0.00,0.00,
2023-11-06 12:22:49.190,3.70,-1.44,0.00,0.00,
2023-11-06 12:22:49.290,3.70,-1.44,0.00,0.00,
2023-11-06 12:22:49.391,3.70,-1.44,0.00,0.00,
2023-11-06 12:22:49.493,2.69,-1.21,0.00,0.00,
2023-11-06 12:22:49.593,3.65,-1.28,0.00,0.00,
2023-11-06 12:22:49.694,4.21,-1.33,0.00,0.00,
2023-11-06 12:22:49.798,3.44,-1.46,0.00,0.00,
2023-11-06 12:22:49.900,4.09,-1.24,0.00,0.00,
2023-11-06 12:22:50.003,3.44,-1.38,0.00,0.00,
2023-11-06 12:22:50.106,3.90,-1.22,0.00,0.00,
2023-11-06 12:22:50.210,3.11,-1.22,0.00,0.00,
2023-11-06 12:22:50.310,2.95,-1.13,0.00,0.00,
2023-11-06 12:22:50.414,3.64,-0.98,0.00,0.00,
2023-11-06 12:22:50.516,3.22,-1.21,0.00,0.00,
2023-11-06 12:22:50.622,4.25,-1.25,0.00,0.00,
2023-11-06 12:22:50.726,3.52,-1.54,0.00,0.00,
2023-11-06 12:22:50.826,4.11,-1.48,0.00,0.00,
2023-11-06 12:22:50.926,3.78,-1.66,0.00,0.00,
2023-11-06 12:22:51.033,3.75,-1.64,0.00,0.00,
2023-11-06 12:22:51.134,2.14,-1.48,0.00,0.00,
2023-11-06 12:22:51.242,1.95,-1.47,0.00,0.00,
2023-11-06 12:22:51.345,1.95,-1.47,0.00,0.00,
2023-11-06 12:22:51.446,1.95,-1.47,0.00,0.00,
2023-11-06 12:22:51.546,1.95,-1.47,0.00,0.00,
2023-11-06 12:22:51.647,1.95,-1.47,0.00,0.00,
2023-11-06 12:22:51.747,1.95,-1.47,0.00,0.00,
2023-11-06 12:22:51.848,1.95,-1.47,0.00,0.00,
2023-11-06 12:22:51.948,1.95,-1.47,0.00,0.00,
2023-11-06 12:22:52.051,1.95,-1.47,0.00,0.00,
2023-11-06 12:22:52.152,1.95,-1.47,0.00,0.00,
2023-11-06 12:22:52.254,1.95,-1.47,0.00,0.00,
2023-11-06 12:22:52.355,1.95,-1.47,0.00,0.00,
2023-11-06 12:22:52.458,1.95,-1.47,0.00,0.00,
2023-11-06 12:22:52.559,1.95,-1.47,0.00,0.00,
2023-11-06 12:22:52.662,1.95,-1.47,0.00,0.00,
2023-11-06 12:22:52.763,1.95,-1.47,0.00,0.00,
2023-11-06 12:22:52.863,1.95,-1.47,0.00,0.00,
2023-11-06 12:22:52.966,1.95,-1.47,0.00,0.00,
2023-11-06 12:22:53.067,1.95,-1.47,0.00,0.00,
2023-11-06 12:22:53.167,1.95,-1.47,0.00,0.00,
2023-11-06 12:22:53.271,1.95,-1.47,0.00,0.00,
2023-11-06 12:22:53.374,1.95,-1.47,0.00,0.00,
2023-11-06 12:22:53.478,1.95,-1.47,0.00,0.00,
2023-11-06 12:22:53.578,1.95,-1.47,0.00,0.00,
2023-11-06 12:22:53.678,1.95,-1.47,0.00,0.00,
2023-11-06 12:22:53.780,1.95,-1.47,0.00,0.00,
2023-11-06 12:22:53.884,1.95,-1.47,0.00,0.00,
2023-11-06 12:22:53.988,1.95,-1.47,0.00,0.00,
2023-11-06 12:22:54.089,1.95,-1.47,0.00,0.00,
2023-11-06 12:22:54.192,1.95,-1.47,0.00,0.00,
2023-11-06 12:22:54.296,1.95,-1.47,0.00,0.00,
2023-11-06 12:22:54.399,1.95,-1.47,0.00,0.00,
2023-11-06 12:22:54.503,1.95,-1.47,0.00,0.00,
2023-11-06 12:22:54.606,1.95,-1.47,0.00,0.00,
2023-11-06 12:22:54.709,1.95,-1.47,0.00,0.00,
2023-11-06 12:22:54.809,1.95,-1.47,0.00,0.00,
2023-11-06 12:22:54.911,1.95,-1.47,0.00,0.00,
2023-11-06 12:22:55.014,1.95,-1.47,0.00,0.00,
2023-11-06 12:22:55.117,1.95,-1.47,0.00,0.00,
2023-11-06 12:22:55.219,1.95,-1.47,0.00,0.00,
2023-11-06 12:22:55.322,1.95,-1.47,0.00,0.00,
2023-11-06 12:22:55.425,1.95,-1.47,0.00,0.00,
2023-11-06 12:22:55.529,1.95,-1.47,0.00,0.00,
2023-11-06 12:22:55.630,1.95,-1.47,0.00,0.00,
2023-11-06 12:22:55.733,1.95,-1.47,0.00,0.00,
2023-11-06 12:22:55.833,4.66,-1.04,0.00,0.00,
2023-11-06 12:22:55.936,4.25,-1.16,0.00,0.00,
2023-11-06 12:22:56.039,1.83,-1.39,0.00,0.00,
2023-11-06 12:22:56.139,3.64,-0.71,0.00,0.00,
2023-11-06 12:22:56.241,3.64,-0.71,0.00,0.00,
2023-11-06 12:22:56.362,5.97,1.25,0.00,0.00,
2023-11-06 12:22:56.464,6.83,1.25,0.00,0.00,
2023-11-06 12:22:56.565,6.83,1.25,0.00,0.00,
2023-11-06 12:22:56.666,6.83,1.25,0.00,0.00,
2023-11-06 12:22:56.774,6.83,1.25,0.00,0.00,
2023-11-06 12:22:56.884,6.83,1.25,0.00,0.00,
2023-11-06 12:22:56.986,6.83,1.25,0.00,0.00,
2023-11-06 12:22:57.090,6.83,1.25,0.00,0.00,
2023-11-06 12:22:57.193,6.83,1.25,0.00,0.00,
2023-11-06 12:22:57.297,6.83,1.25,0.00,0.00,
2023-11-06 12:22:57.397,6.83,1.25,0.00,0.00,
2023-11-06 12:22:57.498,6.83,1.25,0.00,0.00,
2023-11-06 12:22:57.627,6.83,1.25,0.00,0.00,
2023-11-06 12:22:57.732,6.83,1.25,0.00,0.00,
2023-11-06 12:22:57.835,6.83,1.25,0.00,0.00,
2023-11-06 12:22:57.938,6.83,1.25,0.00,0.00,
