Time,CursorX,CursorY,MeteorX,MeteorY
2023-11-07 14:14:51.560,0.00,0.00,0.00,0.00
2023-11-07 14:14:51.571,0.00,0.00,0.00,0.00,
2023-11-07 14:14:52.895,0.43,0.07,0.00,0.00,
2023-11-07 14:14:52.997,0.55,0.03,0.00,0.00,
2023-11-07 14:14:53.097,1.26,-0.25,0.00,0.00,
2023-11-07 14:14:53.214,2.04,-0.52,0.00,0.00,
2023-11-07 14:14:53.319,3.15,-0.85,0.00,0.00,
2023-11-07 14:14:53.432,3.49,-0.97,0.00,0.00,
2023-11-07 14:14:53.534,3.49,-0.97,0.00,0.00,
2023-11-07 14:14:53.635,3.49,-0.97,0.00,0.00,
2023-11-07 14:14:53.738,3.49,-0.97,0.00,0.00,
2023-11-07 14:14:53.888,3.49,-0.97,0.00,0.00,
2023-11-07 14:14:53.990,3.49,-0.97,0.00,0.00,
2023-11-07 14:14:54.093,3.49,-0.97,0.00,0.00,
2023-11-07 14:14:54.203,3.49,-0.97,0.00,0.00,
2023-11-07 14:14:54.304,3.49,-0.97,0.00,0.00,
2023-11-07 14:14:54.409,3.49,-0.97,0.00,0.00,
2023-11-07 14:14:54.511,3.49,-0.97,0.00,0.00,
2023-11-07 14:14:54.613,3.49,-0.97,0.00,0.00,
2023-11-07 14:14:54.717,3.49,-0.97,0.00,0.00,
2023-11-07 14:14:54.817,3.49,-0.97,0.00,0.00,
2023-11-07 14:14:54.918,3.49,-0.97,0.00,0.00,
2023-11-07 14:14:55.021,3.49,-0.97,0.00,0.00,
2023-11-07 14:14:55.123,3.47,-0.99,0.00,0.00,
2023-11-07 14:14:55.226,2.74,-1.46,0.00,0.00,
2023-11-07 14:14:55.330,1.60,-2.00,0.00,0.00,
2023-11-07 14:14:55.432,1.54,-2.03,0.00,0.00,
2023-11-07 14:14:55.537,2.33,-1.87,0.00,0.00,
2023-11-07 14:14:55.643,3.78,-1.57,0.00,0.00,
2023-11-07 14:14:55.746,3.92,-1.53,0.00,0.00,
2023-11-07 14:14:55.851,2.71,-1.98,0.00,0.00,
2023-11-07 14:14:55.953,1.11,-2.46,0.00,0.00,
2023-11-07 14:14:56.057,-0.22,-2.31,0.00,0.00,
