Time,CursorX,CursorY,MeteorX,MeteorY
2023-11-06 10:14:34.170,0.00,0.00,0.00,0.00
2023-11-06 10:14:34.180,0.00,0.00
2023-11-06 10:14:35.514,-0.29,-0.90
2023-11-06 10:14:35.616,-0.15,-0.66
2023-11-06 10:14:35.731,-0.15,-0.65
2023-11-06 10:14:35.842,0.04,-0.61
2023-11-06 10:14:35.951,0.20,-0.55
2023-11-06 10:14:36.056,-1.00,-0.50
2023-11-06 10:14:36.161,-1.00,-0.64
2023-11-06 10:14:36.275,-1.00,-0.64
2023-11-06 10:14:36.379,-1.00,-0.64
2023-11-06 10:14:36.481,-1.00,-0.51
2023-11-06 10:14:36.581,-1.00,-0.52
2023-11-06 10:14:36.684,-1.00,-0.46
2023-11-06 10:14:36.791,-0.13,-0.60
2023-11-06 10:14:36.894,0.32,-0.56
2023-11-06 10:14:37.001,0.32,-0.56
2023-11-06 10:14:37.103,0.55,-0.55
2023-11-06 10:14:37.206,3.37,-0.31
2023-11-06 10:14:37.308,3.00,-0.37
2023-11-06 10:14:37.410,0.98,0.63
2023-11-06 10:14:37.513,0.86,0.86
2023-11-06 10:14:37.616,0.86,0.86
2023-11-06 10:14:37.716,0.81,0.95
2023-11-06 10:14:37.820,0.46,3.00
2023-11-06 10:14:37.921,0.52,4.00
2023-11-06 10:14:38.024,0.52,4.00
2023-11-06 10:14:38.124,0.49,4.00
2023-11-06 10:14:38.227,0.48,3.96
2023-11-06 10:14:38.329,0.21,1.96
2023-11-06 10:14:38.429,0.09,1.22
2023-11-06 10:14:38.530,0.09,1.22
2023-11-06 10:14:38.638,3.64,4.00
2023-11-06 10:14:38.739,4.00,4.00
2023-11-06 10:14:38.840,4.00,4.00
2023-11-06 10:14:38.942,4.00,4.00
2023-11-06 10:14:39.045,4.00,4.00
2023-11-06 10:14:39.145,4.00,4.00
2023-11-06 10:14:39.253,4.00,4.00
2023-11-06 10:14:39.357,4.00,4.00
2023-11-06 10:14:39.461,4.00,4.00
2023-11-06 10:14:39.562,4.00,4.00
2023-11-06 10:14:39.666,4.00,4.00
