Time,CursorX,CursorY,MeteorX,MeteorY
2023-11-06 10:11:37.401,0.00,0.00,0.00,0.00
2023-11-06 10:11:37.413,0.00,0.00
2023-11-06 10:11:38.779,0.34,-0.76
2023-11-06 10:11:38.884,0.34,-0.78
2023-11-06 10:11:38.984,0.34,-0.78
2023-11-06 10:11:39.087,0.34,-0.78
2023-11-06 10:11:39.190,0.34,-0.78
2023-11-06 10:11:39.292,0.34,-0.78
2023-11-06 10:11:39.394,0.34,-0.78
2023-11-06 10:11:39.498,0.34,-0.76
2023-11-06 10:11:39.603,0.27,-0.29
2023-11-06 10:11:39.718,0.27,-0.23
2023-11-06 10:11:39.833,0.27,-0.24
2023-11-06 10:11:39.930,-0.03,-1.00
2023-11-06 10:11:40.048,-0.07,-0.90
2023-11-06 10:11:40.155,0.07,0.70
2023-11-06 10:11:40.258,0.09,0.88
2023-11-06 10:11:40.364,0.09,0.97
2023-11-06 10:11:40.468,0.09,1.00
2023-11-06 10:11:40.569,0.09,1.00
2023-11-06 10:11:40.672,0.15,1.00
2023-11-06 10:11:40.773,0.18,1.00
2023-11-06 10:11:40.874,0.18,1.00
2023-11-06 10:11:40.977,0.20,1.00
2023-11-06 10:11:41.082,0.30,1.00
2023-11-06 10:11:41.187,0.12,0.62
2023-11-06 10:11:41.293,-0.02,0.10
2023-11-06 10:11:41.395,-0.23,-0.43
2023-11-06 10:11:41.495,-0.03,-0.65
2023-11-06 10:11:41.598,1.00,-1.00
2023-11-06 10:11:41.700,1.00,-1.00
2023-11-06 10:11:41.801,1.00,-1.00
2023-11-06 10:11:41.902,1.00,-1.00
2023-11-06 10:11:42.006,1.00,-1.00
2023-11-06 10:11:42.107,1.00,-1.00
2023-11-06 10:11:42.210,1.00,-1.00
2023-11-06 10:11:42.331,1.00,-1.00
2023-11-06 10:11:42.434,1.00,-0.85
2023-11-06 10:11:42.536,0.77,-0.94
2023-11-06 10:11:42.647,0.31,-1.00
2023-11-06 10:11:42.753,-0.20,-1.00
2023-11-06 10:11:42.854,-0.73,-1.00
2023-11-06 10:11:42.957,-1.00,-1.00
2023-11-06 10:11:43.060,-1.00,-1.00
2023-11-06 10:11:43.164,-1.00,-1.00
2023-11-06 10:11:43.266,-1.00,-1.00
2023-11-06 10:11:43.367,-1.00,-1.00
2023-11-06 10:11:43.468,-1.00,-1.00
2023-11-06 10:11:43.569,-1.00,-1.00
2023-11-06 10:11:43.677,-0.70,-1.00,0.03,0.00,
2023-11-06 10:11:43.779,-0.03,-1.00,0.24,0.00,
2023-11-06 10:11:43.884,0.02,-1.00,0.45,0.00,
2023-11-06 10:11:43.989,0.03,-1.00,0.66,0.00,
2023-11-06 10:11:44.092,0.05,-1.00,0.86,0.00,
2023-11-06 10:11:44.195,0.05,-1.00,1.07,0.00,
2023-11-06 10:11:44.296,0.05,-1.00,1.27,0.00,
2023-11-06 10:11:44.399,0.02,-1.00,1.48,0.00,
2023-11-06 10:11:44.508,0.00,-1.00,1.69,0.00,
2023-11-06 10:11:44.611,0.00,-1.00,1.90,0.00,
2023-11-06 10:11:44.714,0.00,-1.00,2.11,0.00,
2023-11-06 10:11:44.817,0.00,-1.00,2.31,0.00,
2023-11-06 10:11:44.923,0.18,-1.00,2.52,0.00,
2023-11-06 10:11:45.028,0.44,-1.00,2.73,0.00,
2023-11-06 10:11:45.128,0.47,-1.00,2.94,0.00,
2023-11-06 10:11:45.238,0.47,-0.93,3.16,0.00,
2023-11-06 10:11:45.342,0.29,-0.15,3.36,0.00,
2023-11-06 10:11:45.445,0.12,0.35,3.57,0.00,
2023-11-06 10:11:45.547,0.12,1.00,3.77,0.00,
2023-11-06 10:11:45.651,0.12,1.00,3.98,0.00,
2023-11-06 10:11:45.753,0.12,1.00,4.19,0.00,
2023-11-06 10:11:45.856,0.12,1.00,4.39,0.00,
2023-11-06 10:11:45.959,0.12,1.00,4.60,0.00,
2023-11-06 10:11:46.062,0.12,1.00,4.80,0.00,
2023-11-06 10:11:46.164,0.11,1.00,5.01,0.00,
2023-11-06 10:11:46.266,0.08,1.00,5.21,0.00,
2023-11-06 10:11:46.371,-0.30,0.37,5.42,0.00,
2023-11-06 10:11:46.475,-0.54,-1.00,5.63,0.00,
2023-11-06 10:11:46.577,-0.54,-1.00,5.83,0.00,
2023-11-06 10:11:46.678,-0.54,-1.00,6.03,0.00,
2023-11-06 10:11:46.778,-0.44,-1.00,6.24,0.00,
2023-11-06 10:11:46.881,0.16,0.79
2023-11-06 10:11:46.982,0.28,1.00
2023-11-06 10:11:47.088,0.28,1.00
2023-11-06 10:11:47.190,0.15,1.00
2023-11-06 10:11:47.300,0.00,1.00
2023-11-06 10:11:47.403,0.00,1.00
2023-11-06 10:11:47.507,-0.01,1.00
2023-11-06 10:11:47.618,-0.11,1.00
2023-11-06 10:11:47.722,-0.11,1.00
2023-11-06 10:11:47.826,0.18,-1.00
2023-11-06 10:11:47.928,0.16,-1.00
2023-11-06 10:11:48.032,0.15,-1.00
2023-11-06 10:11:48.135,0.15,-1.00
2023-11-06 10:11:48.237,0.11,1.00
2023-11-06 10:11:48.338,0.15,1.00
2023-11-06 10:11:48.442,0.13,1.00
2023-11-06 10:11:48.543,-0.40,1.00
2023-11-06 10:11:48.645,-0.94,-1.00
2023-11-06 10:11:48.748,-0.73,-1.00,0.00,0.17,
2023-11-06 10:11:48.852,-0.67,-1.00,0.00,0.37,
2023-11-06 10:11:48.956,-0.67,-1.00,0.00,0.58,
2023-11-06 10:11:49.056,-0.67,-1.00,0.00,0.78,
2023-11-06 10:11:49.156,-0.43,-1.00,0.00,0.98,
2023-11-06 10:11:49.256,1.00,-1.00,0.00,1.18,
2023-11-06 10:11:49.360,1.00,-1.00,0.00,1.39,
2023-11-06 10:11:49.462,1.00,-1.00,0.00,1.59,
2023-11-06 10:11:49.563,1.00,-1.00,0.00,1.80,
2023-11-06 10:11:49.663,1.00,-1.00,0.00,2.00,
