Time,CursorX,CursorY,MeteorX,MeteorY
2023-11-06 16:27:22.019,0.00,0.00,0.00,0.00
2023-11-06 16:27:22.030,0.00,0.00,0.00,0.00,
2023-11-06 16:27:23.454,1.52,-1.36,0.00,0.00,
2023-11-06 16:27:23.558,1.52,-1.36,0.00,0.00,
2023-11-06 16:27:23.661,1.52,-1.36,0.00,0.00,
2023-11-06 16:27:23.767,1.54,-1.36,0.00,0.00,
2023-11-06 16:27:23.872,2.05,-1.39,0.00,0.00,
2023-11-06 16:27:23.970,2.36,-1.49,0.00,0.00,
2023-11-06 16:27:24.071,2.36,-1.49,0.00,0.00,
2023-11-06 16:27:24.172,2.36,-1.49,0.00,0.00,
2023-11-06 16:27:24.276,2.36,-1.49,0.00,0.00,
2023-11-06 16:27:24.393,2.36,-1.49,0.00,0.00,
2023-11-06 16:27:24.495,2.42,-1.45,0.00,0.00,
2023-11-06 16:27:24.595,2.42,-1.45,0.00,0.00,
2023-11-06 16:27:24.696,2.42,-1.44,0.00,0.00,
2023-11-06 16:27:24.801,2.42,-1.44,0.00,0.00,
2023-11-06 16:27:24.901,2.42,-1.44,0.00,0.00,
2023-11-06 16:27:25.001,2.42,-1.44,0.00,0.00,
2023-11-06 16:27:25.104,2.42,-1.44,0.00,0.00,
2023-11-06 16:27:25.205,2.42,-1.44,0.00,0.00,
2023-11-06 16:27:25.305,2.42,-1.44,0.00,0.00,
2023-11-06 16:27:25.407,2.42,-1.44,0.00,0.00,
2023-11-06 16:27:25.510,2.42,-1.44,0.00,0.00,
2023-11-06 16:27:25.614,2.42,-1.44,0.00,0.00,
2023-11-06 16:27:25.717,2.42,-1.44,0.00,0.00,
2023-11-06 16:27:25.820,2.42,-1.44,0.00,0.00,
2023-11-06 16:27:25.929,2.42,-1.44,0.00,0.00,
2023-11-06 16:27:26.032,2.42,-1.44,0.00,0.00,
2023-11-06 16:27:26.134,2.42,-1.44,0.00,0.00,
2023-11-06 16:27:26.238,2.42,-1.44,0.00,0.00,
2023-11-06 16:27:26.341,2.42,-1.44,0.00,0.00,
2023-11-06 16:27:26.442,2.42,-1.44,0.00,0.00,
2023-11-06 16:27:26.542,2.42,-1.44,0.00,0.00,
2023-11-06 16:27:26.646,2.42,-1.44,0.00,0.00,
2023-11-06 16:27:26.749,2.42,-1.44,0.00,0.00,
2023-11-06 16:27:26.849,2.42,-1.44,0.00,0.00,
2023-11-06 16:27:26.950,2.42,-1.44,0.00,0.00,
2023-11-06 16:27:27.054,2.42,-1.44,0.00,0.00,
2023-11-06 16:27:27.156,2.42,-1.44,0.00,0.00,
2023-11-06 16:27:27.258,2.42,-1.44,0.00,0.00,
