Time,CursorX,CursorY,MeteorX,MeteorY
2023-11-06 11:07:13.103,0.00,0.00,0.00,0.00
2023-11-06 11:07:13.114,0.00,0.00
2023-11-06 11:07:14.556,0.72,-0.53
2023-11-06 11:07:14.662,0.72,-0.53
2023-11-06 11:07:14.767,0.72,-0.53
2023-11-06 11:07:14.876,0.72,-0.53
2023-11-06 11:07:14.978,0.72,-0.53
2023-11-06 11:07:15.080,0.72,-0.53
2023-11-06 11:07:15.185,1.14,-0.61
2023-11-06 11:07:15.289,1.43,-0.70
2023-11-06 11:07:15.391,1.43,-0.71
2023-11-06 11:07:15.497,1.43,-0.71
2023-11-06 11:07:15.597,1.43,-0.71
2023-11-06 11:07:15.700,1.43,-0.71
2023-11-06 11:07:15.803,1.43,-0.71
2023-11-06 11:07:15.909,1.43,-0.71
2023-11-06 11:07:16.011,1.43,-0.71
2023-11-06 11:07:16.113,1.43,-0.71
2023-11-06 11:07:16.217,1.43,-0.71
2023-11-06 11:07:16.320,1.43,-0.71
2023-11-06 11:07:16.421,1.43,-0.71
2023-11-06 11:07:16.524,1.43,-0.71
2023-11-06 11:07:16.628,1.43,-0.71
2023-11-06 11:07:16.729,1.43,-0.71
2023-11-06 11:07:16.833,1.43,-0.71
2023-11-06 11:07:16.935,1.43,-0.71
2023-11-06 11:07:17.037,1.43,-0.71
2023-11-06 11:07:17.140,1.43,-0.71
2023-11-06 11:07:17.243,1.43,-0.71
2023-11-06 11:07:17.346,1.43,-0.71
2023-11-06 11:07:17.447,1.43,-0.71
2023-11-06 11:07:17.550,1.43,-0.71
2023-11-06 11:07:17.650,1.43,-0.71
2023-11-06 11:07:17.752,1.43,-0.71
2023-11-06 11:07:17.854,1.43,-0.71
2023-11-06 11:07:17.957,1.43,-0.71
2023-11-06 11:07:18.060,1.43,-0.71
2023-11-06 11:07:18.189,1.43,-0.71
2023-11-06 11:07:18.284,1.43,-0.71
2023-11-06 11:07:18.386,1.43,-0.71
2023-11-06 11:07:18.487,1.43,-0.71
2023-11-06 11:07:18.590,1.43,-0.71
2023-11-06 11:07:18.692,1.43,-0.71
2023-11-06 11:07:18.795,1.43,-0.71
2023-11-06 11:07:18.898,1.43,-0.71
2023-11-06 11:07:19.001,1.43,-0.71
2023-11-06 11:07:19.103,1.43,-0.71
2023-11-06 11:07:19.206,1.43,-0.71
2023-11-06 11:07:19.308,1.43,-0.71
2023-11-06 11:07:19.413,1.43,-0.71,0.02,0.00,
2023-11-06 11:07:19.514,1.43,-0.71,0.23,0.00,
2023-11-06 11:07:19.617,1.43,-0.71,0.43,0.00,
2023-11-06 11:07:19.722,1.43,-0.71,0.64,0.00,
2023-11-06 11:07:19.826,1.12,-0.63,1.12,-0.63,
2023-11-06 11:07:19.925,0.64,-0.17,0.64,-0.17,
2023-11-06 11:07:20.030,0.77,-0.30,0.77,-0.30,
2023-11-06 11:07:20.133,0.77,-0.32,0.77,-0.32,
2023-11-06 11:07:20.235,0.77,-0.32,0.77,-0.32,
2023-11-06 11:07:20.338,0.77,-0.32,0.77,-0.32,
2023-11-06 11:07:20.439,0.77,-0.32,0.77,-0.32,
2023-11-06 11:07:20.541,0.77,-0.32,0.77,-0.32,
2023-11-06 11:07:20.642,0.77,-0.32,0.77,-0.32,
2023-11-06 11:07:20.746,0.77,-0.32,0.77,-0.32,
2023-11-06 11:07:20.846,0.77,-0.32,0.77,-0.32,
2023-11-06 11:07:20.948,0.77,-0.33,0.77,-0.33,
2023-11-06 11:07:21.050,2.45,-1.47,2.45,-1.47,
2023-11-06 11:07:21.154,3.74,-1.53,3.74,-1.53,
2023-11-06 11:07:21.255,3.83,-1.35,3.83,-1.35,
2023-11-06 11:07:21.358,3.64,-1.27,3.64,-1.27,
2023-11-06 11:07:21.463,3.42,-1.20,3.42,-1.20,
2023-11-06 11:07:21.563,3.30,-1.12,3.30,-1.12,
