Time,CursorX,CursorY,MeteorX,MeteorY
2023-11-06 12:24:24.953,0.00,0.00,0.00,0.00
2023-11-06 12:24:24.965,0.00,0.00,0.00,0.00,
2023-11-06 12:24:26.190,3.23,-0.60,0.00,0.00,
2023-11-06 12:24:26.293,2.95,-0.67,0.00,0.00,
2023-11-06 12:24:26.394,2.95,-0.67,0.00,0.00,
2023-11-06 12:24:26.500,3.04,-0.67,0.00,0.00,
2023-11-06 12:24:26.604,3.90,-0.65,0.00,0.00,
2023-11-06 12:24:26.707,3.96,-0.65,0.00,0.00,
2023-11-06 12:24:26.816,3.96,-0.66,0.00,0.00,
2023-11-06 12:24:26.920,3.96,-0.66,0.00,0.00,
2023-11-06 12:24:27.051,3.96,-0.66,0.00,0.00,
2023-11-06 12:24:27.155,3.96,-0.66,0.00,0.00,
2023-11-06 12:24:27.260,3.96,-0.66,0.00,0.00,
2023-11-06 12:24:27.365,3.96,-0.66,0.00,0.00,
2023-11-06 12:24:27.467,3.96,-0.66,0.00,0.00,
2023-11-06 12:24:27.572,3.96,-0.66,0.00,0.00,
2023-11-06 12:24:27.673,3.96,-0.66,0.00,0.00,
2023-11-06 12:24:27.776,2.60,-0.66,0.00,0.00,
2023-11-06 12:24:27.880,0.60,-0.80,0.00,0.00,
2023-11-06 12:24:27.981,3.94,-0.24,0.00,0.00,
2023-11-06 12:24:28.083,4.02,-0.47,0.00,0.00,
2023-11-06 12:24:28.184,2.81,-0.75,0.00,0.00,
2023-11-06 12:24:28.289,4.56,-0.58,0.00,0.00,
2023-11-06 12:24:28.392,1.80,-1.51,0.00,0.00,
2023-11-06 12:24:28.493,3.44,-0.96,0.00,0.00,
2023-11-06 12:24:28.597,2.76,-1.47,0.00,0.00,
2023-11-06 12:24:28.697,3.44,-1.32,0.00,0.00,
2023-11-06 12:24:28.800,3.60,-1.44,0.00,0.00,
2023-11-06 12:24:28.901,2.59,-1.49,0.00,0.00,
2023-11-06 12:24:29.002,4.10,-1.33,0.00,0.00,
2023-11-06 12:24:29.106,2.07,-1.34,0.00,0.00,
2023-11-06 12:24:29.208,4.36,-1.09,0.00,0.00,
2023-11-06 12:24:29.308,2.60,-1.04,0.00,0.00,
2023-11-06 12:24:29.413,4.66,-0.79,0.00,0.00,
2023-11-06 12:24:29.514,3.18,-0.79,0.00,0.00,
2023-11-06 12:24:29.617,3.89,-0.57,0.00,0.00,
2023-11-06 12:24:29.718,4.57,-0.91,0.00,0.00,
2023-11-06 12:24:29.819,4.70,-2.04,0.00,0.00,
2023-11-06 12:24:29.932,6.07,1.25,0.00,0.00,
2023-11-06 12:24:30.033,6.28,1.25,0.00,0.00,
2023-11-06 12:24:30.134,6.28,1.25,0.00,0.00,
2023-11-06 12:24:30.237,6.83,1.25,0.00,0.00,
2023-11-06 12:24:30.343,6.51,1.25,0.00,0.00,
2023-11-06 12:24:30.454,6.39,1.25,0.00,0.00,
2023-11-06 12:24:30.559,6.42,1.25,0.00,0.00,
2023-11-06 12:24:30.662,6.83,1.25,0.00,0.00,
2023-11-06 12:24:30.765,6.83,1.25,0.00,0.00,
2023-11-06 12:24:30.869,6.16,1.25,0.00,0.00,
2023-11-06 12:24:30.972,6.16,1.25,0.00,0.00,
2023-11-06 12:24:31.082,3.60,-0.56,0.00,0.00,
2023-11-06 12:24:31.183,3.01,-1.38,0.00,0.00,
2023-11-06 12:24:31.283,3.11,-0.43,0.00,0.00,
2023-11-06 12:24:31.387,3.64,-0.11,0.00,0.00,
2023-11-06 12:24:31.489,3.12,-0.30,0.00,0.00,
2023-11-06 12:24:31.590,2.75,-0.67,0.00,0.00,
2023-11-06 12:24:31.691,2.74,-0.70,0.00,0.00,
2023-11-06 12:24:31.793,2.74,-0.70,0.00,0.00,
