Time,CursorX,CursorY,MeteorX,MeteorY
2023-11-06 10:16:45.569,0.00,0.00,0.00,0.00
2023-11-06 10:16:45.578,0.00,0.00
2023-11-06 10:16:46.836,-4.20,-0.97
2023-11-06 10:16:46.941,-4.20,-0.97
2023-11-06 10:16:47.043,-4.20,-0.97
2023-11-06 10:16:47.145,-5.05,-0.18
2023-11-06 10:16:47.254,-6.26,-0.04
2023-11-06 10:16:47.357,-6.28,-0.05
2023-11-06 10:16:47.465,-6.26,-0.25
2023-11-06 10:16:47.572,-6.34,-0.28
2023-11-06 10:16:47.680,-6.83,-0.33
2023-11-06 10:16:47.785,-6.83,-0.34
2023-11-06 10:16:47.885,-6.83,-0.34
2023-11-06 10:16:47.988,-6.83,-0.34
2023-11-06 10:16:48.094,-6.83,-0.34
2023-11-06 10:16:48.199,-6.83,-0.34
2023-11-06 10:16:48.301,-6.83,-0.34
2023-11-06 10:16:48.405,-6.83,-0.34
2023-11-06 10:16:48.507,-6.83,-0.34
2023-11-06 10:16:48.610,-6.83,-0.34
2023-11-06 10:16:48.712,-6.83,-0.19
2023-11-06 10:16:48.816,-2.95,-0.51
2023-11-06 10:16:48.916,-2.35,-0.76
2023-11-06 10:16:49.018,-2.35,-0.76
2023-11-06 10:16:49.120,0.35,-0.55
2023-11-06 10:16:49.223,5.51,-0.60
2023-11-06 10:16:49.324,5.51,-0.60
2023-11-06 10:16:49.426,5.51,-0.60
2023-11-06 10:16:49.530,6.83,-0.08
2023-11-06 10:16:49.632,6.83,-0.01
2023-11-06 10:16:49.733,6.83,-0.01
2023-11-06 10:16:49.833,6.83,-0.01
2023-11-06 10:16:49.933,6.83,-0.01
2023-11-06 10:16:50.038,4.58,0.29
2023-11-06 10:16:50.142,2.58,0.59
2023-11-06 10:16:50.243,2.58,0.59
2023-11-06 10:16:50.347,2.42,0.69
2023-11-06 10:16:50.448,1.47,1.24
2023-11-06 10:16:50.549,0.44,1.30
2023-11-06 10:16:50.651,0.40,1.37
2023-11-06 10:16:50.754,0.40,1.50
2023-11-06 10:16:50.858,0.43,2.31
2023-11-06 10:16:50.968,0.44,2.34
2023-11-06 10:16:51.068,0.50,2.60
2023-11-06 10:16:51.174,0.63,3.32
2023-11-06 10:16:51.280,0.64,3.58
2023-11-06 10:16:51.382,0.64,3.58
2023-11-06 10:16:51.485,0.58,3.85
2023-11-06 10:16:51.597,0.27,4.00
2023-11-06 10:16:51.701,0.10,3.73
2023-11-06 10:16:51.804,0.38,0.03,0.38,0.03,
2023-11-06 10:16:51.906,0.38,-0.06,0.38,-0.06,
2023-11-06 10:16:52.008,0.38,-0.06,0.38,-0.06,
2023-11-06 10:16:52.112,0.09,-1.00,0.09,-1.00,
2023-11-06 10:16:52.216,0.16,-1.00,0.16,-1.00,
2023-11-06 10:16:52.316,0.19,-1.00,0.19,-1.00,
2023-11-06 10:16:52.420,0.17,-1.00,0.17,-1.00,
2023-11-06 10:16:52.525,0.17,-1.00,0.17,-1.00,
2023-11-06 10:16:52.625,0.17,-1.00,0.17,-1.00,
2023-11-06 10:16:52.727,0.17,-1.00,0.17,-1.00,
2023-11-06 10:16:52.829,0.60,-0.59,0.60,-0.59,
2023-11-06 10:16:52.933,0.60,-0.59,0.60,-0.59,
2023-11-06 10:16:53.035,0.57,0.62,0.57,0.62,
2023-11-06 10:16:53.139,3.32,4.00
2023-11-06 10:16:53.244,3.32,4.00
2023-11-06 10:16:53.346,4.58,4.00
2023-11-06 10:16:53.449,5.83,4.00
2023-11-06 10:16:53.565,6.01,4.00
2023-11-06 10:16:53.655,6.83,4.00
2023-11-06 10:16:53.763,6.83,4.00
2023-11-06 10:16:53.866,6.83,4.00
2023-11-06 10:16:53.969,6.83,4.00
2023-11-06 10:16:54.078,6.83,4.00
2023-11-06 10:16:54.180,6.83,4.00
