Time,CursorX,CursorY,MeteorX,MeteorY
2023-10-10 13:45:48.780,0.00,0.00,0.00,0.00
2023-10-10 13:45:48.800,0.00,0.00
2023-10-10 13:45:50.505,3.22,-0.09
2023-10-10 13:45:50.609,3.22,-0.09
2023-10-10 13:45:50.713,3.22,-0.09
2023-10-10 13:45:50.819,2.43,-0.05
2023-10-10 13:45:50.921,1.80,-0.04
2023-10-10 13:45:51.023,1.76,-0.04
2023-10-10 13:45:51.125,1.76,-0.04
2023-10-10 13:45:51.236,1.72,-0.07
2023-10-10 13:45:51.340,1.35,-0.21
2023-10-10 13:45:51.446,0.85,-0.25
2023-10-10 13:45:51.548,0.85,-0.25
2023-10-10 13:45:51.654,0.85,-0.25
2023-10-10 13:45:51.756,0.85,-0.25
2023-10-10 13:45:51.864,0.85,-0.25
2023-10-10 13:45:51.967,0.85,-0.25
2023-10-10 13:45:52.073,0.85,-0.25
2023-10-10 13:45:52.177,0.85,-0.25
2023-10-10 13:45:52.280,0.85,-0.25
2023-10-10 13:45:52.383,0.85,-0.25
2023-10-10 13:45:52.492,0.85,-0.25
2023-10-10 13:45:52.597,0.85,-0.25
2023-10-10 13:45:52.699,0.85,-0.25
2023-10-10 13:45:52.800,0.85,-0.25
2023-10-10 13:45:52.902,0.85,-0.25
2023-10-10 13:45:53.003,4.32,2.12
2023-10-10 13:45:53.108,13.35,9.57
2023-10-10 13:45:53.211,13.62,9.84
2023-10-10 13:45:53.311,10.82,7.62
2023-10-10 13:45:53.418,6.47,5.27
2023-10-10 13:45:53.519,5.72,4.15
2023-10-10 13:45:53.626,3.35,1.80
2023-10-10 13:45:53.727,2.37,0.79
2023-10-10 13:45:53.830,2.42,0.90
2023-10-10 13:45:53.931,2.33,0.82
2023-10-10 13:45:54.036,-0.78,-1.56
2023-10-10 13:45:54.136,-1.05,-1.08
2023-10-10 13:45:54.244,0.76,-0.38
2023-10-10 13:45:54.350,5.21,0.72
2023-10-10 13:45:54.451,6.16,1.16
2023-10-10 13:45:54.553,6.16,1.16
2023-10-10 13:45:54.675,11.37,12.04
2023-10-10 13:45:54.778,12.53,14.19
2023-10-10 13:45:54.887,11.52,14.96
2023-10-10 13:45:55.000,11.73,17.01
2023-10-10 13:45:55.103,12.24,19.48
2023-10-10 13:45:55.205,12.24,19.48
2023-10-10 13:45:55.308,12.24,19.48
2023-10-10 13:45:55.419,12.27,19.74,-0.07,0.00,
2023-10-10 13:45:55.525,12.16,19.66,-0.28,0.00,
2023-10-10 13:45:55.630,12.04,19.56,-0.49,0.00,
2023-10-10 13:45:55.732,12.03,19.54,-0.69,0.00,
2023-10-10 13:45:55.832,11.78,19.21,-0.89,0.00,
2023-10-10 13:45:55.944,4.47,5.63,-1.12,0.00,
2023-10-10 13:45:56.050,3.44,3.48,-1.33,0.00,
2023-10-10 13:45:56.153,3.44,3.48,-1.54,0.00,
2023-10-10 13:45:56.253,1.71,1.91,-1.74,0.00,
2023-10-10 13:45:56.360,-0.62,0.13,-1.95,0.00,
2023-10-10 13:45:56.462,-0.39,0.48,-2.15,0.00,
2023-10-10 13:45:56.566,-0.39,0.48,-2.36,0.00,
2023-10-10 13:45:56.675,-1.69,0.20,-2.58,0.00,
2023-10-10 13:45:56.785,-3.71,-0.46,-3.71,-0.46,
2023-10-10 13:45:56.890,-3.79,-0.52,-3.79,-0.52,
2023-10-10 13:45:56.996,-3.79,-0.52,-3.79,-0.52,
2023-10-10 13:45:57.100,-3.79,-0.52,-3.79,-0.52,
2023-10-10 13:45:57.203,-3.79,-0.52,-3.79,-0.52,
2023-10-10 13:45:57.304,-3.48,-0.63,-3.48,-0.63,
2023-10-10 13:45:57.415,3.16,-1.20,3.16,-1.20,
2023-10-10 13:45:57.515,5.40,-1.42,5.40,-1.42,
2023-10-10 13:45:57.620,5.40,-1.42,5.40,-1.42,
2023-10-10 13:45:57.724,5.40,-1.42,5.40,-1.42,
2023-10-10 13:45:57.827,7.96,-1.03
2023-10-10 13:45:57.933,9.01,-0.65
2023-10-10 13:45:58.037,9.02,-0.65
2023-10-10 13:45:58.141,9.02,-0.65
2023-10-10 13:45:58.247,9.02,-0.65
2023-10-10 13:45:58.358,8.14,0.76
2023-10-10 13:45:58.464,5.31,3.06
2023-10-10 13:45:58.570,3.52,0.56
2023-10-10 13:45:58.672,3.46,0.44
2023-10-10 13:45:58.775,3.18,0.44
2023-10-10 13:45:58.876,-1.34,-0.07
2023-10-10 13:45:58.980,-1.89,0.04
2023-10-10 13:45:59.086,-1.89,0.04
2023-10-10 13:45:59.192,-1.89,0.04
2023-10-10 13:45:59.298,-1.89,0.04
2023-10-10 13:45:59.405,-1.89,0.04
2023-10-10 13:45:59.509,-1.89,0.04
2023-10-10 13:45:59.613,-1.89,0.04
2023-10-10 13:45:59.716,-1.89,0.04
2023-10-10 13:45:59.822,-1.89,0.04
2023-10-10 13:45:59.922,-1.64,-0.08
2023-10-10 13:46:00.023,-0.85,-0.33
2023-10-10 13:46:00.126,-0.82,-0.29
2023-10-10 13:46:00.231,-0.38,4.11
2023-10-10 13:46:00.339,0.81,6.11
2023-10-10 13:46:00.440,0.81,6.11,0.00,-0.11,
2023-10-10 13:46:00.547,9.56,13.42,0.00,-0.32,
2023-10-10 13:46:00.648,10.46,14.09,0.00,-0.52,
2023-10-10 13:46:00.755,10.46,14.09,0.00,-0.74,
2023-10-10 13:46:00.855,10.44,16.73,0.00,-0.94,
2023-10-10 13:46:00.956,10.83,17.04,0.00,-1.14,
2023-10-10 13:46:01.060,11.33,17.59,0.00,-1.35,
2023-10-10 13:46:01.170,11.52,18.40,0.00,-1.57,
2023-10-10 13:46:01.273,11.72,18.76,0.00,-1.77,
2023-10-10 13:46:01.375,11.84,18.93,0.00,-1.98,
2023-10-10 13:46:01.483,11.93,19.30,0.00,-2.19,
2023-10-10 13:46:01.585,12.01,19.60,0.00,-2.40,
2023-10-10 13:46:01.690,12.01,19.86,0.00,-2.61,
2023-10-10 13:46:01.793,12.01,19.86,0.00,-2.81,
2023-10-10 13:46:01.896,12.01,19.86,0.00,-3.02,
2023-10-10 13:46:02.001,12.01,19.86,0.00,-3.23,
