Time,CursorX,CursorY,MeteorX,MeteorY
2023-11-06 12:11:21.608,0.00,0.00,0.00,0.00
2023-11-06 12:11:21.618,0.00,0.00,0.00,0.00,
2023-11-06 12:11:22.874,0.82,-0.95,0.00,0.00,
2023-11-06 12:11:22.980,0.72,-0.95,0.00,0.00,
2023-11-06 12:11:23.085,0.72,-0.95,0.00,0.00,
2023-11-06 12:11:23.196,0.64,-0.96,0.00,0.00,
2023-11-06 12:11:23.299,0.74,-0.96,0.00,0.00,
2023-11-06 12:11:23.404,0.77,-0.96,0.00,0.00,
2023-11-06 12:11:23.506,1.50,-1.36,0.00,0.00,
2023-11-06 12:11:23.609,1.74,-1.42,0.00,0.00,
2023-11-06 12:11:23.710,1.74,-1.42,0.00,0.00,
2023-11-06 12:11:23.811,1.74,-1.42,0.00,0.00,
2023-11-06 12:11:23.915,1.74,-1.42,0.00,0.00,
2023-11-06 12:11:24.016,1.74,-1.42,0.00,0.00,
2023-11-06 12:11:24.123,1.74,-1.42,0.00,0.00,
2023-11-06 12:11:24.223,1.74,-1.42,0.00,0.00,
2023-11-06 12:11:24.329,1.74,-1.42,0.00,0.00,
2023-11-06 12:11:24.430,1.74,-1.42,0.00,0.00,
2023-11-06 12:11:24.531,1.74,-1.42,0.00,0.00,
2023-11-06 12:11:24.632,1.74,-1.42,0.00,0.00,
2023-11-06 12:11:24.733,1.74,-1.42,0.00,0.00,
2023-11-06 12:11:24.837,1.74,-1.42,0.00,0.00,
2023-11-06 12:11:24.940,1.74,-1.42,0.00,0.00,
2023-11-06 12:11:25.042,1.74,-1.42,0.00,0.00,
2023-11-06 12:11:25.143,1.74,-1.42,0.00,0.00,
2023-11-06 12:11:25.247,1.74,-1.42,0.00,0.00,
2023-11-06 12:11:25.349,1.74,-1.42,0.00,0.00,
2023-11-06 12:11:25.450,1.74,-1.42,0.00,0.00,
2023-11-06 12:11:25.551,1.74,-1.42,0.00,0.00,
2023-11-06 12:11:25.652,1.74,-1.42,0.00,0.00,
2023-11-06 12:11:25.753,1.74,-1.42,0.00,0.00,
2023-11-06 12:11:25.854,1.74,-1.42,0.00,0.00,
2023-11-06 12:11:25.955,1.74,-1.42,0.00,0.00,
2023-11-06 12:11:26.056,1.74,-1.42,0.00,0.00,
2023-11-06 12:11:26.157,1.74,-1.42,0.00,0.00,
2023-11-06 12:11:26.258,1.74,-1.42,0.00,0.00,
2023-11-06 12:11:26.362,1.74,-1.42,0.00,0.00,
2023-11-06 12:11:26.462,1.74,-1.42,0.00,0.00,
2023-11-06 12:11:26.564,1.74,-1.42,0.00,0.00,
2023-11-06 12:11:26.665,1.74,-1.42,0.00,0.00,
2023-11-06 12:11:26.767,1.74,-1.42,0.00,0.00,
2023-11-06 12:11:26.868,1.74,-1.42,0.00,0.00,
2023-11-06 12:11:26.968,1.74,-1.42,0.00,0.00,
2023-11-06 12:11:27.069,1.74,-1.42,0.00,0.00,
2023-11-06 12:11:27.170,1.74,-1.42,0.00,0.00,
2023-11-06 12:11:27.274,1.74,-1.42,0.00,0.00,
2023-11-06 12:11:27.378,1.74,-1.42,0.00,0.00,
2023-11-06 12:11:27.479,1.74,-1.42,0.00,0.00,
2023-11-06 12:11:27.581,1.74,-1.42,0.00,0.00,
2023-11-06 12:11:27.683,1.74,-1.42,0.00,0.00,
2023-11-06 12:11:27.786,1.74,-1.42,0.00,0.00,
2023-11-06 12:11:27.888,1.74,-1.42,0.00,0.00,
2023-11-06 12:11:27.991,1.74,-1.42,0.00,0.00,
2023-11-06 12:11:28.092,1.74,-1.42,0.00,0.00,
2023-11-06 12:11:28.194,1.74,-1.42,0.00,0.00,
2023-11-06 12:11:28.294,1.18,-1.17,0.00,0.00,
2023-11-06 12:11:28.395,-0.56,-0.65,0.00,0.00,
2023-11-06 12:11:28.497,-1.03,-0.40,0.00,0.00,
2023-11-06 12:11:28.599,-1.10,-0.27,0.00,0.00,
2023-11-06 12:11:28.702,-1.10,-0.26,0.00,0.00,
2023-11-06 12:11:28.805,-1.10,-0.26,0.00,0.00,
2023-11-06 12:11:28.906,-1.10,-0.26,0.00,0.00,
2023-11-06 12:11:29.009,-1.10,-0.26,0.00,0.00,
2023-11-06 12:11:29.113,-1.10,-0.26,0.00,0.00,
2023-11-06 12:11:29.215,-1.10,-0.26,0.00,0.00,
2023-11-06 12:11:29.317,-1.10,-0.26,0.00,0.00,
2023-11-06 12:11:29.418,-1.10,-0.26,0.00,0.00,
2023-11-06 12:11:29.522,-1.10,-0.26,0.00,0.00,
2023-11-06 12:11:29.623,-1.10,-0.26,0.00,0.00,
2023-11-06 12:11:29.727,-1.10,-0.26,0.00,0.00,
2023-11-06 12:11:29.830,-1.10,-0.26,0.00,0.00,
2023-11-06 12:11:29.931,-1.10,-0.26,0.00,0.00,
2023-11-06 12:11:30.035,-1.10,-0.26,0.00,0.00,
2023-11-06 12:11:30.136,-1.10,-0.26,0.00,0.00,
2023-11-06 12:11:30.238,-1.10,-0.27,0.00,0.00,
2023-11-06 12:11:30.350,-2.48,-3.31,0.00,0.00,
2023-11-06 12:11:30.451,-3.25,-3.75,0.00,0.00,
2023-11-06 12:11:30.552,-3.52,-3.75,0.00,0.00,
2023-11-06 12:11:30.656,-3.63,-3.75,0.00,0.00,
2023-11-06 12:11:30.766,-3.71,-3.75,0.00,0.00,
2023-11-06 12:11:30.877,-3.76,-3.75,0.00,0.00,
