Time,CursorX,CursorY,MeteorX,MeteorY
2023-11-09 12:10:09.175,0.00,0.00,0.00,0.00
2023-11-09 12:10:09.197,0.00,0.00,0.00,0.00,
2023-11-09 12:10:10.507,-0.27,1.25,0.00,0.00,
2023-11-09 12:10:10.601,-0.26,1.25,0.00,0.00,
2023-11-09 12:10:10.715,-0.26,1.25,0.00,0.00,
2023-11-09 12:10:10.817,-0.23,1.25,0.00,0.00,
2023-11-09 12:10:10.915,0.04,1.25,0.00,0.00,
2023-11-09 12:10:11.024,0.04,1.13,0.00,0.00,
2023-11-09 12:10:11.133,-0.09,0.61,0.00,0.00,
2023-11-09 12:10:11.291,-0.14,0.00,0.00,0.00,
2023-11-09 12:10:11.443,-0.14,0.00,0.00,0.00,
2023-11-09 12:10:11.485,-0.14,0.00,0.00,0.00,
2023-11-09 12:10:11.594,-0.14,-0.01,0.00,0.00,
2023-11-09 12:10:11.795,-0.26,-0.47,0.00,0.00,
2023-11-09 12:10:11.896,-0.27,-0.68,0.00,0.00,
2023-11-09 12:10:12.031,-0.27,-0.63,0.00,0.00,
2023-11-09 12:10:12.132,-0.27,-0.35,0.00,0.00,
2023-11-09 12:10:12.232,-0.25,0.65,0.00,0.00,
2023-11-09 12:10:12.333,-0.25,1.25,0.00,0.00,
2023-11-09 12:10:12.494,-0.25,1.25,0.00,0.00,
2023-11-09 12:10:12.596,-0.26,1.25,0.00,0.00,
2023-11-09 12:10:12.697,-0.38,1.25,0.00,0.00,
2023-11-09 12:10:12.797,-0.43,0.51,0.00,0.00,
2023-11-09 12:10:12.898,-0.43,-0.21,0.00,0.00,
2023-11-09 12:10:12.998,-0.43,-0.70,0.00,0.00,
2023-11-09 12:10:13.098,-0.43,-1.11,0.00,0.00,
2023-11-09 12:10:13.199,-0.42,-1.24,0.00,0.00,
2023-11-09 12:10:13.300,-0.42,-1.36,0.00,0.00,
2023-11-09 12:10:13.401,-0.42,-1.43,0.00,0.00,
2023-11-09 12:10:13.501,-0.42,-1.54,0.00,0.00,
2023-11-09 12:10:13.602,-0.49,-2.49,0.00,0.00,
2023-11-09 12:10:13.704,-0.50,-3.75,0.00,0.00,
2023-11-09 12:10:13.805,-0.50,-3.75,0.00,0.00,
2023-11-09 12:10:13.906,-0.50,-3.75,0.00,0.00,
2023-11-09 12:10:14.007,-0.39,-3.75,0.00,0.00,
2023-11-09 12:10:14.109,0.84,-3.75,0.00,0.00,
2023-11-09 12:10:14.209,1.90,-3.06,0.00,0.00,
2023-11-09 12:10:14.311,2.26,-2.16,0.00,0.00,
2023-11-09 12:10:14.412,2.16,-0.74,0.00,0.00,
2023-11-09 12:10:14.513,1.62,-0.37,0.00,0.00,
2023-11-09 12:10:14.614,0.75,-0.28,0.00,0.00,
2023-11-09 12:10:14.716,0.61,-0.29,0.00,0.00,
2023-11-09 12:10:14.816,0.43,-0.29,0.00,0.00,
2023-11-09 12:10:14.916,0.29,-0.12,0.00,0.00,
2023-11-09 12:10:15.016,0.29,0.86,0.00,0.00,
2023-11-09 12:10:15.117,0.29,1.25,0.00,0.00,
2023-11-09 12:10:15.217,0.29,1.25,0.00,0.00,
2023-11-09 12:10:15.318,0.29,1.25,0.00,0.00,
2023-11-09 12:10:15.421,0.29,1.25,0.00,0.00,
2023-11-09 12:10:15.524,0.25,1.25,0.00,0.00,
2023-11-09 12:10:15.625,0.12,1.25,0.00,0.00,
2023-11-09 12:10:15.726,0.00,1.25,0.00,0.00,
2023-11-09 12:10:15.827,-0.22,0.94,0.00,0.00,
2023-11-09 12:10:15.928,-0.21,0.79,0.00,0.00,
2023-11-09 12:10:16.028,-0.02,0.85,0.00,0.00,
2023-11-09 12:10:16.128,0.14,0.81,0.00,0.00,
2023-11-09 12:10:16.230,0.10,0.19,0.00,0.00,
2023-11-09 12:10:16.330,-0.01,-0.63,0.00,0.00,
2023-11-09 12:10:16.432,-0.01,-0.67,0.00,0.00,
2023-11-09 12:10:16.532,-0.01,-0.67,0.00,0.00,
2023-11-09 12:10:16.634,-0.01,-0.66,0.00,0.00,
2023-11-09 12:10:16.734,-0.01,-0.64,0.00,0.00,
2023-11-09 12:10:16.837,0.04,-0.51,0.00,0.00,
2023-11-09 12:10:16.937,0.25,-0.32,0.00,0.00,
2023-11-09 12:10:17.039,0.31,-0.30,0.00,0.00,
2023-11-09 12:10:17.140,0.24,-0.43,0.00,0.00,
2023-11-09 12:10:17.241,-0.05,-1.32,0.00,0.00,
2023-11-09 12:10:17.342,-0.06,-1.48,0.00,0.00,
2023-11-09 12:10:17.443,-0.06,-1.72,0.00,0.00,
2023-11-09 12:10:17.544,0.05,-1.46,0.00,0.00,
2023-11-09 12:10:17.644,0.16,-1.26,0.00,0.00,
2023-11-09 12:10:17.745,0.20,-1.25,0.00,0.00,
2023-11-09 12:10:17.846,0.22,-1.23,0.00,0.00,
2023-11-09 12:10:17.947,0.22,-1.23,0.00,0.00,
2023-11-09 12:10:18.047,0.14,-1.23,0.00,0.00,
2023-11-09 12:10:18.147,-0.01,-1.23,0.00,0.00,
2023-11-09 12:10:18.248,-0.13,-1.23,0.00,0.00,
2023-11-09 12:10:18.349,-0.32,-1.23,0.00,0.00,
2023-11-09 12:10:18.452,-0.37,-1.23,0.00,0.00,
2023-11-09 12:10:18.554,-0.41,-1.23,0.00,0.00,
2023-11-09 12:10:18.655,-0.41,-1.19,0.00,0.00,
2023-11-09 12:10:18.756,-0.43,-1.17,0.00,0.00,
2023-11-09 12:10:18.857,-0.50,-1.17,0.00,0.00,
2023-11-09 12:10:18.958,-0.51,-1.14,0.00,0.00,
2023-11-09 12:10:19.060,-0.42,-1.13,0.00,0.00,
2023-11-09 12:10:19.161,-0.06,-0.96,0.00,0.00,
2023-11-09 12:10:19.261,0.29,-0.99,0.00,0.00,
2023-11-09 12:10:19.362,0.60,-0.98,0.00,0.00,
2023-11-09 12:10:19.463,0.80,-0.98,0.00,0.00,
2023-11-09 12:10:19.564,0.82,-0.98,0.00,0.00,
2023-11-09 12:10:19.665,0.78,-0.98,0.00,0.00,
2023-11-09 12:10:19.766,0.51,-0.98,0.00,0.00,
2023-11-09 12:10:19.867,0.11,-0.97,0.00,0.00,
2023-11-09 12:10:19.968,-0.26,-0.95,0.00,0.00,
2023-11-09 12:10:20.071,-0.56,-0.91,0.00,0.00,
2023-11-09 12:10:20.173,-0.91,-0.81,0.00,0.00,
2023-11-09 12:10:20.274,-1.25,-0.80,0.00,0.00,
2023-11-09 12:10:20.375,-1.61,-0.83,0.00,0.00,
2023-11-09 12:10:20.477,-1.86,-0.80,0.00,0.00,
2023-11-09 12:10:20.578,-2.00,-0.76,0.00,0.00,
2023-11-09 12:10:20.679,-2.15,-0.75,0.00,0.00,
2023-11-09 12:10:20.780,-2.17,-0.75,0.00,0.00,
2023-11-09 12:10:20.882,-2.17,-0.76,0.00,0.00,
2023-11-09 12:10:20.982,-2.17,-1.11,0.00,0.00,
2023-11-09 12:10:21.083,-2.38,-1.81,0.00,0.00,
2023-11-09 12:10:21.183,-2.43,-1.90,0.00,0.00,
2023-11-09 12:10:21.285,-2.35,-1.79,0.00,0.00,
2023-11-09 12:10:21.387,-2.02,-1.52,0.00,0.00,
2023-11-09 12:10:21.488,-1.52,-1.14,0.00,0.00,
2023-11-09 12:10:21.589,-1.15,-0.96,0.00,0.00,
2023-11-09 12:10:21.690,-0.71,-0.66,0.00,0.00,
2023-11-09 12:10:21.791,-0.41,-0.61,0.00,0.00,
2023-11-09 12:10:21.892,-0.28,-0.50,0.00,0.00,
2023-11-09 12:10:21.993,-0.14,0.11,0.00,0.00,
2023-11-09 12:10:22.094,0.28,1.25,0.00,0.00,
2023-11-09 12:10:22.195,0.34,1.25,0.00,0.00,
2023-11-09 12:10:22.296,0.40,1.25,0.00,0.00,
2023-11-09 12:10:22.397,0.37,1.25,0.00,0.00,
2023-11-09 12:10:22.499,0.19,1.25,0.00,0.00,
2023-11-09 12:10:22.599,-0.47,-0.01,0.00,0.00,
2023-11-09 12:10:22.700,-0.66,-0.53,0.00,0.00,
2023-11-09 12:10:22.801,-0.89,-1.17,0.00,0.00,
2023-11-09 12:10:22.903,-0.90,-1.14,0.00,0.00,
2023-11-09 12:10:23.004,-0.90,-1.13,0.00,0.00,
2023-11-09 12:10:23.105,-0.89,-1.13,0.00,0.00,
2023-11-09 12:10:23.206,-0.89,-1.13,0.00,0.00,
2023-11-09 12:10:23.308,-0.88,-1.12,0.00,0.00,
2023-11-09 12:10:23.408,-0.87,-1.09,0.00,0.00,
2023-11-09 12:10:23.509,-0.87,-1.12,0.00,0.00,
2023-11-09 12:10:23.611,-0.87,-1.12,0.00,0.00,
2023-11-09 12:10:23.712,-0.89,-1.22,0.00,0.00,
