Time,CursorX,CursorY,MeteorX,MeteorY
2023-10-23 21:20:33.844,0.00,0.00,0.00,0.00
2023-10-23 21:20:33.857,0.00,0.00
2023-10-23 21:20:34.084,2.90,1.91
2023-10-23 21:20:34.188,2.90,1.91
2023-10-23 21:20:34.288,2.90,1.91
2023-10-23 21:20:34.390,2.90,1.91
2023-10-23 21:20:34.492,2.86,1.88
2023-10-23 21:20:34.596,1.55,1.21
2023-10-23 21:20:34.701,0.44,0.10
2023-10-23 21:20:34.801,0.44,-0.09
2023-10-23 21:20:34.903,0.79,-0.14
2023-10-23 21:20:35.006,1.56,0.03
2023-10-23 21:20:35.107,1.71,0.05
2023-10-23 21:20:35.212,0.95,0.33
2023-10-23 21:20:35.313,-0.30,0.51
2023-10-23 21:20:35.415,-0.47,0.30
2023-10-23 21:20:35.516,-0.30,0.01
2023-10-23 21:20:35.617,0.65,0.25
2023-10-23 21:20:35.719,1.26,0.92
2023-10-23 21:20:35.823,0.46,1.09
2023-10-23 21:20:35.924,0.81,0.42
2023-10-23 21:20:36.029,2.77,0.94
2023-10-23 21:20:36.131,2.94,1.78
2023-10-23 21:20:36.232,3.54,1.93
2023-10-23 21:20:36.332,6.08,2.47
2023-10-23 21:20:36.436,7.10,2.93
2023-10-23 21:20:36.538,7.15,2.98
2023-10-23 21:20:36.641,7.55,4.18
2023-10-23 21:20:36.741,7.63,4.92
2023-10-23 21:20:36.843,7.67,4.97
2023-10-23 21:20:36.946,8.40,5.08
2023-10-23 21:20:37.047,9.14,5.08
2023-10-23 21:20:37.148,9.17,5.08
2023-10-23 21:20:37.251,9.17,5.09
2023-10-23 21:20:37.351,11.25,11.94
2023-10-23 21:20:37.453,11.81,14.47
2023-10-23 21:20:37.554,11.81,14.47
2023-10-23 21:20:37.659,10.81,15.14
2023-10-23 21:20:37.763,8.96,16.32
2023-10-23 21:20:37.865,8.82,16.41
2023-10-23 21:20:37.966,8.54,16.65
2023-10-23 21:20:38.068,8.55,16.78
2023-10-23 21:20:38.169,8.49,16.82
2023-10-23 21:20:38.271,8.49,16.82
2023-10-23 21:20:38.374,8.49,16.82
2023-10-23 21:20:38.475,8.49,16.82
