Time,CursorX,CursorY,MeteorX,MeteorY
2023-11-07 14:20:45.095,0.00,0.00,0.00,0.00
2023-11-07 14:20:45.105,0.00,0.00,0.00,0.00,
2023-11-07 14:20:46.539,3.78,-1.61,0.00,0.00,
2023-11-07 14:20:46.643,3.78,-1.61,0.00,0.00,
2023-11-07 14:20:46.744,3.78,-1.61,0.00,0.00,
2023-11-07 14:20:46.849,3.78,-1.61,0.00,0.00,
2023-11-07 14:20:46.951,3.69,-1.51,0.00,0.00,
2023-11-07 14:20:47.054,3.08,-1.12,0.00,0.00,
2023-11-07 14:20:47.154,2.43,-0.94,0.00,0.00,
2023-11-07 14:20:47.258,2.33,-0.95,0.00,0.00,
2023-11-07 14:20:47.361,3.39,-1.07,0.00,0.00,
2023-11-07 14:20:47.467,3.92,-1.23,0.00,0.00,
2023-11-07 14:20:47.569,3.85,-1.30,0.00,0.00,
2023-11-07 14:20:47.670,3.04,-1.82,0.00,0.00,
2023-11-07 14:20:47.772,2.49,-2.01,0.00,0.00,
2023-11-07 14:20:47.877,1.21,-2.17,0.00,0.00,
2023-11-07 14:20:47.979,-0.13,-2.08,0.00,0.00,
2023-11-07 14:20:48.083,-0.41,-2.06,0.00,0.00,
2023-11-07 14:20:48.185,-0.41,-2.06,0.00,0.00,
2023-11-07 14:20:48.286,-0.50,-2.06,0.00,0.00,
2023-11-07 14:20:48.391,-3.51,-1.62,0.00,0.00,
2023-11-07 14:20:48.494,-4.86,-1.31,0.00,0.00,
2023-11-07 14:20:48.603,-4.52,-1.33,0.00,0.00,
2023-11-07 14:20:48.707,-2.77,-1.62,0.00,0.00,
2023-11-07 14:20:48.811,-1.23,-1.76,0.00,0.00,
2023-11-07 14:20:48.922,0.15,-1.80,0.00,0.00,
2023-11-07 14:20:49.025,1.59,-1.72,0.00,0.00,
2023-11-07 14:20:49.128,2.11,-1.55,0.00,0.00,
2023-11-07 14:20:49.231,2.25,-1.47,0.00,0.00,
2023-11-07 14:20:49.343,1.92,-1.62,0.00,0.00,
2023-11-07 14:20:49.446,0.43,-2.07,0.00,0.00,
2023-11-07 14:20:49.550,-1.33,-2.20,0.00,0.00,
2023-11-07 14:20:49.661,-2.50,-2.20,0.00,0.00,
2023-11-07 14:20:49.764,-3.22,-1.96,0.00,0.00,
2023-11-07 14:20:49.896,-1.68,-1.99,0.00,0.00,
2023-11-07 14:20:49.997,0.37,-2.22,0.00,0.00,
2023-11-07 14:20:50.101,2.17,-2.23,0.00,0.00,
2023-11-07 14:20:50.202,3.62,-1.80,0.00,0.00,
2023-11-07 14:20:50.303,3.66,-1.71,0.00,0.00,
2023-11-07 14:20:50.407,2.58,-1.98,0.00,0.00,
2023-11-07 14:20:50.511,1.24,-2.26,0.00,0.00,
2023-11-07 14:20:50.616,-0.34,-2.56,0.00,0.00,
2023-11-07 14:20:50.717,-2.22,-2.31,0.00,0.00,
2023-11-07 14:20:50.817,-2.85,-2.11,0.00,0.00,
2023-11-07 14:20:50.922,-2.87,-2.08,0.00,0.00,
2023-11-07 14:20:51.023,-2.80,-2.06,0.00,0.00,
2023-11-07 14:20:51.126,-2.66,-2.19,0.00,0.00,
2023-11-07 14:20:51.262,-2.74,-2.21,0.00,0.00,
2023-11-07 14:20:51.365,-3.50,-2.11,0.00,0.00,
2023-11-07 14:20:51.465,-3.79,-2.09,0.00,0.00,
2023-11-07 14:20:51.565,-3.87,-2.09,0.00,0.00,
2023-11-07 14:20:51.665,-3.88,-2.09,0.00,0.00,
2023-11-07 14:20:51.765,-3.91,-2.09,0.00,0.00,
2023-11-07 14:20:51.867,-4.20,-2.09,0.00,0.00,
2023-11-07 14:20:51.969,-4.16,-2.07,0.00,0.00,
2023-11-07 14:20:52.070,-2.16,-1.88,0.00,0.00,
2023-11-07 14:20:52.174,-0.89,-1.80,0.00,0.00,
2023-11-07 14:20:52.275,0.31,-1.76,0.00,0.00,
2023-11-07 14:20:52.377,1.09,-1.66,0.00,0.00,
2023-11-07 14:20:52.477,1.42,-1.60,0.00,0.00,
2023-11-07 14:20:52.581,1.48,-1.55,0.00,0.00,
2023-11-07 14:20:52.686,0.45,-1.73,0.00,0.00,
2023-11-07 14:20:52.788,-0.64,-1.87,0.00,0.00,
2023-11-07 14:20:52.892,-2.49,-1.82,0.00,0.00,
2023-11-07 14:20:52.992,-3.15,-1.72,0.00,0.00,
2023-11-07 14:20:53.093,-2.62,-1.64,0.00,0.00,
2023-11-07 14:20:53.193,-0.84,-1.56,0.00,0.00,
2023-11-07 14:20:53.295,0.14,-1.56,0.00,0.00,
2023-11-07 14:20:53.396,2.15,-1.41,0.00,0.00,
2023-11-07 14:20:53.498,3.32,-1.26,0.00,0.00,
2023-11-07 14:20:53.599,3.51,-1.22,0.00,0.00,
2023-11-07 14:20:53.709,1.78,-1.63,0.00,0.00,
2023-11-07 14:20:53.810,-1.34,-1.97,0.00,0.00,
2023-11-07 14:20:53.911,-6.08,-1.32,0.00,0.00,
2023-11-07 14:20:54.011,-6.83,-1.08,0.00,0.00,
2023-11-07 14:20:54.113,-6.83,-1.04,0.00,0.00,
2023-11-07 14:20:54.213,-6.83,-1.04,0.00,0.00,
2023-11-07 14:20:54.316,-3.53,-0.78,0.00,0.00,
2023-11-07 14:20:54.420,-1.26,-0.76,0.00,0.00,
2023-11-07 14:20:54.521,1.61,-0.84,0.00,0.00,
2023-11-07 14:20:54.624,4.99,-0.71,0.00,0.00,
2023-11-07 14:20:54.726,5.90,-0.71,0.00,0.00,
2023-11-07 14:20:54.826,6.12,-0.71,0.00,0.00,
2023-11-07 14:20:54.929,5.94,-0.78,0.00,0.00,
2023-11-07 14:20:55.032,3.34,-1.44,0.00,0.00,
2023-11-07 14:20:55.133,-0.53,-1.82,0.00,0.00,
2023-11-07 14:20:55.236,-2.15,-1.98,0.00,0.00,
2023-11-07 14:20:55.338,-1.02,-2.60,0.00,0.00,
2023-11-07 14:20:55.438,0.89,-3.75,0.00,0.00,
2023-11-07 14:20:55.539,1.61,-3.75,0.00,0.00,
2023-11-07 14:20:55.643,0.57,-3.75,0.00,0.00,
2023-11-07 14:20:55.745,1.68,-2.72,0.00,0.00,
