Time,CursorX,CursorY,MeteorX,MeteorY
2023-11-09 12:13:06.099,0.00,0.00,0.00,0.00
2023-11-09 12:13:06.111,0.00,0.00,0.00,0.00,
2023-11-09 12:13:06.214,-0.32,1.25,0.00,0.00,
2023-11-09 12:13:06.315,-0.32,1.25,0.00,0.00,
2023-11-09 12:13:06.416,-0.32,1.25,0.00,0.00,
2023-11-09 12:13:06.518,-0.32,1.25,0.00,0.00,
2023-11-09 12:13:06.619,-0.32,1.25,0.00,0.00,
2023-11-09 12:13:06.720,-0.32,1.25,0.00,0.00,
2023-11-09 12:13:06.822,-0.32,1.25,0.00,0.00,
2023-11-09 12:13:06.922,-0.32,1.25,0.00,0.00,
2023-11-09 12:13:07.023,-0.32,1.25,0.00,0.00,
2023-11-09 12:13:07.126,-0.97,1.25,0.00,0.00,
2023-11-09 12:13:07.226,-1.24,-0.08,0.00,0.00,
2023-11-09 12:13:07.328,-1.04,-0.03,0.00,0.00,
2023-11-09 12:13:07.428,-0.90,-0.12,0.00,0.00,
2023-11-09 12:13:07.530,0.20,1.25,0.00,0.00,
2023-11-09 12:13:07.630,0.25,1.25,0.00,0.00,
2023-11-09 12:13:07.732,0.31,1.25,0.00,0.00,
2023-11-09 12:13:07.833,0.58,1.25,0.00,0.00,
2023-11-09 12:13:07.934,0.50,1.25,0.00,0.00,
2023-11-09 12:13:08.035,-0.02,1.25,0.00,0.00,
2023-11-09 12:13:08.137,-0.19,1.25,0.00,0.00,
2023-11-09 12:13:08.237,-0.18,1.25,0.00,0.00,
2023-11-09 12:13:08.338,-0.17,1.25,0.00,0.00,
2023-11-09 12:13:08.440,-0.19,1.25,0.00,0.00,
2023-11-09 12:13:08.541,-0.24,1.25,0.00,0.00,
2023-11-09 12:13:08.642,-0.24,1.25,0.00,0.00,
2023-11-09 12:13:08.743,-0.24,1.25,0.00,0.00,
