Time,CursorX,CursorY,MeteorX,MeteorY
2024-02-16 16:59:52.697,0.00,0.00,0.00,0.00
2024-02-16 16:59:52.700,0.00,0.00
2024-02-16 16:59:52.802,0.00,0.00
2024-02-16 16:59:52.903,0.00,0.00
2024-02-16 16:59:53.004,0.00,0.00
2024-02-16 16:59:53.105,0.00,0.00
2024-02-16 16:59:53.205,0.00,0.00
2024-02-16 16:59:53.307,0.00,0.00
2024-02-16 16:59:53.409,0.00,0.00
2024-02-16 16:59:53.509,0.00,0.00
2024-02-16 16:59:53.609,0.67,0.12
2024-02-16 16:59:53.711,1.27,0.24
2024-02-16 16:59:53.813,1.27,0.24
2024-02-16 16:59:53.913,1.25,0.24
2024-02-16 16:59:54.015,1.25,0.24
2024-02-16 16:59:54.115,1.25,0.24
2024-02-16 16:59:54.215,1.25,0.24
2024-02-16 16:59:54.317,1.25,0.24
2024-02-16 16:59:54.419,1.25,0.24
2024-02-16 16:59:54.520,1.25,0.24
2024-02-16 16:59:54.621,1.25,0.24
2024-02-16 16:59:54.732,1.25,0.24,-1.21,-2.11,
2024-02-16 16:59:54.834,1.25,0.24,-1.09,-1.91,
2024-02-16 16:59:54.935,1.25,0.24,-0.99,-1.73,
2024-02-16 16:59:55.036,1.25,0.24,-0.89,-1.56,
2024-02-16 16:59:55.138,1.25,0.24,-0.79,-1.39,
2024-02-16 16:59:55.238,2.88,1.85,-0.69,-1.21,
2024-02-16 16:59:55.339,5.53,3.41,-0.59,-1.04,
2024-02-16 16:59:55.440,5.60,3.44,-0.49,-0.86,
2024-02-16 16:59:55.541,5.43,2.86,-0.39,-0.69,
2024-02-16 16:59:55.642,4.71,1.44,-0.30,-0.52,
2024-02-16 16:59:55.794,4.78,1.32,-0.20,-0.34,
2024-02-16 16:59:55.895,5.05,0.87,-0.10,-0.17,
2024-02-16 16:59:55.997,5.14,0.46,0.00,0.00,
2024-02-16 16:59:56.097,5.05,0.00,0.10,0.18,
2024-02-16 16:59:56.199,4.98,-0.10,0.20,0.35,
2024-02-16 16:59:56.299,4.98,-0.10,0.30,0.52,
2024-02-16 16:59:56.401,4.98,-0.10,0.40,0.70,
2024-02-16 16:59:56.501,4.98,-0.10,0.50,0.87,
2024-02-16 16:59:56.602,4.18,0.41,0.60,1.04,
2024-02-16 16:59:56.704,4.09,0.50,0.71,1.25,
2024-02-16 16:59:56.804,4.06,0.53,0.81,1.43,
2024-02-16 16:59:56.906,3.77,0.65,0.91,1.60,
2024-02-16 16:59:57.007,3.20,0.79,1.01,1.77,
2024-02-16 16:59:57.108,3.05,1.03,1.11,1.95,
2024-02-16 16:59:57.209,2.81,1.27,1.21,2.12,
2024-02-16 16:59:57.311,2.69,1.44,1.31,2.29,
2024-02-16 16:59:57.412,2.64,1.44,1.41,2.47,
