Time,CursorX,CursorY,MeteorX,MeteorY
2024-02-21 12:16:57.172,0.00,0.00,0.00,0.00
2024-02-21 12:16:57.173,0.00,0.00
2024-02-21 12:16:57.273,0.00,0.00
2024-02-21 12:16:57.374,0.00,0.00
2024-02-21 12:16:57.474,0.00,0.00
2024-02-21 12:16:57.575,0.00,0.00
2024-02-21 12:16:57.676,0.00,0.00
2024-02-21 12:16:57.776,0.00,0.00
2024-02-21 12:16:57.876,0.00,0.00
2024-02-21 12:16:57.977,0.00,0.00
2024-02-21 12:16:58.077,0.00,0.00
2024-02-21 12:16:58.178,0.00,0.00
2024-02-21 12:16:58.278,0.00,0.00
2024-02-21 12:16:58.379,0.00,0.00
2024-02-21 12:16:58.480,0.00,0.00
2024-02-21 12:16:58.580,0.00,0.00
2024-02-21 12:16:58.680,0.00,0.00
2024-02-21 12:16:58.781,0.00,0.00
2024-02-21 12:16:58.881,0.00,0.00
2024-02-21 12:16:58.982,0.00,0.00
2024-02-21 12:16:59.082,0.00,0.00
2024-02-21 12:16:59.183,0.00,0.00,-4.92,1.76,
2024-02-21 12:16:59.283,0.00,0.00,-4.45,1.59,
2024-02-21 12:16:59.384,0.00,0.00,-3.98,1.43,
2024-02-21 12:16:59.484,0.00,0.00,-3.51,1.26,
2024-02-21 12:16:59.585,0.00,0.00,-3.04,1.09,
2024-02-21 12:16:59.685,0.00,0.00,-2.56,0.92,
2024-02-21 12:16:59.786,0.00,0.00,-2.09,0.75,
2024-02-21 12:16:59.886,0.00,0.00,-1.62,0.58,
2024-02-21 12:16:59.986,0.00,0.00,-1.06,0.38,
2024-02-21 12:17:00.088,0.00,0.00,-1.06,0.38,
2024-02-21 12:17:00.188,0.00,0.00,-1.06,0.38,
2024-02-21 12:17:00.288,0.00,0.00,-1.06,0.38,
2024-02-21 12:17:00.389,0.00,0.00,-1.06,0.38,
2024-02-21 12:17:00.490,0.00,0.00,-1.06,0.38,
2024-02-21 12:17:00.590,0.54,4.21,-0.74,3.05,
2024-02-21 12:17:00.690,0.94,7.12,-0.74,3.05,
2024-02-21 12:17:00.790,0.71,2.69,-0.74,3.05,
2024-02-21 12:17:00.891,0.52,0.93,-0.74,3.05,
2024-02-21 12:17:00.992,0.32,0.36,-0.74,3.05,
2024-02-21 12:17:01.092,0.02,-0.32,-0.74,3.05,
2024-02-21 12:17:01.192,-0.19,-0.77,-0.74,3.05,
2024-02-21 12:17:01.293,-0.20,-0.77,-0.74,3.05,
2024-02-21 12:17:01.393,-0.20,-0.77,-0.74,3.05,
2024-02-21 12:17:01.494,-0.20,-0.77,-0.74,3.05,
2024-02-21 12:17:01.594,-0.20,-0.77
2024-02-21 12:17:01.694,-0.20,-0.77
2024-02-21 12:17:01.794,-0.20,-0.77
2024-02-21 12:17:01.895,-0.20,-0.77
2024-02-21 12:17:01.996,-0.20,-0.77
2024-02-21 12:17:02.096,-0.20,-0.77
2024-02-21 12:17:02.196,-0.20,-0.77
2024-02-21 12:17:02.297,-0.20,-0.77
2024-02-21 12:17:02.397,-0.20,-0.77
2024-02-21 12:17:02.498,-0.20,-0.77
2024-02-21 12:17:02.599,-0.20,-0.77,-2.60,1.73,
2024-02-21 12:17:02.699,-0.20,-0.77,-2.18,1.45,
2024-02-21 12:17:02.800,-0.20,-0.77,-1.76,1.18,
2024-02-21 12:17:02.900,-0.20,-0.77,-1.35,0.90,
2024-02-21 12:17:03.001,-0.20,-0.77,-0.93,0.62,
