Time,CursorX,CursorY,MeteorX,MeteorY
2024-03-05 11:34:39.473,0.00,0.00,0.00,0.00
2024-03-05 11:34:39.476,0.00,0.00
2024-03-05 11:34:39.576,0.00,0.00
2024-03-05 11:34:39.678,0.00,0.00
2024-03-05 11:34:39.778,0.00,0.00
2024-03-05 11:34:39.879,0.00,0.00
2024-03-05 11:34:39.980,0.00,0.00
2024-03-05 11:34:40.082,0.00,0.00
2024-03-05 11:34:40.184,0.00,0.00
2024-03-05 11:34:40.285,0.00,0.00
2024-03-05 11:34:40.385,0.00,0.00
2024-03-05 11:34:40.486,0.00,0.00
2024-03-05 11:34:40.587,0.00,0.00
2024-03-05 11:34:40.688,0.00,0.00
2024-03-05 11:34:40.788,0.00,0.00
2024-03-05 11:34:40.889,0.00,0.00
2024-03-05 11:34:40.990,0.00,0.00
2024-03-05 11:34:41.091,0.00,0.00
2024-03-05 11:34:41.191,0.00,0.00
2024-03-05 11:34:41.291,0.00,0.00
2024-03-05 11:34:41.393,-0.05,-0.09
2024-03-05 11:34:41.494,-0.40,-0.61,0.76,-0.22,
2024-03-05 11:34:41.595,-0.41,-0.62,1.35,-0.60,
2024-03-05 11:34:41.697,-0.41,-0.62,1.94,-0.98,
2024-03-05 11:34:41.799,0.26,-0.42,2.52,-1.36,
2024-03-05 11:34:41.900,2.80,-0.51,3.11,-1.74,
2024-03-05 11:34:42.001,2.84,-0.62,3.70,-2.12,
2024-03-05 11:34:42.101,2.84,-0.62,4.29,-2.50,
2024-03-05 11:34:42.202,2.84,-0.62,4.87,-2.88,
2024-03-05 11:34:42.303,2.84,-0.62,5.46,-3.26,
2024-03-05 11:34:42.404,2.42,-0.62,6.05,-3.65,
2024-03-05 11:34:42.504,0.69,-0.54,6.64,-4.03,
2024-03-05 11:34:42.606,0.49,-0.50,7.22,-4.41,
2024-03-05 11:34:42.707,0.91,-0.62,7.81,-4.33,
2024-03-05 11:34:42.808,0.92,-0.63,8.40,-3.95,
2024-03-05 11:34:42.910,0.92,-0.63,8.04,-3.57,
2024-03-05 11:34:43.011,4.36,-2.49,7.46,-3.19,
2024-03-05 11:34:43.111,8.87,-4.97,9.54,-4.30,
2024-03-05 11:34:43.212,8.82,-5.00,9.50,-4.34,
2024-03-05 11:34:43.320,6.88,-4.10,7.56,-3.43,
2024-03-05 11:34:43.421,5.71,-2.92,7.05,-3.06,
2024-03-05 11:34:43.521,5.71,-2.91,7.05,-3.06,
2024-03-05 11:34:43.621,5.71,-2.91,7.05,-3.06,
2024-03-05 11:34:43.723,5.71,-2.91,7.05,-3.06,
2024-03-05 11:34:43.825,5.29,-2.75,7.05,-3.06,
2024-03-05 11:34:43.926,4.90,-2.58,7.05,-3.06,
2024-03-05 11:34:44.029,4.64,-2.46,7.05,-3.06,
2024-03-05 11:34:44.130,4.39,-2.23,7.05,-3.06,
2024-03-05 11:34:44.230,4.39,-2.23,7.05,-3.06,
2024-03-05 11:34:44.331,4.39,-2.23
2024-03-05 11:34:44.433,4.39,-2.23
2024-03-05 11:34:44.533,4.39,-2.23
2024-03-05 11:34:44.634,4.39,-2.23
2024-03-05 11:34:44.736,1.77,-1.23
2024-03-05 11:34:44.837,-0.01,0.07
2024-03-05 11:34:44.938,-0.09,0.17
2024-03-05 11:34:45.039,-0.09,0.17
2024-03-05 11:34:45.140,-0.09,0.17
2024-03-05 11:34:45.242,-0.09,0.17
2024-03-05 11:34:45.343,-0.09,0.17,-2.07,-2.52,
2024-03-05 11:34:45.444,-0.09,0.17,-1.37,-2.52,
2024-03-05 11:34:45.544,-0.09,0.17,-0.67,-2.52,
2024-03-05 11:34:45.645,-0.09,0.17,0.03,-2.52,
2024-03-05 11:34:45.747,-0.09,-0.87,0.73,-2.52,
2024-03-05 11:34:45.848,-0.03,-2.42,1.43,-2.52,
2024-03-05 11:34:45.949,0.00,-2.48,2.13,-2.52,
2024-03-05 11:34:46.050,0.00,-2.48,2.83,-2.52,
2024-03-05 11:34:46.152,0.27,-2.39,3.67,-2.53,
2024-03-05 11:34:46.253,3.89,-2.22,4.45,-2.57,
2024-03-05 11:34:46.353,4.16,-2.30,4.71,-2.65,
2024-03-05 11:34:46.455,4.13,-2.30,4.68,-2.65,
2024-03-05 11:34:46.555,4.13,-2.30,4.68,-2.65,
2024-03-05 11:34:46.657,4.13,-2.30,4.68,-2.65,
2024-03-05 11:34:46.759,4.13,-2.30,4.68,-2.65,
2024-03-05 11:34:46.862,2.46,-1.38,3.01,-1.73,
2024-03-05 11:34:46.962,0.53,-0.49,1.08,-0.84,
2024-03-05 11:34:47.063,0.25,-0.33,0.80,-0.68,
2024-03-05 11:34:47.165,-0.49,0.85,0.06,0.50,
2024-03-05 11:34:47.265,-0.58,3.66,-0.03,3.31,
2024-03-05 11:34:47.366,-0.63,5.49,-0.03,3.45,
2024-03-05 11:34:47.467,-0.67,5.56,-0.03,3.45,
2024-03-05 11:34:47.569,-0.67,5.53,-0.03,3.45,
2024-03-05 11:34:47.671,-0.67,5.53,-0.03,3.45,
2024-03-05 11:34:47.771,-0.67,5.53,-0.03,3.45,
2024-03-05 11:34:47.873,-0.67,5.53,-0.03,3.45,
2024-03-05 11:34:47.974,-0.67,5.53,-0.03,3.45,
2024-03-05 11:34:48.075,-0.67,5.48,-0.03,3.45,
2024-03-05 11:34:48.178,-0.65,0.33,-0.03,3.45,
2024-03-05 11:34:48.279,-0.85,-2.83
2024-03-05 11:34:48.380,-0.88,-2.91
2024-03-05 11:34:48.481,-0.88,-2.91
2024-03-05 11:34:48.583,-0.88,-2.91
2024-03-05 11:34:48.685,-0.88,-2.91
2024-03-05 11:34:48.787,-0.01,-0.31
2024-03-05 11:34:48.889,0.15,0.36
2024-03-05 11:34:48.990,0.15,0.36
2024-03-05 11:34:49.092,0.15,0.36
2024-03-05 11:34:49.194,0.15,0.36
2024-03-05 11:34:49.296,0.15,0.36,0.36,0.33,
2024-03-05 11:34:49.399,0.15,0.36,0.36,0.33,
2024-03-05 11:34:49.500,0.15,0.36,0.36,0.33,
2024-03-05 11:34:49.601,0.15,0.36,0.36,0.33,
2024-03-05 11:34:49.701,0.15,0.36,0.36,0.33,
2024-03-05 11:34:49.804,0.15,0.36,0.36,0.33,
2024-03-05 11:34:49.906,0.15,0.36,0.36,0.33,
2024-03-05 11:34:50.008,0.15,0.36,0.36,0.33,
2024-03-05 11:34:50.109,0.15,0.36,0.36,0.33,
2024-03-05 11:34:50.211,0.15,0.36,0.36,0.33,
2024-03-05 11:34:50.313,0.15,0.36,0.36,0.33,
2024-03-05 11:34:50.415,0.15,0.36,0.36,0.33,
2024-03-05 11:34:50.517,0.15,0.36,0.36,0.33,
2024-03-05 11:34:50.619,0.15,0.36,0.36,0.33,
2024-03-05 11:34:50.721,0.15,0.36,0.36,0.33,
2024-03-05 11:34:50.822,0.15,0.36,0.36,0.33,
2024-03-05 11:34:50.925,0.14,-0.28,0.35,-0.31,
2024-03-05 11:34:51.025,0.00,-0.86,0.21,-0.89,
2024-03-05 11:34:51.126,0.00,-0.89,0.21,-0.92,
2024-03-05 11:34:51.227,0.32,-0.72,0.53,-0.75,
2024-03-05 11:34:51.328,0.84,-0.41,1.05,-0.43,
2024-03-05 11:34:51.430,0.87,-0.50,1.08,-0.53,
2024-03-05 11:34:51.532,0.75,-0.82,0.96,-0.84,
2024-03-05 11:34:51.634,0.66,-0.91,0.87,-0.93,
2024-03-05 11:34:51.737,0.66,-0.91,0.87,-0.93,
2024-03-05 11:34:51.837,0.66,-0.91,0.87,-0.93,
2024-03-05 11:34:51.940,0.02,-1.36,0.23,-1.39,
2024-03-05 11:34:52.043,-2.62,-1.36,-2.41,-1.39,
2024-03-05 11:34:52.145,-2.00,1.42,-1.79,1.39,
2024-03-05 11:34:52.245,-0.16,1.59,0.05,1.56,
2024-03-05 11:34:52.348,0.55,-0.57,0.76,-0.59,
2024-03-05 11:34:52.449,0.17,-1.03,0.38,-1.06,
2024-03-05 11:34:52.551,0.09,-1.03,0.30,-1.06,
2024-03-05 11:34:52.651,0.08,-1.03,0.29,-1.06,
2024-03-05 11:34:52.752,0.08,-1.03,0.29,-1.06,
2024-03-05 11:34:52.853,0.08,-1.03,0.29,-1.06,
2024-03-05 11:34:52.956,0.08,-1.03,0.29,-1.06,
2024-03-05 11:34:53.059,0.08,-1.03,0.29,-1.06,
2024-03-05 11:34:53.159,0.08,-1.03,0.29,-1.06,
2024-03-05 11:34:53.261,0.08,-1.03,0.29,-1.06,
2024-03-05 11:34:53.362,0.08,-1.03,0.29,-1.06,
2024-03-05 11:34:53.464,0.08,-1.03,0.29,-1.06,
2024-03-05 11:34:53.564,0.08,-1.03,0.29,-1.06,
2024-03-05 11:34:53.666,0.07,-1.03,0.28,-1.06,
2024-03-05 11:34:53.770,-0.57,-1.05,-0.36,-1.08,
2024-03-05 11:34:53.873,-0.57,-1.05,-0.36,-1.08,
2024-03-05 11:34:53.975,-2.41,-1.05,-2.20,-1.08,
2024-03-05 11:34:54.076,-7.16,-0.58,-6.95,-0.60,
2024-03-05 11:34:54.177,-7.16,-0.58,-6.95,-0.60,
2024-03-05 11:34:54.281,-7.16,-0.58,-6.95,-0.60,
2024-03-05 11:34:54.381,-7.16,-0.58,-6.95,-0.60,
2024-03-05 11:34:54.483,-7.16,-0.58,-6.95,-0.60,
2024-03-05 11:34:54.584,-7.16,-0.58,-6.95,-0.60,
2024-03-05 11:34:54.686,-7.16,-0.58,-6.95,-0.60,
2024-03-05 11:34:54.790,-7.16,-0.58,-6.95,-0.60,
2024-03-05 11:34:54.891,-7.16,-0.58,-6.95,-0.60,
2024-03-05 11:34:54.995,-7.16,-0.58,-6.95,-0.60,
2024-03-05 11:34:55.097,-7.16,-0.58
2024-03-05 11:34:55.198,-7.16,-0.58
2024-03-05 11:34:55.302,-7.16,-0.58
2024-03-05 11:34:55.402,-7.16,-0.58
2024-03-05 11:34:55.506,-7.16,-0.58
2024-03-05 11:34:55.609,-7.16,-0.58
2024-03-05 11:34:55.712,-7.16,-0.58
2024-03-05 11:34:55.812,-7.16,-0.58
2024-03-05 11:34:55.915,-7.16,-0.58
2024-03-05 11:34:56.019,-7.16,-0.58
######################## PAUSED ########################
