Time,CursorX,CursorY,MeteorX,MeteorY
2023-11-07 14:17:02.420,0.00,0.00,0.00,0.00
2023-11-07 14:17:02.443,0.00,0.00,0.00,0.00,
2023-11-07 14:17:03.866,1.57,-0.66,0.00,0.00,
2023-11-07 14:17:03.982,2.01,-0.78,0.00,0.00,
2023-11-07 14:17:04.095,2.06,-0.82,0.00,0.00,
2023-11-07 14:17:04.195,2.52,-0.90,0.00,0.00,
2023-11-07 14:17:04.295,2.67,-0.97,0.00,0.00,
2023-11-07 14:17:04.398,2.59,-1.08,0.00,0.00,
2023-11-07 14:17:04.505,2.56,-1.09,0.00,0.00,
2023-11-07 14:17:04.609,2.56,-1.09,0.00,0.00,
2023-11-07 14:17:04.714,2.56,-1.09,0.00,0.00,
2023-11-07 14:17:04.815,2.56,-1.09,0.00,0.00,
2023-11-07 14:17:04.947,2.56,-1.09,0.00,0.00,
2023-11-07 14:17:05.050,2.56,-1.09,0.00,0.00,
2023-11-07 14:17:05.151,2.56,-1.09,0.00,0.00,
2023-11-07 14:17:05.255,2.56,-1.09,0.00,0.00,
2023-11-07 14:17:05.356,2.56,-1.09,0.00,0.00,
2023-11-07 14:17:05.458,2.65,-1.08,0.00,0.00,
2023-11-07 14:17:05.560,3.25,-1.06,0.00,0.00,
2023-11-07 14:17:05.662,2.56,-1.60,0.00,0.00,
2023-11-07 14:17:05.764,2.00,-1.87,0.00,0.00,
2023-11-07 14:17:05.874,1.01,-2.16,0.00,0.00,
2023-11-07 14:17:05.977,-0.10,-2.38,0.00,0.00,
2023-11-07 14:17:06.081,-0.30,-2.39,0.00,0.00,
2023-11-07 14:17:06.182,-0.23,-2.23,0.00,0.00,
2023-11-07 14:17:06.282,1.10,-2.16,0.00,0.00,
2023-11-07 14:17:06.384,2.08,-2.20,0.00,0.00,
2023-11-07 14:17:06.488,2.60,-2.14,0.00,0.00,
2023-11-07 14:17:06.593,2.69,-2.09,0.00,0.00,
2023-11-07 14:17:06.696,2.70,-2.08,0.00,0.00,
2023-11-07 14:17:06.797,2.70,-2.08,0.00,0.00,
2023-11-07 14:17:06.898,2.70,-2.08,0.00,0.00,
2023-11-07 14:17:07.001,2.70,-2.08,0.00,0.00,
2023-11-07 14:17:07.103,2.70,-2.08,0.00,0.00,
2023-11-07 14:17:07.206,2.70,-2.08,0.00,0.00,
2023-11-07 14:17:07.309,2.70,-2.08,0.00,0.00,
2023-11-07 14:17:07.411,2.70,-2.08,0.00,0.00,
2023-11-07 14:17:07.513,2.70,-2.08,0.00,0.00,
2023-11-07 14:17:07.614,2.70,-2.08,0.00,0.00,
2023-11-07 14:17:07.718,2.70,-2.08,0.00,0.00,
2023-11-07 14:17:07.822,2.70,-2.08,0.00,0.00,
2023-11-07 14:17:07.923,2.70,-2.08,0.00,0.00,
2023-11-07 14:17:08.024,2.70,-2.08,0.00,0.00,
2023-11-07 14:17:08.127,2.70,-2.08,0.00,0.00,
2023-11-07 14:17:08.228,2.70,-2.08,0.00,0.00,
2023-11-07 14:17:08.329,2.70,-2.08,0.00,0.00,
2023-11-07 14:17:08.432,2.70,-2.08,0.00,0.00,
2023-11-07 14:17:08.534,2.70,-2.08,0.00,0.00,
2023-11-07 14:17:08.636,2.70,-2.08,0.00,0.00,
2023-11-07 14:17:08.737,2.70,-2.08,0.00,0.00,
2023-11-07 14:17:08.839,2.70,-2.08,0.00,0.00,
2023-11-07 14:17:08.940,2.70,-2.08,0.00,0.00,
2023-11-07 14:17:09.051,2.57,-1.93,0.00,0.00,
2023-11-07 14:17:09.155,0.40,0.26,0.00,0.00,
2023-11-07 14:17:09.256,-1.06,0.67,0.00,0.00,
2023-11-07 14:17:09.359,-1.14,0.68,0.00,0.00,
2023-11-07 14:17:09.462,-0.89,0.32,0.00,0.00,
2023-11-07 14:17:09.564,-0.88,0.30,0.00,0.00,
2023-11-07 14:17:09.667,-0.88,0.30,0.00,0.00,
2023-11-07 14:17:09.769,-0.88,0.30,0.00,0.00,
2023-11-07 14:17:09.873,-0.88,0.30,0.00,0.00,
2023-11-07 14:17:09.973,-0.88,0.30,0.00,0.00,
2023-11-07 14:17:10.075,-0.88,0.30,0.00,0.00,
