Time,CursorX,CursorY,MeteorX,MeteorY
2024-02-13 10:39:02.565,0.00,0.00,0.00,0.00
2024-02-13 10:39:02.568,0.00,0.00
2024-02-13 10:39:02.669,0.00,0.00
2024-02-13 10:39:02.769,0.00,0.00
2024-02-13 10:39:02.871,0.00,0.00
2024-02-13 10:39:02.972,0.00,0.00
2024-02-13 10:39:03.073,0.00,0.00
2024-02-13 10:39:03.174,0.00,0.00
2024-02-13 10:39:03.275,0.00,0.00
2024-02-13 10:39:03.376,0.12,-0.12
2024-02-13 10:39:03.476,0.40,-0.32
2024-02-13 10:39:03.578,0.40,-0.36
2024-02-13 10:39:03.680,0.44,-0.52
2024-02-13 10:39:03.781,0.48,-0.56
2024-02-13 10:39:03.881,0.48,-0.56
2024-02-13 10:39:03.983,0.40,-0.52
2024-02-13 10:39:04.084,0.40,-0.52
2024-02-13 10:39:04.186,0.40,-0.52
2024-02-13 10:39:04.288,0.40,-0.52
2024-02-13 10:39:04.390,0.40,-0.52
2024-02-13 10:39:04.490,0.40,-0.52
2024-02-13 10:39:04.591,0.40,-0.48,2.52,-1.50,
2024-02-13 10:39:04.691,0.40,-0.24,2.26,-1.35,
2024-02-13 10:39:04.791,0.40,-0.24,2.01,-1.20,
2024-02-13 10:39:04.891,0.40,-0.24,1.75,-1.04,
2024-02-13 10:39:04.992,0.40,-0.24,1.49,-0.89,
2024-02-13 10:39:05.092,1.51,-1.03,2.55,-1.65,
2024-02-13 10:39:05.192,1.67,-1.15,2.71,-1.77,
2024-02-13 10:39:05.293,1.67,-1.15,2.71,-1.77,
2024-02-13 10:39:05.393,1.67,-1.15,2.71,-1.77,
2024-02-13 10:39:05.494,1.67,-1.15,2.71,-1.77,
2024-02-13 10:39:05.596,1.67,-1.15,2.71,-1.77,
2024-02-13 10:39:05.697,1.67,-1.79,2.71,-2.41,
2024-02-13 10:39:05.799,1.67,-2.78,2.71,-3.08,
2024-02-13 10:39:05.899,1.67,-2.86,2.71,-3.08,
2024-02-13 10:39:06.001,1.63,-2.94,2.71,-3.08,
2024-02-13 10:39:06.101,1.63,-2.90,2.71,-3.08,
2024-02-13 10:39:06.203,1.11,-0.40,2.71,-3.08,
2024-02-13 10:39:06.306,0.04,2.94,2.71,-3.08,
2024-02-13 10:39:06.407,-0.08,3.37,2.71,-3.08,
2024-02-13 10:39:06.507,-0.08,3.37,2.71,-3.08,
2024-02-13 10:39:06.608,-0.08,3.37,2.71,-3.08,
2024-02-13 10:39:06.709,-0.08,3.37,2.71,-3.08,
2024-02-13 10:39:06.810,-0.08,3.37
2024-02-13 10:39:06.910,-0.08,3.37
2024-02-13 10:39:07.012,-0.08,3.06
2024-02-13 10:39:07.114,-0.08,1.35
2024-02-13 10:39:07.215,-0.08,0.24
2024-02-13 10:39:07.316,-0.08,-0.08
2024-02-13 10:39:07.418,0.04,-0.20
2024-02-13 10:39:07.519,0.08,-0.20
2024-02-13 10:39:07.620,0.08,-0.20
2024-02-13 10:39:07.720,0.08,-0.20
2024-02-13 10:39:07.821,0.08,-0.20,7.10,1.45,
2024-02-13 10:39:07.921,0.08,-0.16,6.80,1.39,
2024-02-13 10:39:08.023,-0.16,0.48,6.51,1.33,
2024-02-13 10:39:08.124,-0.16,0.48,6.21,1.27,
2024-02-13 10:39:08.226,3.29,-0.20,5.92,1.21,
2024-02-13 10:39:08.326,6.90,-0.12,5.63,1.15,
2024-02-13 10:39:08.427,7.02,-0.12,5.33,1.09,
2024-02-13 10:39:08.527,6.83,0.44,5.04,1.03,
