Time,CursorX,CursorY,MeteorX,MeteorY
2023-11-07 14:33:20.381,0.00,0.00,0.00,0.00
2023-11-07 14:33:20.398,0.00,0.00,0.00,0.00,
2023-11-07 14:33:21.879,-0.19,0.35,0.00,0.00,
2023-11-07 14:33:21.981,-0.25,0.84,0.00,0.00,
2023-11-07 14:33:22.084,-0.28,1.01,0.00,0.00,
2023-11-07 14:33:22.184,-0.28,1.02,0.00,0.00,
2023-11-07 14:33:22.286,-0.28,1.02,0.00,0.00,
2023-11-07 14:33:22.389,0.00,1.25,0.00,0.00,
2023-11-07 14:33:22.492,0.42,1.25,0.00,0.00,
2023-11-07 14:33:22.593,0.51,1.25,0.00,0.00,
2023-11-07 14:33:22.695,0.51,1.25,0.00,0.00,
2023-11-07 14:33:22.797,0.60,1.25,0.00,0.00,
2023-11-07 14:33:22.899,0.85,1.25,0.00,0.00,
2023-11-07 14:33:23.002,1.10,1.25,0.00,0.00,
2023-11-07 14:33:23.103,1.43,1.25,0.00,0.00,
2023-11-07 14:33:23.204,1.92,1.25,0.00,0.00,
2023-11-07 14:33:23.307,2.92,1.25,0.00,0.00,
2023-11-07 14:33:23.408,3.50,1.25,0.00,0.00,
2023-11-07 14:33:23.511,3.85,1.25,0.00,0.00,
2023-11-07 14:33:23.614,3.91,1.25,0.00,0.00,
2023-11-07 14:33:23.716,4.00,1.25,0.00,0.00,
2023-11-07 14:33:23.817,4.22,1.25,0.00,0.00,
2023-11-07 14:33:23.919,4.32,1.25,0.00,0.00,
2023-11-07 14:33:24.021,4.31,1.25,0.00,0.00,
2023-11-07 14:33:24.123,3.90,1.25,0.00,0.00,
2023-11-07 14:33:24.225,3.19,1.25,0.00,0.00,
2023-11-07 14:33:24.326,2.57,1.25,0.00,0.00,
2023-11-07 14:33:24.427,2.00,1.25,0.00,0.00,
2023-11-07 14:33:24.528,1.39,1.25,0.00,0.00,
2023-11-07 14:33:24.629,0.79,1.25,0.00,0.00,
2023-11-07 14:33:24.730,0.19,1.25,0.00,0.00,
2023-11-07 14:33:24.831,-0.47,1.25,0.00,0.00,
2023-11-07 14:33:24.931,-1.16,1.25,0.00,0.00,
2023-11-07 14:33:25.033,-1.83,1.25,0.00,0.00,
2023-11-07 14:33:25.134,-2.27,1.25,0.00,0.00,
2023-11-07 14:33:25.235,-2.59,1.25,0.00,0.00,
2023-11-07 14:33:25.337,-2.81,1.25,0.00,0.00,
2023-11-07 14:33:25.437,-3.18,1.25,0.00,0.00,
2023-11-07 14:33:25.538,-3.60,1.25,0.00,0.00,
2023-11-07 14:33:25.638,-3.99,1.25,0.00,0.00,
2023-11-07 14:33:25.739,-4.28,1.25,0.00,0.00,
2023-11-07 14:33:25.839,-4.45,1.25,0.00,0.00,
2023-11-07 14:33:25.941,-4.51,1.25,0.00,0.00,
2023-11-07 14:33:26.042,-4.53,1.25,0.00,0.00,
2023-11-07 14:33:26.143,-4.53,1.25,0.00,0.00,
2023-11-07 14:33:26.244,-4.53,1.25,0.00,0.00,
2023-11-07 14:33:26.345,-4.53,1.25,0.00,0.00,
2023-11-07 14:33:26.447,-4.03,1.25,0.00,0.00,
2023-11-07 14:33:26.547,-3.74,1.25,0.00,0.00,
2023-11-07 14:33:26.649,-3.55,1.25,0.00,0.00,
2023-11-07 14:33:26.751,-3.47,1.25,0.00,0.00,
2023-11-07 14:33:26.851,-3.47,1.25,0.00,0.00,
2023-11-07 14:33:26.953,-3.35,1.25,0.00,0.00,
2023-11-07 14:33:27.055,-2.50,1.25,0.00,0.00,
2023-11-07 14:33:27.155,-1.81,1.25,0.00,0.00,
2023-11-07 14:33:27.257,-1.47,1.25,0.00,0.00,
2023-11-07 14:33:27.360,-1.34,1.25,0.00,0.00,
2023-11-07 14:33:27.460,-1.50,1.25,0.00,0.00,
2023-11-07 14:33:27.562,-1.68,1.25,0.00,0.00,
2023-11-07 14:33:27.662,-1.71,1.25,0.00,0.00,
2023-11-07 14:33:27.764,-1.70,1.25,0.00,0.00,
2023-11-07 14:33:27.865,-1.86,1.25,0.00,0.00,
2023-11-07 14:33:27.965,-1.89,1.25,0.00,0.00,
2023-11-07 14:33:28.067,-1.89,1.25,0.00,0.00,
2023-11-07 14:33:28.168,-1.89,1.25,0.00,0.00,
2023-11-07 14:33:28.270,-1.85,1.25,0.00,0.00,
2023-11-07 14:33:28.370,-1.77,1.25,0.00,0.00,
2023-11-07 14:33:28.471,-1.75,1.25,0.00,0.00,
2023-11-07 14:33:28.572,-1.69,1.25,0.00,0.00,
2023-11-07 14:33:28.673,-1.68,1.25,0.00,0.00,
2023-11-07 14:33:28.774,-1.68,1.25,0.00,0.00,
