Time,CursorX,CursorY,MeteorX,MeteorY
2023-11-06 16:50:31.141,0.00,0.00,0.00,0.00
2023-11-06 16:50:36.122,3.74,-1.96,0.00,0.00,
2023-11-06 16:50:36.225,4.42,-1.80,0.00,0.00,
2023-11-06 16:50:36.327,2.68,-1.89,0.00,0.00,
2023-11-06 16:50:36.430,0.47,-2.16,0.00,0.00,
2023-11-06 16:50:36.532,-1.37,-2.33,0.00,0.00,
2023-11-06 16:50:36.633,-2.84,-2.33,0.00,0.00,
2023-11-06 16:50:36.734,-3.08,-2.32,0.00,0.00,
2023-11-06 16:50:36.836,-1.02,-2.30,0.00,0.00,
2023-11-06 16:50:36.936,0.96,-2.27,0.00,0.00,
2023-11-06 16:50:37.044,1.64,-2.25,0.00,0.00,
2023-11-06 16:50:37.146,2.92,-2.15,0.00,0.00,
2023-11-06 16:50:37.246,3.04,-2.12,0.00,0.00,
2023-11-06 16:50:37.349,1.53,-2.52,0.00,0.00,
2023-11-06 16:50:37.449,-0.65,-2.82,0.00,0.00,
2023-11-06 16:50:37.552,-2.66,-2.87,0.00,0.00,
2023-11-06 16:50:37.652,-3.09,-2.88,0.00,0.00,
2023-11-06 16:50:37.754,-0.43,-2.53,0.00,0.00,
2023-11-06 16:50:37.856,2.38,-2.72,0.00,0.00,
2023-11-06 16:50:37.957,4.64,-2.55,0.00,0.00,
2023-11-06 16:50:38.065,5.59,-1.88,0.00,0.00,
2023-11-06 16:50:38.173,3.56,-1.32,0.00,0.00,
2023-11-06 16:50:38.284,0.56,-1.54,0.00,0.00,
2023-11-06 16:50:38.389,-0.72,-1.53,0.00,0.00,
2023-11-06 16:50:38.489,-0.94,-1.65,0.00,0.00,
2023-11-06 16:50:38.592,1.78,-3.41,0.00,0.00,
2023-11-06 16:50:38.692,3.99,-2.80,0.00,0.00,
2023-11-06 16:50:38.801,4.90,-0.63,0.00,0.00,
2023-11-06 16:50:38.911,1.95,0.28,0.00,0.00,
2023-11-06 16:50:39.018,-0.46,-1.41,0.00,0.00,
2023-11-06 16:50:39.121,0.29,-3.48,0.00,0.00,
2023-11-06 16:50:39.221,2.73,-3.54,0.00,0.00,
2023-11-06 16:50:39.325,4.06,-1.65,0.00,0.00,
2023-11-06 16:50:39.426,2.16,-0.31,0.00,0.00,
2023-11-06 16:50:39.527,-0.92,-1.51,0.00,0.00,
2023-11-06 16:50:39.627,-0.86,-2.40,0.00,0.00,
2023-11-06 16:50:39.729,1.72,-1.89,0.00,0.00,
2023-11-06 16:50:39.834,6.83,-1.45,0.00,0.00,
2023-11-06 16:50:39.937,6.83,-1.21,0.00,0.00,
2023-11-06 16:50:40.039,6.83,-1.16,0.00,0.00,
2023-11-06 16:50:40.141,6.83,-1.16,0.00,0.00,
2023-11-06 16:50:40.244,6.83,-1.16,0.00,0.00,
2023-11-06 16:50:40.345,6.83,0.19,0.00,0.00,
2023-11-06 16:50:40.453,6.83,1.25,0.00,0.00,
2023-11-06 16:50:40.559,6.15,1.25,0.00,0.00,
2023-11-06 16:50:40.665,4.24,-0.08,0.00,0.00,
2023-11-06 16:50:40.774,3.61,-0.70,0.00,0.00,
2023-11-06 16:50:40.876,3.61,-0.74,0.00,0.00,
2023-11-06 16:50:40.977,3.43,-0.79,0.00,0.00,
2023-11-06 16:50:41.080,2.72,0.43,0.00,0.00,
2023-11-06 16:50:41.183,2.39,1.25,0.00,0.00,
2023-11-06 16:50:41.288,2.39,1.25,0.00,0.00,
2023-11-06 16:50:41.390,2.36,1.25,0.00,0.00,
2023-11-06 16:50:41.492,2.37,1.18,0.00,0.00,
2023-11-06 16:50:41.596,2.25,-0.55,0.00,0.00,
2023-11-06 16:50:41.700,1.83,-1.09,0.00,0.00,
2023-11-06 16:50:41.800,1.34,-1.27,0.00,0.00,
2023-11-06 16:50:41.904,0.87,-1.40,0.00,0.00,
2023-11-06 16:50:42.004,0.30,-1.43,0.00,0.00,
2023-11-06 16:50:42.107,0.21,-1.31,0.00,0.00,
2023-11-06 16:50:42.208,0.21,-1.31,0.00,0.00,
2023-11-06 16:50:42.310,0.21,-1.31,0.00,0.00,
2023-11-06 16:50:42.413,-0.59,-1.31,0.00,0.00,
2023-11-06 16:50:42.514,-2.30,-1.47,0.00,0.00,
2023-11-06 16:50:42.626,-1.73,-1.08,0.00,0.00,
2023-11-06 16:50:42.728,1.23,-0.65,0.00,0.00,
2023-11-06 16:50:42.831,0.85,-0.82,0.00,0.00,
2023-11-06 16:50:42.938,-0.06,-1.33,0.00,0.00,
2023-11-06 16:50:43.039,-0.34,0.64,0.00,0.00,
2023-11-06 16:50:43.142,-0.29,1.25,0.00,0.00,
2023-11-06 16:50:43.244,-0.29,1.25,0.00,0.00,
2023-11-06 16:50:43.346,-0.29,1.25,0.00,0.00,
2023-11-06 16:50:43.449,-0.29,1.25,0.00,0.00,
2023-11-06 16:50:43.550,-0.12,1.25,0.00,0.00,
2023-11-06 16:50:43.650,1.01,0.11,0.00,0.00,
2023-11-06 16:50:43.754,0.75,-0.34,0.00,0.00,
2023-11-06 16:50:43.857,-2.92,-1.12,0.00,0.00,
2023-11-06 16:50:43.960,-3.24,-1.16,0.00,0.00,
2023-11-06 16:50:44.064,-3.24,-1.16,0.00,0.00,
2023-11-06 16:50:44.164,-6.66,-1.05,0.00,0.00,
2023-11-06 16:50:44.268,-6.83,-1.26,0.00,0.00,
2023-11-06 16:50:44.369,-6.83,-1.26,0.00,0.00,
2023-11-06 16:50:44.470,-6.83,-1.26,0.00,0.00,
2023-11-06 16:50:44.573,-6.83,-1.26,0.00,0.00,
2023-11-06 16:50:44.673,-6.83,-1.26,0.00,0.00,
2023-11-06 16:50:44.774,-6.83,-0.99,0.00,0.00,
2023-11-06 16:50:44.880,-3.16,-0.47,0.00,0.00,
2023-11-06 16:50:44.983,-3.07,-0.46,0.00,0.00,
2023-11-06 16:50:45.086,-3.71,-0.63,0.00,0.00,
2023-11-06 16:50:45.197,-6.83,-1.09,0.00,0.00,
2023-11-06 16:50:45.299,-6.83,-1.15,0.00,0.00,
2023-11-06 16:50:45.401,-6.83,-1.15,0.00,0.00,
2023-11-06 16:50:45.502,-6.83,-1.15,0.00,0.00,
2023-11-06 16:50:45.614,-3.36,-0.62,0.00,0.00,
2023-11-06 16:50:45.721,5.66,-1.41,0.00,0.00,
2023-11-06 16:50:45.823,5.88,-1.71,0.00,0.00,
2023-11-06 16:50:45.929,5.88,-1.71,0.00,0.00,
2023-11-06 16:50:46.031,5.88,-1.71,0.00,0.00,
2023-11-06 16:50:46.134,0.54,-2.01,0.00,0.00,
2023-11-06 16:50:46.236,-1.42,-2.91,0.00,0.00,
2023-11-06 16:50:46.339,-1.42,-2.91,0.00,0.00,
2023-11-06 16:50:46.443,-1.56,-2.91,0.00,0.00,
2023-11-06 16:50:46.545,-6.01,-3.75,0.00,0.00,
2023-11-06 16:50:46.646,-6.83,-3.75,0.00,0.00,
2023-11-06 16:50:46.749,-6.83,-3.75,0.00,0.00,
2023-11-06 16:50:46.851,-6.83,-2.99,0.00,0.00,
2023-11-06 16:50:46.952,-6.46,-1.79,0.00,0.00,
2023-11-06 16:50:47.056,-4.46,-1.91,0.00,0.00,
2023-11-06 16:50:47.157,-0.11,-3.52,0.00,0.00,
2023-11-06 16:50:47.258,0.89,-3.75,0.00,0.00,
2023-11-06 16:50:47.358,0.07,-3.75,0.00,0.00,
2023-11-06 16:50:47.464,-2.37,-3.75,0.00,0.00,
2023-11-06 16:50:47.567,-2.02,-3.75,0.00,0.00,
2023-11-06 16:50:47.676,-0.04,-3.75,0.00,0.00,
2023-11-06 16:50:47.781,1.05,-3.75,0.00,0.00,
2023-11-06 16:50:47.885,0.74,-3.75,0.00,0.00,
2023-11-06 16:50:47.999,0.26,-2.51,0.00,0.00,
2023-11-06 16:50:48.106,0.30,-1.83,0.00,0.00,
2023-11-06 16:50:48.208,0.30,-1.82,0.00,0.00,
2023-11-06 16:50:48.312,0.30,-1.82,0.00,0.00,
2023-11-06 16:50:48.414,-2.73,-1.93,0.00,0.00,
2023-11-06 16:50:48.525,-6.83,-3.75,0.00,0.00,
2023-11-06 16:50:48.625,-6.83,-3.75,0.00,0.00,
2023-11-06 16:50:48.729,-6.83,-3.75,0.00,0.00,
2023-11-06 16:50:48.833,-6.83,-3.75,0.00,0.00,
2023-11-06 16:50:48.936,-6.83,-3.21,0.00,0.00,
2023-11-06 16:50:49.040,-6.83,-2.21,0.00,0.00,
2023-11-06 16:50:49.141,-6.83,-2.17,0.00,0.00,
2023-11-06 16:50:49.245,-6.83,-2.14,0.00,0.00,
2023-11-06 16:50:49.346,-6.83,-2.13,0.00,0.00,
2023-11-06 16:50:49.449,-4.42,-3.75,0.00,0.00,
2023-11-06 16:50:49.552,-4.29,-3.75,0.00,0.00,
2023-11-06 16:50:49.652,-4.29,-3.75,0.00,0.00,
2023-11-06 16:50:49.755,4.76,-1.59,0.00,0.00,
2023-11-06 16:50:49.858,6.09,-0.59,0.00,0.00,
2023-11-06 16:50:49.959,6.09,-0.59,0.00,0.00,
2023-11-06 16:50:50.060,6.69,1.25,0.00,0.00,
2023-11-06 16:50:50.171,6.83,1.25,0.00,0.00,
2023-11-06 16:50:50.271,6.83,1.25,0.00,0.00,
2023-11-06 16:50:50.378,6.83,1.25,0.00,0.00,
2023-11-06 16:50:50.483,6.83,1.25,0.00,0.00,
2023-11-06 16:50:50.584,6.83,1.25,0.00,0.00,
2023-11-06 16:50:50.685,6.83,1.25,0.00,0.00,
2023-11-06 16:50:50.787,6.83,1.25,0.00,0.00,
2023-11-06 16:50:50.892,6.83,1.25,0.00,0.00,
2023-11-06 16:50:50.994,6.83,1.25,0.00,0.00,
2023-11-06 16:50:51.096,6.83,1.25,0.00,0.00,
2023-11-06 16:50:51.199,6.83,1.25,0.00,0.00,
