Time,CursorX,CursorY,MeteorX,MeteorY
2023-11-20 20:13:06.826,0.00,0.00,0.00,0.00
2023-11-20 20:13:06.836,0.00,0.00,0.00,0.00,
2023-11-20 20:13:06.951,0.87,1.25,0.00,0.00,
2023-11-20 20:13:07.052,0.87,1.25,0.00,0.00,
2023-11-20 20:13:07.153,0.87,1.25,0.00,0.00,
2023-11-20 20:13:07.267,1.70,1.25,0.00,0.00,
2023-11-20 20:13:07.356,0.20,1.25,0.00,0.00,
2023-11-20 20:13:07.458,0.89,1.25,0.00,0.00,
2023-11-20 20:13:07.561,1.45,-0.40,0.00,0.00,
2023-11-20 20:13:07.664,1.40,-1.10,0.00,0.00,
2023-11-20 20:13:07.770,-0.87,0.76,0.00,0.00,
2023-11-20 20:13:07.847,-0.20,-0.45,0.00,0.00,
2023-11-20 20:13:07.948,0.69,-0.15,0.00,0.00,
2023-11-20 20:13:08.050,-1.10,0.08,0.00,0.00,
2023-11-20 20:13:08.151,0.34,-0.03,0.00,0.00,
2023-11-20 20:13:08.259,-1.08,0.61,0.00,0.00,
2023-11-20 20:13:08.360,1.41,-0.40,0.00,0.00,
2023-11-20 20:13:08.464,-0.61,0.68,0.00,0.00,
2023-11-20 20:13:08.567,1.68,-1.13,0.00,0.00,
2023-11-20 20:13:08.667,1.22,0.78,0.00,0.00,
2023-11-20 20:13:08.772,-1.87,0.18,0.00,0.00,
2023-11-
